anio,prov_id,prov_nombre,sexo,grupo_edad,proyeccion
2013,82,Santa Fe,Mujer,30 a 34,133566
2013,82,Santa Fe,Mujer,35 a 39,130440
2013,82,Santa Fe,Mujer,40 a 44,119685
2013,82,Santa Fe,Mujer,45 a 49,99662
2013,82,Santa Fe,Mujer,50 a 54,92721
2013,82,Santa Fe,Mujer,55 a 59,90555
2013,82,Santa Fe,Mujer,60 a 64,84548
2013,82,Santa Fe,Mujer,65 a 69,77710
2013,82,Santa Fe,Mujer,70 a 74,67297
2013,82,Santa Fe,Mujer,75 a 79,55916
2013,82,Santa Fe,Mujer,80+,46908
2013,82,Santa Fe,Varón,20 a 24,32409
2013,82,Santa Fe,Varón,25 a 29,138549
2013,82,Santa Fe,Varón,30 a 34,133812
2013,82,Santa Fe,Varón,35 a 39,129831
2013,82,Santa Fe,Varón,40 a 44,117309
2013,82,Santa Fe,Varón,45 a 49,96589
2013,82,Santa Fe,Varón,50 a 54,88556
2013,82,Santa Fe,Varón,55 a 59,84831
2013,82,Santa Fe,Varón,60 a 64,77750
2013,82,Santa Fe,Varón,65 a 69,68554
2013,82,Santa Fe,Varón,70 a 74,55090
2013,82,Santa Fe,Varón,75 a 79,41737
2013,82,Santa Fe,Varón,80+,30157
2013,86,Santiago del Estero,Mujer,20 a 24,10276
2013,86,Santiago del Estero,Mujer,25 a 29,39702
2013,86,Santiago del Estero,Mujer,30 a 34,33481
2013,86,Santiago del Estero,Mujer,35 a 39,33296
2013,86,Santiago del Estero,Mujer,40 a 44,30819
2013,86,Santiago del Estero,Mujer,45 a 49,24767
2013,86,Santiago del Estero,Mujer,50 a 54,20976
2013,86,Santiago del Estero,Mujer,55 a 59,19618
2013,86,Santiago del Estero,Mujer,60 a 64,18082
2013,86,Santiago del Estero,Mujer,65 a 69,15570
2013,86,Santiago del Estero,Mujer,70 a 74,12546
2013,86,Santiago del Estero,Mujer,75 a 79,9996
2013,86,Santiago del Estero,Mujer,80+,7776
2013,86,Santiago del Estero,Varón,20 a 24,5840
2013,86,Santiago del Estero,Varón,25 a 29,40139
2013,86,Santiago del Estero,Varón,30 a 34,32389
2013,86,Santiago del Estero,Varón,35 a 39,31629
2013,86,Santiago del Estero,Varón,40 a 44,29657
2013,86,Santiago del Estero,Varón,45 a 49,24675
2013,86,Santiago del Estero,Varón,50 a 54,21324
2013,86,Santiago del Estero,Varón,55 a 59,19645
2013,86,Santiago del Estero,Varón,60 a 64,18155
2013,86,Santiago del Estero,Varón,65 a 69,15607
2013,86,Santiago del Estero,Varón,70 a 74,11821
2013,86,Santiago del Estero,Varón,75 a 79,8593
2013,86,Santiago del Estero,Varón,80+,5877
2013,90,Tucumán,Mujer,20 a 24,18943
2013,90,Tucumán,Mujer,25 a 29,69021
2013,90,Tucumán,Mujer,30 a 34,61303
2013,90,Tucumán,Mujer,35 a 39,59259
2013,90,Tucumán,Mujer,40 a 44,54766
2013,90,Tucumán,Mujer,45 a 49,43391
2013,90,Tucumán,Mujer,50 a 54,38308
2013,90,Tucumán,Mujer,55 a 59,37619
2013,90,Tucumán,Mujer,60 a 64,35989
2013,90,Tucumán,Mujer,65 a 69,31038
2013,90,Tucumán,Mujer,70 a 74,24008
2013,90,Tucumán,Mujer,75 a 79,17888
2013,90,Tucumán,Mujer,80+,14114
2013,90,Tucumán,Varón,20 a 24,10336
2013,90,Tucumán,Varón,25 a 29,69013
2013,90,Tucumán,Varón,30 a 34,60394
2013,90,Tucumán,Varón,35 a 39,57986
2013,90,Tucumán,Varón,40 a 44,52991
2013,90,Tucumán,Varón,45 a 49,41510
2013,90,Tucumán,Varón,50 a 54,36232
2013,90,Tucumán,Varón,55 a 59,34706
2013,90,Tucumán,Varón,60 a 64,33359
2013,90,Tucumán,Varón,65 a 69,28881
2013,90,Tucumán,Varón,70 a 74,21164
2013,90,Tucumán,Varón,75 a 79,14312
2013,90,Tucumán,Varón,80+,9730
2013,94,Tierra del Fuego,Mujer,20 a 24,642
2013,94,Tierra del Fuego,Mujer,25 a 29,5798
2013,94,Tierra del Fuego,Mujer,30 a 34,5948
2013,94,Tierra del Fuego,Mujer,35 a 39,6263
2013,94,Tierra del Fuego,Mujer,40 a 44,5713
2013,94,Tierra del Fuego,Mujer,45 a 49,4772
2013,94,Tierra del Fuego,Mujer,50 a 54,4437
2013,94,Tierra del Fuego,Mujer,55 a 59,4059
2013,94,Tierra del Fuego,Mujer,60 a 64,2980
2013,94,Tierra del Fuego,Mujer,65 a 69,2043
2013,94,Tierra del Fuego,Mujer,70 a 74,1325
2013,94,Tierra del Fuego,Mujer,75 a 79,829
2013,94,Tierra del Fuego,Mujer,80+,549
2013,94,Tierra del Fuego,Varón,20 a 24,333
2013,94,Tierra del Fuego,Varón,25 a 29,6096
2013,94,Tierra del Fuego,Varón,30 a 34,6246
2013,94,Tierra del Fuego,Varón,35 a 39,6649
2013,94,Tierra del Fuego,Varón,40 a 44,5998
2013,94,Tierra del Fuego,Varón,45 a 49,4815
2013,94,Tierra del Fuego,Varón,50 a 54,4480
2013,94,Tierra del Fuego,Varón,55 a 59,4358
2013,94,Tierra del Fuego,Varón,60 a 64,3318
2013,94,Tierra del Fuego,Varón,65 a 69,2199
2013,94,Tierra del Fuego,Varón,70 a 74,1346
2013,94,Tierra del Fuego,Varón,75 a 79,750
2013,94,Tierra del Fuego,Varón,80+,431
2018,2,CABA,Mujer,20 a 24,100797
2018,2,CABA,Mujer,25 a 29,100120
2018,2,CABA,Mujer,30 a 34,111328
2018,2,CABA,Mujer,35 a 39,122194
2018,2,CABA,Mujer,40 a 44,118330
2018,2,CABA,Mujer,45 a 49,114001
2018,2,CABA,Mujer,50 a 54,100838
2018,2,CABA,Mujer,55 a 59,87990
2018,2,CABA,Mujer,60 a 64,87545
2018,2,CABA,Mujer,65 a 69,86172
2018,2,CABA,Mujer,70 a 74,80077
2018,2,CABA,Mujer,75 a 79,71969
2018,2,CABA,Mujer,80+,59528
2018,2,CABA,Varón,20 a 24,44205
2018,2,CABA,Varón,25 a 29,98589
2018,2,CABA,Varón,30 a 34,106619
2018,2,CABA,Varón,35 a 39,116251
2018,2,CABA,Varón,40 a 44,112354
2018,2,CABA,Varón,45 a 49,106598
2018,2,CABA,Varón,50 a 54,90836
2018,2,CABA,Varón,55 a 59,76151
2018,2,CABA,Varón,60 a 64,71665
2018,2,CABA,Varón,65 a 69,66342
2018,2,CABA,Varón,70 a 74,57610
2018,2,CABA,Varón,75 a 79,47577
2018,2,CABA,Varón,80+,34952
2018,6,Buenos Aires,Mujer,20 a 24,320908
2018,6,Buenos Aires,Mujer,25 a 29,636609
2018,6,Buenos Aires,Mujer,30 a 34,658129
2018,6,Buenos Aires,Mujer,35 a 39,628204
2018,6,Buenos Aires,Mujer,40 a 44,609032
2018,6,Buenos Aires,Mujer,45 a 49,586658
2018,6,Buenos Aires,Mujer,50 a 54,508661
2018,6,Buenos Aires,Mujer,55 a 59,455774
2018,6,Buenos Aires,Mujer,60 a 64,426594
2018,6,Buenos Aires,Mujer,65 a 69,390313
2018,6,Buenos Aires,Mujer,70 a 74,349411
2018,6,Buenos Aires,Mujer,75 a 79,290137
2018,6,Buenos Aires,Mujer,80+,219934
2018,6,Buenos Aires,Varón,20 a 24,156238
2018,6,Buenos Aires,Varón,25 a 29,653209
2018,6,Buenos Aires,Varón,30 a 34,666296
2018,6,Buenos Aires,Varón,35 a 39,629665
2018,6,Buenos Aires,Varón,40 a 44,601354
2018,6,Buenos Aires,Varón,45 a 49,571321
2018,6,Buenos Aires,Varón,50 a 54,489076
2018,6,Buenos Aires,Varón,55 a 59,429207
2018,6,Buenos Aires,Varón,60 a 64,391282
2018,6,Buenos Aires,Varón,65 a 69,344756
2018,6,Buenos Aires,Varón,70 a 74,290896
2018,6,Buenos Aires,Varón,75 a 79,223391
2018,6,Buenos Aires,Varón,80+,148887
2018,10,Catamarca,Mujer,20 a 24,5643
2018,10,Catamarca,Mujer,25 a 29,18045
2018,10,Catamarca,Mujer,30 a 34,15620
2018,10,Catamarca,Mujer,35 a 39,13806
2018,10,Catamarca,Mujer,40 a 44,14283
2018,10,Catamarca,Mujer,45 a 49,13920
2018,10,Catamarca,Mujer,50 a 54,11453
2018,10,Catamarca,Mujer,55 a 59,9828
2018,10,Catamarca,Mujer,60 a 64,8935
2018,10,Catamarca,Mujer,65 a 69,8084
2018,10,Catamarca,Mujer,70 a 74,6902
2018,10,Catamarca,Mujer,75 a 79,5338
2018,10,Catamarca,Mujer,80+,3888
2018,10,Catamarca,Varón,20 a 24,3096
2018,10,Catamarca,Varón,25 a 29,19009
2018,10,Catamarca,Varón,30 a 34,16311
2018,10,Catamarca,Varón,35 a 39,13938
2018,10,Catamarca,Varón,40 a 44,14207
2018,10,Catamarca,Varón,45 a 49,13687
2018,10,Catamarca,Varón,50 a 54,11319
2018,10,Catamarca,Varón,55 a 59,9716
2018,10,Catamarca,Varón,60 a 64,8816
2018,10,Catamarca,Varón,65 a 69,7871
2018,10,Catamarca,Varón,70 a 74,6445
2018,10,Catamarca,Varón,75 a 79,4616
2018,10,Catamarca,Varón,80+,3006
2018,14,Córdoba,Mujer,20 a 24,71435
2018,14,Córdoba,Mujer,25 a 29,147534
2018,14,Córdoba,Mujer,30 a 34,147768
2018,14,Córdoba,Mujer,35 a 39,136457
2018,14,Córdoba,Mujer,40 a 44,132033
2018,14,Córdoba,Mujer,45 a 49,123704
2018,14,Córdoba,Mujer,50 a 54,105077
2018,14,Córdoba,Mujer,55 a 59,96254
2018,14,Córdoba,Mujer,60 a 64,91365
2018,14,Córdoba,Mujer,65 a 69,84004
2018,14,Córdoba,Mujer,70 a 74,77596
2018,14,Córdoba,Mujer,75 a 79,65935
2018,14,Córdoba,Mujer,80+,50310
2018,14,Córdoba,Varón,20 a 24,34923
2018,14,Córdoba,Varón,25 a 29,149714
2018,14,Córdoba,Varón,30 a 34,149126
2018,14,Córdoba,Varón,35 a 39,136372
2018,14,Córdoba,Varón,40 a 44,130713
2018,14,Córdoba,Varón,45 a 49,121275
2018,14,Córdoba,Varón,50 a 54,100482
2018,14,Córdoba,Varón,55 a 59,90306
2018,14,Córdoba,Varón,60 a 64,84225
2018,14,Córdoba,Varón,65 a 69,73833
2018,14,Córdoba,Varón,70 a 74,63922
2018,14,Córdoba,Varón,75 a 79,50389
2018,14,Córdoba,Varón,80+,34195
2018,18,Corrientes,Mujer,20 a 24,14557
2018,18,Corrientes,Mujer,25 a 29,51870
2018,18,Corrientes,Mujer,30 a 34,46593
2018,18,Corrientes,Mujer,35 a 39,38545
2018,18,Corrientes,Mujer,40 a 44,36019
2018,18,Corrientes,Mujer,45 a 49,33847
2018,18,Corrientes,Mujer,50 a 54,29172
2018,18,Corrientes,Mujer,55 a 59,27080
2018,18,Corrientes,Mujer,60 a 64,25433
2018,18,Corrientes,Mujer,65 a 69,22384
2018,18,Corrientes,Mujer,70 a 74,18579
2018,18,Corrientes,Mujer,75 a 79,14223
2018,18,Corrientes,Mujer,80+,10620
2018,18,Corrientes,Varón,20 a 24,7859
2018,18,Corrientes,Varón,25 a 29,52948
2018,18,Corrientes,Varón,30 a 34,45825
2018,18,Corrientes,Varón,35 a 39,36593
2018,18,Corrientes,Varón,40 a 44,33997
2018,18,Corrientes,Varón,45 a 49,31267
2018,18,Corrientes,Varón,50 a 54,27081
2018,18,Corrientes,Varón,55 a 59,25424
2018,18,Corrientes,Varón,60 a 64,23834
2018,18,Corrientes,Varón,65 a 69,20915
2018,18,Corrientes,Varón,70 a 74,17188
2018,18,Corrientes,Varón,75 a 79,12329
2018,18,Corrientes,Varón,80+,7898
2018,22,Chaco,Mujer,20 a 24,12940
2018,22,Chaco,Mujer,25 a 29,56351
2018,22,Chaco,Mujer,30 a 34,49726
2018,22,Chaco,Mujer,35 a 39,42133
2018,22,Chaco,Mujer,40 a 44,40248
2018,22,Chaco,Mujer,45 a 49,36357
2018,22,Chaco,Mujer,50 a 54,30253
2018,22,Chaco,Mujer,55 a 59,27466
2018,22,Chaco,Mujer,60 a 64,25665
2018,22,Chaco,Mujer,65 a 69,22379
2018,22,Chaco,Mujer,70 a 74,17686
2018,22,Chaco,Mujer,75 a 79,13067
2018,22,Chaco,Mujer,80+,9828
2018,22,Chaco,Varón,20 a 24,6892
2018,22,Chaco,Varón,25 a 29,57755
2018,22,Chaco,Varón,30 a 34,49092
2018,22,Chaco,Varón,35 a 39,39866
2018,22,Chaco,Varón,40 a 44,37800
2018,22,Chaco,Varón,45 a 49,34144
2018,22,Chaco,Varón,50 a 54,28381
2018,22,Chaco,Varón,55 a 59,25891
2018,22,Chaco,Varón,60 a 64,24234
2018,22,Chaco,Varón,65 a 69,21067
2018,22,Chaco,Varón,70 a 74,16215
2018,22,Chaco,Varón,75 a 79,10989
2018,22,Chaco,Varón,80+,7019
2018,26,Chubut,Mujer,20 a 24,7156
2018,26,Chubut,Mujer,25 a 29,22714
2018,26,Chubut,Mujer,30 a 34,22569
2018,26,Chubut,Mujer,35 a 39,23313
2018,26,Chubut,Mujer,40 a 44,23615
2018,26,Chubut,Mujer,45 a 49,21550
2018,26,Chubut,Mujer,50 a 54,17372
2018,26,Chubut,Mujer,55 a 59,14926
2018,26,Chubut,Mujer,60 a 64,13642
2018,26,Chubut,Mujer,65 a 69,11811
2018,26,Chubut,Mujer,70 a 74,9684
2018,26,Chubut,Mujer,75 a 79,7394
2018,26,Chubut,Mujer,80+,5337
2018,26,Chubut,Varón,20 a 24,3909
2018,26,Chubut,Varón,25 a 29,23777
2018,26,Chubut,Varón,30 a 34,23129
2018,26,Chubut,Varón,35 a 39,23878
2018,26,Chubut,Varón,40 a 44,24724
2018,26,Chubut,Varón,45 a 49,22131
2018,26,Chubut,Varón,50 a 54,17366
2018,26,Chubut,Varón,55 a 59,14635
2018,26,Chubut,Varón,60 a 64,13338
2018,26,Chubut,Varón,65 a 69,11213
2018,26,Chubut,Varón,70 a 74,8715
2018,26,Chubut,Varón,75 a 79,6155
2018,26,Chubut,Varón,80+,3950
2018,30,Entre Ríos,Mujer,20 a 24,24977
2018,30,Entre Ríos,Mujer,25 a 29,55755
2018,30,Entre Ríos,Mujer,30 a 34,51291
2018,30,Entre Ríos,Mujer,35 a 39,47789
2018,30,Entre Ríos,Mujer,40 a 44,47541
2018,30,Entre Ríos,Mujer,45 a 49,44958
2018,30,Entre Ríos,Mujer,50 a 54,38560
2018,30,Entre Ríos,Mujer,55 a 59,35136
2018,30,Entre Ríos,Mujer,60 a 64,33589
2018,30,Entre Ríos,Mujer,65 a 69,30447
2018,30,Entre Ríos,Mujer,70 a 74,26966
2018,30,Entre Ríos,Mujer,75 a 79,22559
2018,30,Entre Ríos,Mujer,80+,17458
2018,30,Entre Ríos,Varón,20 a 24,11458
2018,30,Entre Ríos,Varón,25 a 29,57526
2018,30,Entre Ríos,Varón,30 a 34,52131
2018,30,Entre Ríos,Varón,35 a 39,47115
2018,30,Entre Ríos,Varón,40 a 44,46422
2018,30,Entre Ríos,Varón,45 a 49,43921
2018,30,Entre Ríos,Varón,50 a 54,37557
2018,30,Entre Ríos,Varón,55 a 59,33631
2018,30,Entre Ríos,Varón,60 a 64,30873
2018,30,Entre Ríos,Varón,65 a 69,27145
2018,30,Entre Ríos,Varón,70 a 74,23101
2018,30,Entre Ríos,Varón,75 a 79,17767
2018,30,Entre Ríos,Varón,80+,12055
2018,34,Formosa,Mujer,20 a 24,6274
2018,34,Formosa,Mujer,25 a 29,28239
2018,34,Formosa,Mujer,30 a 34,23546
2018,34,Formosa,Mujer,35 a 39,19105
2018,34,Formosa,Mujer,40 a 44,18768
2018,34,Formosa,Mujer,45 a 49,17851
2018,34,Formosa,Mujer,50 a 54,15624
2018,34,Formosa,Mujer,55 a 59,14183
2018,34,Formosa,Mujer,60 a 64,13021
2018,34,Formosa,Mujer,65 a 69,11617
2018,34,Formosa,Mujer,70 a 74,9156
2018,34,Formosa,Mujer,75 a 79,6864
2018,34,Formosa,Mujer,80+,5066
2018,34,Formosa,Varón,20 a 24,4526
2018,34,Formosa,Varón,25 a 29,29801
2018,34,Formosa,Varón,30 a 34,23519
2018,34,Formosa,Varón,35 a 39,17603
2018,34,Formosa,Varón,40 a 44,17217
2018,34,Formosa,Varón,45 a 49,16573
2018,34,Formosa,Varón,50 a 54,14751
2018,34,Formosa,Varón,55 a 59,13866
2018,34,Formosa,Varón,60 a 64,12771
2018,34,Formosa,Varón,65 a 69,10962
2018,34,Formosa,Varón,70 a 74,8582
2018,34,Formosa,Varón,75 a 79,6078
2018,34,Formosa,Varón,80+,4210
2018,38,Jujuy,Mujer,20 a 24,8412
2018,38,Jujuy,Mujer,25 a 29,33721
2018,38,Jujuy,Mujer,30 a 34,30017
2018,38,Jujuy,Mujer,35 a 39,26606
2018,38,Jujuy,Mujer,40 a 44,27396
2018,38,Jujuy,Mujer,45 a 49,25938
2018,38,Jujuy,Mujer,50 a 54,21274
2018,38,Jujuy,Mujer,55 a 59,18038
2018,38,Jujuy,Mujer,60 a 64,16390
2018,38,Jujuy,Mujer,65 a 69,14559
2018,38,Jujuy,Mujer,70 a 74,12205
2018,38,Jujuy,Mujer,75 a 79,9434
2018,38,Jujuy,Mujer,80+,6706
2018,38,Jujuy,Varón,20 a 24,5309
2018,38,Jujuy,Varón,25 a 29,34677
2018,38,Jujuy,Varón,30 a 34,29829
2018,38,Jujuy,Varón,35 a 39,25514
2018,38,Jujuy,Varón,40 a 44,26527
2018,38,Jujuy,Varón,45 a 49,24998
2018,38,Jujuy,Varón,50 a 54,19930
2018,38,Jujuy,Varón,55 a 59,16399
2018,38,Jujuy,Varón,60 a 64,14502
2018,38,Jujuy,Varón,65 a 69,12696
2018,38,Jujuy,Varón,70 a 74,10592
2018,38,Jujuy,Varón,75 a 79,7698
2018,38,Jujuy,Varón,80+,5194
2018,42,La Pampa,Mujer,20 a 24,6843
2018,42,La Pampa,Mujer,25 a 29,13293
2018,42,La Pampa,Mujer,30 a 34,12844
2018,42,La Pampa,Mujer,35 a 39,12389
2018,42,La Pampa,Mujer,40 a 44,12338
2018,42,La Pampa,Mujer,45 a 49,11709
2018,42,La Pampa,Mujer,50 a 54,10394
2018,42,La Pampa,Mujer,55 a 59,9634
2018,42,La Pampa,Mujer,60 a 64,8967
2018,42,La Pampa,Mujer,65 a 69,7957
2018,42,La Pampa,Mujer,70 a 74,7128
2018,42,La Pampa,Mujer,75 a 79,6078
2018,42,La Pampa,Mujer,80+,4792
2018,42,La Pampa,Varón,20 a 24,3858
2018,42,La Pampa,Varón,25 a 29,13990
2018,42,La Pampa,Varón,30 a 34,13231
2018,42,La Pampa,Varón,35 a 39,12351
2018,42,La Pampa,Varón,40 a 44,12222
2018,42,La Pampa,Varón,45 a 49,11591
2018,42,La Pampa,Varón,50 a 54,10116
2018,42,La Pampa,Varón,55 a 59,9393
2018,42,La Pampa,Varón,60 a 64,8756
2018,42,La Pampa,Varón,65 a 69,7754
2018,42,La Pampa,Varón,70 a 74,6714
2018,42,La Pampa,Varón,75 a 79,5289
2018,42,La Pampa,Varón,80+,3680
2018,46,La Rioja,Mujer,20 a 24,4596
2018,46,La Rioja,Mujer,25 a 29,17649
2018,46,La Rioja,Mujer,30 a 34,17304
2018,46,La Rioja,Mujer,35 a 39,14772
2018,46,La Rioja,Mujer,40 a 44,14051
2018,46,La Rioja,Mujer,45 a 49,13015
2018,46,La Rioja,Mujer,50 a 54,10400
2018,46,La Rioja,Mujer,55 a 59,9105
2018,46,La Rioja,Mujer,60 a 64,8338
2018,46,La Rioja,Mujer,65 a 69,7242
2018,46,La Rioja,Mujer,70 a 74,6039
2018,46,La Rioja,Mujer,75 a 79,4502
2018,46,La Rioja,Mujer,80+,3269
2018,46,La Rioja,Varón,20 a 24,2505
2018,46,La Rioja,Varón,25 a 29,18069
2018,46,La Rioja,Varón,30 a 34,17352
2018,46,La Rioja,Varón,35 a 39,14563
2018,46,La Rioja,Varón,40 a 44,13880
2018,46,La Rioja,Varón,45 a 49,12764
2018,46,La Rioja,Varón,50 a 54,10240
2018,46,La Rioja,Varón,55 a 59,8926
2018,46,La Rioja,Varón,60 a 64,8205
2018,46,La Rioja,Varón,65 a 69,7074
2018,46,La Rioja,Varón,70 a 74,5638
2018,46,La Rioja,Varón,75 a 79,3995
2018,46,La Rioja,Varón,80+,2546
2018,50,Mendoza,Mujer,20 a 24,33473
2018,50,Mendoza,Mujer,25 a 29,76913
2018,50,Mendoza,Mujer,30 a 34,77695
2018,50,Mendoza,Mujer,35 a 39,71474
2018,50,Mendoza,Mujer,40 a 44,67690
2018,50,Mendoza,Mujer,45 a 49,64012
2018,50,Mendoza,Mujer,50 a 54,54681
2018,50,Mendoza,Mujer,55 a 59,48316
2018,50,Mendoza,Mujer,60 a 64,45535
2018,50,Mendoza,Mujer,65 a 69,43113
2018,50,Mendoza,Mujer,70 a 74,39723
2018,50,Mendoza,Mujer,75 a 79,32846
2018,50,Mendoza,Mujer,80+,24282
2018,50,Mendoza,Varón,20 a 24,18606
2018,50,Mendoza,Varón,25 a 29,79299
2018,50,Mendoza,Varón,30 a 34,79107
2018,50,Mendoza,Varón,35 a 39,71923
2018,50,Mendoza,Varón,40 a 44,67008
2018,50,Mendoza,Varón,45 a 49,61644
2018,50,Mendoza,Varón,50 a 54,51660
2018,50,Mendoza,Varón,55 a 59,44806
2018,50,Mendoza,Varón,60 a 64,41060
2018,50,Mendoza,Varón,65 a 69,37466
2018,50,Mendoza,Varón,70 a 74,33130
2018,50,Mendoza,Varón,75 a 79,25833
2018,50,Mendoza,Varón,80+,17335
2018,54,Misiones,Mujer,20 a 24,11974
2018,54,Misiones,Mujer,25 a 29,58434
2018,54,Misiones,Mujer,30 a 34,49928
2018,54,Misiones,Mujer,35 a 39,42137
2018,54,Misiones,Mujer,40 a 44,40123
2018,54,Misiones,Mujer,45 a 49,36732
2018,54,Misiones,Mujer,50 a 54,31193
2018,54,Misiones,Mujer,55 a 59,28117
2018,54,Misiones,Mujer,60 a 64,25854
2018,54,Misiones,Mujer,65 a 69,21721
2018,54,Misiones,Mujer,70 a 74,17096
2018,54,Misiones,Mujer,75 a 79,12581
2018,54,Misiones,Mujer,80+,9168
2018,54,Misiones,Varón,20 a 24,7350
2018,54,Misiones,Varón,25 a 29,60387
2018,54,Misiones,Varón,30 a 34,49490
2018,54,Misiones,Varón,35 a 39,40334
2018,54,Misiones,Varón,40 a 44,38438
2018,54,Misiones,Varón,45 a 49,35385
2018,54,Misiones,Varón,50 a 54,29948
2018,54,Misiones,Varón,55 a 59,27330
2018,54,Misiones,Varón,60 a 64,25556
2018,54,Misiones,Varón,65 a 69,21467
2018,54,Misiones,Varón,70 a 74,16357
2018,54,Misiones,Varón,75 a 79,11192
2018,54,Misiones,Varón,80+,7376
2018,58,Neuquén,Mujer,20 a 24,6901
2018,58,Neuquén,Mujer,25 a 29,25111
2018,58,Neuquén,Mujer,30 a 34,25076
2018,58,Neuquén,Mujer,35 a 39,24534
2018,58,Neuquén,Mujer,40 a 44,24334
2018,58,Neuquén,Mujer,45 a 49,23210
2018,58,Neuquén,Mujer,50 a 54,19795
2018,58,Neuquén,Mujer,55 a 59,17291
2018,58,Neuquén,Mujer,60 a 64,15487
2018,58,Neuquén,Mujer,65 a 69,13014
2018,58,Neuquén,Mujer,70 a 74,10515
2018,58,Neuquén,Mujer,75 a 79,7795
2018,58,Neuquén,Mujer,80+,5349
2018,58,Neuquén,Varón,20 a 24,3952
2018,58,Neuquén,Varón,25 a 29,26234
2018,58,Neuquén,Varón,30 a 34,25948
2018,58,Neuquén,Varón,35 a 39,24422
2018,58,Neuquén,Varón,40 a 44,23710
2018,58,Neuquén,Varón,45 a 49,22532
2018,58,Neuquén,Varón,50 a 54,18840
2018,58,Neuquén,Varón,55 a 59,16168
2018,58,Neuquén,Varón,60 a 64,14409
2018,58,Neuquén,Varón,65 a 69,12131
2018,58,Neuquén,Varón,70 a 74,9547
2018,58,Neuquén,Varón,75 a 79,6712
2018,58,Neuquén,Varón,80+,4143
2018,62,Río Negro,Mujer,20 a 24,9890
2018,62,Río Negro,Mujer,25 a 29,28424
2018,62,Río Negro,Mujer,30 a 34,27560
2018,62,Río Negro,Mujer,35 a 39,26567
2018,62,Río Negro,Mujer,40 a 44,27320
2018,62,Río Negro,Mujer,45 a 49,25656
2018,62,Río Negro,Mujer,50 a 54,21400
2018,62,Río Negro,Mujer,55 a 59,19163
2018,62,Río Negro,Mujer,60 a 64,17687
2018,62,Río Negro,Mujer,65 a 69,15448
2018,62,Río Negro,Mujer,70 a 74,13130
2018,62,Río Negro,Mujer,75 a 79,10323
2018,62,Río Negro,Mujer,80+,7326
2018,62,Río Negro,Varón,20 a 24,6131
2018,62,Río Negro,Varón,25 a 29,29806
2018,62,Río Negro,Varón,30 a 34,28336
2018,62,Río Negro,Varón,35 a 39,26711
2018,62,Río Negro,Varón,40 a 44,26726
2018,62,Río Negro,Varón,45 a 49,24938
2018,62,Río Negro,Varón,50 a 54,21038
2018,62,Río Negro,Varón,55 a 59,18408
2018,62,Río Negro,Varón,60 a 64,16821
2018,62,Río Negro,Varón,65 a 69,14609
2018,62,Río Negro,Varón,70 a 74,12168
2018,62,Río Negro,Varón,75 a 79,9091
2018,62,Río Negro,Varón,80+,5937
2018,66,Salta,Mujer,20 a 24,15127
2018,66,Salta,Mujer,25 a 29,63297
2018,66,Salta,Mujer,30 a 34,56394
2018,66,Salta,Mujer,35 a 39,48796
2018,66,Salta,Mujer,40 a 44,47368
2018,66,Salta,Mujer,45 a 49,43838
2018,66,Salta,Mujer,50 a 54,36413
2018,66,Salta,Mujer,55 a 59,31291
2018,66,Salta,Mujer,60 a 64,27950
2018,66,Salta,Mujer,65 a 69,24424
2018,66,Salta,Mujer,70 a 74,20715
2018,66,Salta,Mujer,75 a 79,15962
2018,66,Salta,Mujer,80+,11530
2018,66,Salta,Varón,20 a 24,9310
2018,66,Salta,Varón,25 a 29,64980
2018,66,Salta,Varón,30 a 34,55939
2018,66,Salta,Varón,35 a 39,46562
2018,66,Salta,Varón,40 a 44,44786
2018,66,Salta,Varón,45 a 49,41281
2018,66,Salta,Varón,50 a 54,34359
2018,66,Salta,Varón,55 a 59,29546
2018,66,Salta,Varón,60 a 64,25984
2018,66,Salta,Varón,65 a 69,22171
2018,66,Salta,Varón,70 a 74,18217
2018,66,Salta,Varón,75 a 79,13381
2018,66,Salta,Varón,80+,9046
2018,70,San Juan,Mujer,20 a 24,10127
2018,70,San Juan,Mujer,25 a 29,31960
2018,70,San Juan,Mujer,30 a 34,29842
2018,70,San Juan,Mujer,35 a 39,26378
2018,70,San Juan,Mujer,40 a 44,25876
2018,70,San Juan,Mujer,45 a 49,24764
2018,70,San Juan,Mujer,50 a 54,21362
2018,70,San Juan,Mujer,55 a 59,18413
2018,70,San Juan,Mujer,60 a 64,17333
2018,70,San Juan,Mujer,65 a 69,16132
2018,70,San Juan,Mujer,70 a 74,14478
2018,70,San Juan,Mujer,75 a 79,11758
2018,70,San Juan,Mujer,80+,8374
2018,70,San Juan,Varón,20 a 24,5744
2018,70,San Juan,Varón,25 a 29,33246
2018,70,San Juan,Varón,30 a 34,30377
2018,70,San Juan,Varón,35 a 39,26774
2018,70,San Juan,Varón,40 a 44,25905
2018,70,San Juan,Varón,45 a 49,24536
2018,70,San Juan,Varón,50 a 54,20436
2018,70,San Juan,Varón,55 a 59,17141
2018,70,San Juan,Varón,60 a 64,15545
2018,70,San Juan,Varón,65 a 69,13840
2018,70,San Juan,Varón,70 a 74,12089
2018,70,San Juan,Varón,75 a 79,9255
2018,70,San Juan,Varón,80+,5946
2018,74,San Luis,Mujer,20 a 24,7259
2018,74,San Luis,Mujer,25 a 29,20946
