anio_enfr,prov_id,prov_nombre,reg_id,reg_nombre,grupo_edad_10,sexo,dm_total,dm_total_se,dm_total_cv,dm_prev,dm_prev_se,dm_prev_cv
2018,34,Formosa,4,Noreste,30-39 años,Varón,1539,941.45,0.61,0.07,0.04,0.59
2018,34,Formosa,4,Noreste,40-49 años,Mujer,2758,907.47,0.33,0.13,0.04,0.34
2018,34,Formosa,4,Noreste,40-49 años,Varón,2420,1063.06,0.44,0.09,0.04,0.45
2018,34,Formosa,4,Noreste,50-59 años,Mujer,5429,1445.54,0.27,0.24,0.06,0.24
2018,34,Formosa,4,Noreste,50-59 años,Varón,5047,1107.18,0.22,0.27,0.06,0.23
2018,34,Formosa,4,Noreste,60-69 años,Mujer,1259,453.88,0.36,0.1,0.04,0.35
2018,34,Formosa,4,Noreste,60-69 años,Varón,3679,1173.47,0.32,0.28,0.08,0.27
2018,34,Formosa,4,Noreste,70-79 años,Mujer,2352,731.55,0.31,0.24,0.06,0.26
2018,34,Formosa,4,Noreste,70-79 años,Varón,1778,726.63,0.41,0.2,0.07,0.35
2018,34,Formosa,4,Noreste,80+ años,Mujer,1884,596.09,0.32,0.52,0.11,0.22
2018,34,Formosa,4,Noreste,80+ años,Varón,1098,581.32,0.53,0.31,0.15,0.48
2018,38,Jujuy,3,Noroeste,20-29 años,Mujer,2782,1640.51,0.59,0.05,0.03,0.59
2018,38,Jujuy,3,Noroeste,20-29 años,Varón,486,549.49,1.13,0.01,0.01,1.23
2018,38,Jujuy,3,Noroeste,30-39 años,Mujer,5105,1987.76,0.39,0.11,0.04,0.37
2018,38,Jujuy,3,Noroeste,30-39 años,Varón,2538,1470.29,0.58,0.06,0.03,0.56
2018,38,Jujuy,3,Noroeste,40-49 años,Mujer,3409,1185.92,0.35,0.08,0.03,0.35
2018,38,Jujuy,3,Noroeste,40-49 años,Varón,3136,1156.14,0.37,0.09,0.03,0.37
2018,38,Jujuy,3,Noroeste,50-59 años,Mujer,4987,1583.86,0.32,0.16,0.05,0.31
2018,38,Jujuy,3,Noroeste,50-59 años,Varón,3874,1345.26,0.35,0.12,0.04,0.36
2018,38,Jujuy,3,Noroeste,60-69 años,Mujer,5007,1236.45,0.25,0.23,0.05,0.22
2018,38,Jujuy,3,Noroeste,60-69 años,Varón,3165,1151.24,0.36,0.17,0.06,0.37
2018,38,Jujuy,3,Noroeste,70-79 años,Mujer,1205,624.45,0.52,0.11,0.06,0.5
2018,38,Jujuy,3,Noroeste,70-79 años,Varón,1395,1112.89,0.8,0.09,0.07,0.78
2018,38,Jujuy,3,Noroeste,80+ años,Mujer,592,284.76,0.48,0.13,0.08,0.63
2018,38,Jujuy,3,Noroeste,80+ años,Varón,744,592.71,0.8,0.27,0.22,0.8
2018,42,La Pampa,2,Pampeana,20-29 años,Mujer,1353,653.91,0.48,0.08,0.04,0.45
2018,42,La Pampa,2,Pampeana,20-29 años,Varón,1704,917.07,0.54,0.08,0.05,0.6
2018,42,La Pampa,2,Pampeana,30-39 años,Mujer,3857,1128.26,0.29,0.19,0.05,0.27
2018,42,La Pampa,2,Pampeana,30-39 años,Varón,2603,993.72,0.38,0.16,0.06,0.4
2018,42,La Pampa,2,Pampeana,40-49 años,Mujer,617,387.9,0.63,0.05,0.03,0.67
2018,42,La Pampa,2,Pampeana,40-49 años,Varón,2922,1021.29,0.35,0.2,0.06,0.29
2018,42,La Pampa,2,Pampeana,50-59 años,Mujer,668,280.69,0.42,0.05,0.02,0.46
2018,42,La Pampa,2,Pampeana,50-59 años,Varón,938,327.38,0.35,0.1,0.04,0.37
2018,42,La Pampa,2,Pampeana,60-69 años,Mujer,3324,958.27,0.29,0.32,0.08,0.26
2018,42,La Pampa,2,Pampeana,60-69 años,Varón,2176,769.75,0.35,0.23,0.08,0.35
2018,42,La Pampa,2,Pampeana,70-79 años,Mujer,1141,526.05,0.46,0.15,0.07,0.45
2018,42,La Pampa,2,Pampeana,70-79 años,Varón,2215,881.71,0.4,0.31,0.11,0.34
2018,42,La Pampa,2,Pampeana,80+ años,Mujer,407,183.92,0.45,0.18,0.11,0.61
2018,42,La Pampa,2,Pampeana,80+ años,Varón,575,348.44,0.61,0.34,0.17,0.5
2018,46,La Rioja,3,Noroeste,20-29 años,Mujer,3120,1651.05,0.53,0.12,0.06,0.51
2018,46,La Rioja,3,Noroeste,20-29 años,Varón,308,194.7,0.63,0.01,0.01,0.67
2018,46,La Rioja,3,Noroeste,30-39 años,Mujer,1951,776.62,0.4,0.09,0.04,0.4
2018,46,La Rioja,3,Noroeste,30-39 años,Varón,3177,1333.53,0.42,0.12,0.05,0.4
2018,46,La Rioja,3,Noroeste,40-49 años,Mujer,3868,1095.15,0.28,0.17,0.05,0.31
2018,46,La Rioja,3,Noroeste,40-49 años,Varón,570,362.22,0.64,0.04,0.02,0.64
2018,46,La Rioja,3,Noroeste,50-59 años,Mujer,4855,1232.97,0.25,0.27,0.06,0.23
2018,46,La Rioja,3,Noroeste,50-59 años,Varón,2369,987.74,0.42,0.22,0.1,0.45
2018,46,La Rioja,3,Noroeste,60-69 años,Mujer,1963,728.16,0.37,0.22,0.07,0.33
2018,46,La Rioja,3,Noroeste,60-69 años,Varón,5396,1654.35,0.31,0.43,0.11,0.25
2018,46,La Rioja,3,Noroeste,70-79 años,Mujer,1674,797.62,0.48,0.27,0.12,0.46
2018,46,La Rioja,3,Noroeste,70-79 años,Varón,1551,709.8,0.46,0.45,0.17,0.37
2018,46,La Rioja,3,Noroeste,80+ años,Mujer,628,433.19,0.69,0.23,0.13,0.57
2018,46,La Rioja,3,Noroeste,80+ años,Varón,0,0,NA,0,0,NA
2018,50,Mendoza,5,Cuyo,20-29 años,Mujer,7252,4408.18,0.61,0.06,0.04,0.61
2018,50,Mendoza,5,Cuyo,20-29 años,Varón,3146,2124.26,0.68,0.04,0.03,0.68
2018,50,Mendoza,5,Cuyo,30-39 años,Mujer,22381,8616.72,0.39,0.17,0.07,0.4
2018,50,Mendoza,5,Cuyo,30-39 años,Varón,2851,2546.9,0.89,0.03,0.03,0.92
2018,50,Mendoza,5,Cuyo,40-49 años,Mujer,16147,5612.61,0.35,0.18,0.06,0.33
2018,50,Mendoza,5,Cuyo,40-49 años,Varón,7425,3119.65,0.42,0.07,0.03,0.43
2018,50,Mendoza,5,Cuyo,50-59 años,Mujer,9980,4021.23,0.4,0.14,0.05,0.36
2018,50,Mendoza,5,Cuyo,50-59 años,Varón,12045,4086.41,0.34,0.15,0.05,0.32
2018,50,Mendoza,5,Cuyo,60-69 años,Mujer,8024,1900.35,0.24,0.14,0.03,0.24
2018,50,Mendoza,5,Cuyo,60-69 años,Varón,22406,5567.42,0.25,0.38,0.09,0.22
2018,50,Mendoza,5,Cuyo,70-79 años,Mujer,7525,2224.7,0.3,0.17,0.05,0.27
2018,50,Mendoza,5,Cuyo,70-79 años,Varón,12810,4701.73,0.37,0.27,0.09,0.32
2018,50,Mendoza,5,Cuyo,80+ años,Mujer,2184,1542.13,0.71,0.09,0.06,0.7
2018,50,Mendoza,5,Cuyo,80+ años,Varón,2305,1001.62,0.43,0.15,0.08,0.54
2018,54,Misiones,4,Noreste,20-29 años,Mujer,9711,2942.91,0.3,0.13,0.04,0.28
2018,54,Misiones,4,Noreste,20-29 años,Varón,5764,2178.77,0.38,0.07,0.03,0.36
2018,54,Misiones,4,Noreste,30-39 años,Mujer,6554,2059.73,0.31,0.1,0.03,0.26
2018,54,Misiones,4,Noreste,30-39 años,Varón,3182,1490.94,0.47,0.06,0.03,0.45
2018,54,Misiones,4,Noreste,40-49 años,Mujer,10062,3975.31,0.4,0.19,0.07,0.36
2018,54,Misiones,4,Noreste,40-49 años,Varón,6985,2245.21,0.32,0.15,0.05,0.33
2018,54,Misiones,4,Noreste,50-59 años,Mujer,14074,3113.62,0.22,0.32,0.06,0.19
2018,54,Misiones,4,Noreste,50-59 años,Varón,4446,2024.91,0.46,0.13,0.06,0.46
2018,54,Misiones,4,Noreste,60-69 años,Mujer,6194,1452.38,0.23,0.19,0.04,0.21
2018,54,Misiones,4,Noreste,60-69 años,Varón,7182,1724.96,0.24,0.2,0.05,0.26
2018,54,Misiones,4,Noreste,70-79 años,Mujer,2292,899.98,0.39,0.13,0.05,0.39
2018,54,Misiones,4,Noreste,70-79 años,Varón,2614,1737.52,0.66,0.22,0.13,0.58
2018,54,Misiones,4,Noreste,80+ años,Mujer,3237,2101.32,0.65,0.31,0.16,0.51
2018,54,Misiones,4,Noreste,80+ años,Varón,0,0,NA,0,0,NA
2018,58,Neuquén,6,Patagónica,20-29 años,Mujer,5221,1794.39,0.34,0.13,0.04,0.35
2018,58,Neuquén,6,Patagónica,20-29 años,Varón,912,873.64,0.96,0.02,0.02,0.91
2018,58,Neuquén,6,Patagónica,30-39 años,Mujer,7529,1884.15,0.25,0.16,0.04,0.26
2018,58,Neuquén,6,Patagónica,30-39 años,Varón,1409,660.54,0.47,0.03,0.02,0.48
2018,58,Neuquén,6,Patagónica,40-49 años,Mujer,6412,1771.72,0.28,0.18,0.05,0.27
2018,58,Neuquén,6,Patagónica,40-49 años,Varón,2606,1080.63,0.41,0.07,0.03,0.4
2018,58,Neuquén,6,Patagónica,50-59 años,Mujer,3708,1159.23,0.31,0.15,0.05,0.32
2018,58,Neuquén,6,Patagónica,50-59 años,Varón,2868,937.1,0.33,0.13,0.04,0.31
2018,58,Neuquén,6,Patagónica,60-69 años,Mujer,8299,2356.05,0.28,0.31,0.07,0.21
2018,58,Neuquén,6,Patagónica,60-69 años,Varón,5294,1655.38,0.31,0.26,0.07,0.26
2018,58,Neuquén,6,Patagónica,70-79 años,Mujer,2130,1002.51,0.47,0.16,0.07,0.44
2018,58,Neuquén,6,Patagónica,70-79 años,Varón,3052,1555.17,0.51,0.33,0.16,0.48
2018,58,Neuquén,6,Patagónica,80+ años,Mujer,2563,1090.26,0.43,0.57,0.13,0.22
2018,58,Neuquén,6,Patagónica,80+ años,Varón,0,0,NA,0,0,NA
2018,62,Río Negro,6,Patagónica,20-29 años,Mujer,7008,1631.89,0.23,0.13,0.03,0.24
2018,62,Río Negro,6,Patagónica,20-29 años,Varón,667,431.69,0.65,0.01,0.01,0.66
2018,62,Río Negro,6,Patagónica,30-39 años,Mujer,4443,1252.92,0.28,0.09,0.03,0.29
2018,62,Río Negro,6,Patagónica,30-39 años,Varón,1041,503.1,0.48,0.03,0.01,0.51
2018,62,Río Negro,6,Patagónica,40-49 años,Mujer,6004,1433.48,0.24,0.14,0.04,0.25
2018,62,Río Negro,6,Patagónica,40-49 años,Varón,3066,867.67,0.28,0.08,0.02,0.3
2018,62,Río Negro,6,Patagónica,50-59 años,Mujer,7785,2794.07,0.36,0.25,0.08,0.31
2018,62,Río Negro,6,Patagónica,50-59 años,Varón,5354,1403.1,0.26,0.2,0.06,0.29
2018,62,Río Negro,6,Patagónica,60-69 años,Mujer,5196,1142.67,0.22,0.26,0.05,0.18
2018,62,Río Negro,6,Patagónica,60-69 años,Varón,5809,1324.16,0.23,0.2,0.05,0.22
2018,62,Río Negro,6,Patagónica,70-79 años,Mujer,2393,571.18,0.24,0.14,0.03,0.23
2018,62,Río Negro,6,Patagónica,70-79 años,Varón,4060,1248.7,0.31,0.23,0.06,0.26
2018,62,Río Negro,6,Patagónica,80+ años,Mujer,1512,702.03,0.46,0.31,0.12,0.38
2018,62,Río Negro,6,Patagónica,80+ años,Varón,195,220.33,1.13,0.11,0.11,1.06
2018,66,Salta,3,Noroeste,20-29 años,Mujer,5211,2447.33,0.47,0.05,0.02,0.45
2018,66,Salta,3,Noroeste,20-29 años,Varón,2428,1517.52,0.63,0.02,0.01,0.62
2018,66,Salta,3,Noroeste,30-39 años,Mujer,8740,2617.97,0.3,0.1,0.03,0.28
2018,66,Salta,3,Noroeste,30-39 años,Varón,2721,1223.86,0.45,0.04,0.02,0.43
2018,66,Salta,3,Noroeste,40-49 años,Mujer,12081,3754.88,0.31,0.18,0.05,0.28
2018,66,Salta,3,Noroeste,40-49 años,Varón,9625,2342.57,0.24,0.13,0.03,0.24
2018,66,Salta,3,Noroeste,50-59 años,Mujer,11868,2677.31,0.23,0.19,0.04,0.21
2018,66,Salta,3,Noroeste,50-59 años,Varón,6482,1866.05,0.29,0.14,0.04,0.27
2018,66,Salta,3,Noroeste,60-69 años,Mujer,9038,2622.22,0.29,0.22,0.06,0.26
2018,66,Salta,3,Noroeste,60-69 años,Varón,5531,1753.13,0.32,0.15,0.05,0.3
2018,66,Salta,3,Noroeste,70-79 años,Mujer,5332,1896.94,0.36,0.23,0.07,0.32
2018,66,Salta,3,Noroeste,70-79 años,Varón,2303,1214.58,0.53,0.11,0.06,0.54
2018,66,Salta,3,Noroeste,80+ años,Mujer,1053,780.29,0.74,0.13,0.1,0.74
2018,66,Salta,3,Noroeste,80+ años,Varón,2623,1520.25,0.58,0.39,0.18,0.46
2018,70,San Juan,5,Cuyo,20-29 años,Mujer,1390,981.86,0.71,0.03,0.02,0.74
2018,70,San Juan,5,Cuyo,20-29 años,Varón,2419,1207.73,0.5,0.05,0.03,0.55
2018,70,San Juan,5,Cuyo,30-39 años,Mujer,2237,1084.38,0.48,0.06,0.03,0.47
2018,70,San Juan,5,Cuyo,30-39 años,Varón,3947,2032.48,0.51,0.08,0.04,0.5
2018,70,San Juan,5,Cuyo,40-49 años,Mujer,12670,2893.57,0.23,0.28,0.06,0.22
2018,70,San Juan,5,Cuyo,40-49 años,Varón,3479,1689.11,0.49,0.1,0.05,0.48
2018,70,San Juan,5,Cuyo,50-59 años,Mujer,6611,2162.75,0.33,0.2,0.06,0.28
2018,70,San Juan,5,Cuyo,50-59 años,Varón,7445,2331.51,0.31,0.32,0.08,0.25
2018,70,San Juan,5,Cuyo,60-69 años,Mujer,7954,2217.94,0.28,0.28,0.08,0.27
2018,70,San Juan,5,Cuyo,60-69 años,Varón,5278,2229.92,0.42,0.21,0.08,0.37
2018,70,San Juan,5,Cuyo,70-79 años,Mujer,7515,1966.87,0.26,0.37,0.09,0.23
2018,70,San Juan,5,Cuyo,70-79 años,Varón,4882,1803.99,0.37,0.49,0.12,0.24
2018,70,San Juan,5,Cuyo,80+ años,Mujer,466,381.61,0.82,0.08,0.07,0.91
2018,70,San Juan,5,Cuyo,80+ años,Varón,917,723.6,0.79,0.2,0.17,0.87
2018,74,San Luis,5,Cuyo,20-29 años,Mujer,5329,1509.96,0.28,0.17,0.05,0.28
2018,74,San Luis,5,Cuyo,20-29 años,Varón,1873,1183.71,0.63,0.05,0.03,0.66
2018,74,San Luis,5,Cuyo,30-39 años,Mujer,6223,1658.81,0.27,0.16,0.04,0.26
2018,74,San Luis,5,Cuyo,30-39 años,Varón,1718,932.63,0.54,0.06,0.03,0.5
2018,74,San Luis,5,Cuyo,40-49 años,Mujer,5787,1385.69,0.24,0.22,0.05,0.22
2018,74,San Luis,5,Cuyo,40-49 años,Varón,2994,1461.35,0.49,0.12,0.06,0.49
2018,74,San Luis,5,Cuyo,50-59 años,Mujer,3312,1020.92,0.31,0.13,0.04,0.3
2018,74,San Luis,5,Cuyo,50-59 años,Varón,2099,961.68,0.46,0.14,0.06,0.42
2018,74,San Luis,5,Cuyo,60-69 años,Mujer,3822,902,0.24,0.26,0.05,0.21
2018,74,San Luis,5,Cuyo,60-69 años,Varón,7390,1633.02,0.22,0.41,0.07,0.18
2018,74,San Luis,5,Cuyo,70-79 años,Mujer,2343,921.4,0.39,0.25,0.08,0.31
2018,74,San Luis,5,Cuyo,70-79 años,Varón,5377,1426.88,0.27,0.44,0.11,0.26
2018,74,San Luis,5,Cuyo,80+ años,Mujer,1365,537,0.39,0.28,0.09,0.34
2018,74,San Luis,5,Cuyo,80+ años,Varón,762,595.98,0.78,0.47,0.25,0.53
2018,78,Santa Cruz,6,Patagónica,20-29 años,Mujer,3507,1379.07,0.39,0.11,0.04,0.39
2018,78,Santa Cruz,6,Patagónica,20-29 años,Varón,3390,1490.58,0.44,0.12,0.05,0.45
2018,78,Santa Cruz,6,Patagónica,30-39 años,Mujer,2054,814.54,0.4,0.09,0.03,0.39
2018,78,Santa Cruz,6,Patagónica,30-39 años,Varón,782,505.72,0.65,0.03,0.02,0.62
2018,78,Santa Cruz,6,Patagónica,40-49 años,Mujer,5353,1122.7,0.21,0.22,0.05,0.21
2018,78,Santa Cruz,6,Patagónica,40-49 años,Varón,594,454.15,0.76,0.03,0.02,0.76
2018,78,Santa Cruz,6,Patagónica,50-59 años,Mujer,1923,864.05,0.45,0.16,0.07,0.41
2018,78,Santa Cruz,6,Patagónica,50-59 años,Varón,2389,875.26,0.37,0.15,0.06,0.38
2018,78,Santa Cruz,6,Patagónica,60-69 años,Mujer,2662,1127.7,0.42,0.27,0.1,0.36
2018,78,Santa Cruz,6,Patagónica,60-69 años,Varón,4759,1282.59,0.27,0.34,0.08,0.25
2018,78,Santa Cruz,6,Patagónica,70-79 años,Mujer,985,458.45,0.47,0.3,0.1,0.33
2018,78,Santa Cruz,6,Patagónica,70-79 años,Varón,1995,988.21,0.5,0.82,0.2,0.24
2018,78,Santa Cruz,6,Patagónica,80+ años,Mujer,477,420.64,0.88,0.35,0.23,0.65
2018,78,Santa Cruz,6,Patagónica,80+ años,Varón,237,202.43,0.85,0.18,0.2,1.11
2018,82,Santa Fe,2,Pampeana,20-29 años,Mujer,29515,8222.87,0.28,0.12,0.03,0.27
2018,82,Santa Fe,2,Pampeana,20-29 años,Varón,8401,3888.54,0.46,0.04,0.02,0.48
2018,82,Santa Fe,2,Pampeana,30-39 años,Mujer,16647,4562.46,0.27,0.07,0.02,0.28
2018,82,Santa Fe,2,Pampeana,30-39 años,Varón,9583,3730.75,0.39,0.04,0.02,0.4
2018,82,Santa Fe,2,Pampeana,40-49 años,Mujer,18025,5791.03,0.32,0.09,0.03,0.31
2018,82,Santa Fe,2,Pampeana,40-49 años,Varón,23668,6157.96,0.26,0.14,0.04,0.26
2018,82,Santa Fe,2,Pampeana,50-59 años,Mujer,28689,7024.55,0.24,0.2,0.05,0.23
2018,82,Santa Fe,2,Pampeana,50-59 años,Varón,29891,7775.77,0.26,0.23,0.06,0.25
2018,82,Santa Fe,2,Pampeana,60-69 años,Mujer,35030,7852.42,0.22,0.26,0.05,0.21
2018,82,Santa Fe,2,Pampeana,60-69 años,Varón,38430,10737.36,0.28,0.28,0.07,0.26
2018,82,Santa Fe,2,Pampeana,70-79 años,Mujer,19074,6678.03,0.35,0.22,0.06,0.3
2018,82,Santa Fe,2,Pampeana,70-79 años,Varón,15407,4166.45,0.27,0.22,0.05,0.25
2018,82,Santa Fe,2,Pampeana,80+ años,Mujer,9637,4698.01,0.49,0.19,0.09,0.44
2018,82,Santa Fe,2,Pampeana,80+ años,Varón,4888,2969.94,0.61,0.15,0.09,0.56
2018,86,Santiago del Estero,3,Noroeste,20-29 años,Mujer,8382,3082.34,0.37,0.14,0.05,0.36
2018,86,Santiago del Estero,3,Noroeste,20-29 años,Varón,0,0,NA,0,0,NA
2018,86,Santiago del Estero,3,Noroeste,30-39 años,Mujer,4167,1503.32,0.36,0.1,0.04,0.37
2018,86,Santiago del Estero,3,Noroeste,30-39 años,Varón,3774,1655.33,0.44,0.08,0.04,0.47
2018,86,Santiago del Estero,3,Noroeste,40-49 años,Mujer,10470,3593.47,0.34,0.22,0.07,0.31
2018,86,Santiago del Estero,3,Noroeste,40-49 años,Varón,2993,1339.08,0.45,0.09,0.04,0.44
2018,86,Santiago del Estero,3,Noroeste,50-59 años,Mujer,5275,2231.58,0.42,0.21,0.09,0.42
2018,86,Santiago del Estero,3,Noroeste,50-59 años,Varón,9070,2833.52,0.31,0.25,0.08,0.32
2018,86,Santiago del Estero,3,Noroeste,60-69 años,Mujer,4412,1578.48,0.36,0.21,0.08,0.35
2018,86,Santiago del Estero,3,Noroeste,60-69 años,Varón,5935,2019.59,0.34,0.35,0.11,0.32
2018,86,Santiago del Estero,3,Noroeste,70-79 años,Mujer,3395,1604.28,0.47,0.17,0.08,0.44
2018,86,Santiago del Estero,3,Noroeste,70-79 años,Varón,1090,823.62,0.76,0.11,0.08,0.75
2018,86,Santiago del Estero,3,Noroeste,80+ años,Mujer,361,351.83,0.97,0.05,0.04,0.84
2018,86,Santiago del Estero,3,Noroeste,80+ años,Varón,1834,1286.27,0.7,0.29,0.19,0.65
2018,90,Tucumán,3,Noroeste,20-29 años,Mujer,11672,3407.77,0.29,0.1,0.03,0.27
2018,90,Tucumán,3,Noroeste,20-29 años,Varón,5062,2259.85,0.45,0.05,0.02,0.45
2018,90,Tucumán,3,Noroeste,30-39 años,Mujer,16448,3876.15,0.24,0.15,0.03,0.22
2018,90,Tucumán,3,Noroeste,30-39 años,Varón,2835,2217.04,0.78,0.03,0.03,0.78
2018,90,Tucumán,3,Noroeste,40-49 años,Mujer,12001,3637.19,0.3,0.16,0.05,0.29
2018,90,Tucumán,3,Noroeste,40-49 años,Varón,9220,3763.94,0.41,0.12,0.05,0.39
2018,90,Tucumán,3,Noroeste,50-59 años,Mujer,8133,2285.93,0.28,0.18,0.05,0.28
2018,90,Tucumán,3,Noroeste,50-59 años,Varón,17332,4533.26,0.26,0.32,0.08,0.25
2018,90,Tucumán,3,Noroeste,60-69 años,Mujer,12938,2925.68,0.23,0.23,0.06,0.25
2018,90,Tucumán,3,Noroeste,60-69 años,Varón,13721,4622.64,0.34,0.23,0.07,0.31
2018,90,Tucumán,3,Noroeste,70-79 años,Mujer,7427,2494.49,0.34,0.2,0.07,0.33
2018,90,Tucumán,3,Noroeste,70-79 años,Varón,1752,1284.78,0.73,0.09,0.07,0.78
2018,90,Tucumán,3,Noroeste,80+ años,Mujer,500,529.24,1.06,0.04,0.04,1.06
2018,90,Tucumán,3,Noroeste,80+ años,Varón,340,391.47,1.15,0.03,0.04,1.27
2018,94,Tierra del Fuego,6,Patagónica,20-29 años,Mujer,326,235.82,0.72,0.04,0.03,0.72
2018,94,Tierra del Fuego,6,Patagónica,20-29 años,Varón,1022,618.05,0.6,0.08,0.05,0.69
2018,94,Tierra del Fuego,6,Patagónica,30-39 años,Mujer,1499,559.41,0.37,0.08,0.03,0.41
2018,94,Tierra del Fuego,6,Patagónica,30-39 años,Varón,1112,566.78,0.51,0.09,0.05,0.53
2018,94,Tierra del Fuego,6,Patagónica,40-49 años,Mujer,1893,796.43,0.42,0.19,0.08,0.43
2018,94,Tierra del Fuego,6,Patagónica,40-49 años,Varón,2623,633.53,0.24,0.24,0.08,0.31
2018,94,Tierra del Fuego,6,Patagónica,50-59 años,Mujer,2218,777.11,0.35,0.28,0.1,0.34
2018,94,Tierra del Fuego,6,Patagónica,50-59 años,Varón,2062,734.66,0.36,0.34,0.11,0.33
2018,94,Tierra del Fuego,6,Patagónica,60-69 años,Mujer,1561,800.32,0.51,0.28,0.14,0.49
2018,94,Tierra del Fuego,6,Patagónica,60-69 años,Varón,808,504.39,0.62,0.12,0.09,0.72
2018,94,Tierra del Fuego,6,Patagónica,70-79 años,Mujer,290,234.9,0.81,0.18,0.18,1.03
2018,94,Tierra del Fuego,6,Patagónica,70-79 años,Varón,1145,704.16,0.61,0.43,0.2,0.47
2018,94,Tierra del Fuego,6,Patagónica,80+ años,Mujer,0,0,NA,0,0,NA
2018,94,Tierra del Fuego,6,Patagónica,80+ años,Varón,122,164.03,1.34,0.26,0.38,1.47
