anio_enfr,prov_id,prov_nombre,grupo_edad_5,sexo,dm_total,dm_total_se,dm_total_cv,dm_prev,dm_prev_se,dm_prev_cv,dm_prev_cv_cat
2005,2,CABA,35-39,Mujer,1993,1993,1,0.02,0.02,0.99,Muy alta
2005,2,CABA,35-39,Varón,2088,2088,1,0.03,0.03,0.99,Muy alta
2005,2,CABA,40-44,Mujer,0,0,NA,0,0,NA,NA
2005,2,CABA,40-44,Varón,1844,1844,1,0.02,0.02,0.99,Muy alta
2005,2,CABA,45-49,Mujer,8240,3738.21,0.45,0.07,0.03,0.44,Muy alta
2005,2,CABA,45-49,Varón,8317,3829.41,0.46,0.11,0.05,0.44,Muy alta
2005,2,CABA,50-54,Mujer,2937,2108.67,0.72,0.03,0.02,0.71,Muy alta
2005,2,CABA,50-54,Varón,8463,4508.3,0.53,0.12,0.06,0.51,Muy alta
2005,2,CABA,55-59,Mujer,3452,1797.78,0.52,0.04,0.02,0.52,Muy alta
2005,2,CABA,55-59,Varón,10017,4882.88,0.49,0.15,0.07,0.45,Muy alta
2005,2,CABA,60-64,Mujer,19844,9792.27,0.49,0.25,0.1,0.39,Muy alta
2005,2,CABA,60-64,Varón,18938,6470.65,0.34,0.19,0.06,0.31,Muy alta
2005,2,CABA,65-69,Mujer,16352,5084.64,0.31,0.23,0.06,0.28,Alta
2005,2,CABA,65-69,Varón,8520,4443.62,0.52,0.15,0.07,0.48,Muy alta
2005,2,CABA,70-74,Mujer,4418,2110.9,0.48,0.08,0.04,0.47,Muy alta
2005,2,CABA,70-74,Varón,13786,5357.06,0.39,0.26,0.09,0.33,Muy alta
2005,2,CABA,75-79,Mujer,8933,3180.64,0.36,0.17,0.06,0.32,Muy alta
2005,2,CABA,75-79,Varón,6371,2976.44,0.47,0.2,0.09,0.44,Muy alta
2005,2,CABA,80+,Mujer,7561,3509.05,0.46,0.1,0.04,0.44,Muy alta
2005,2,CABA,80+,Varón,12788,5341.37,0.42,0.27,0.09,0.34,Muy alta
2005,6,Buenos Aires,35-39,Mujer,36489,12331.51,0.34,0.07,0.02,0.33,Muy alta
2005,6,Buenos Aires,35-39,Varón,20570,8186.66,0.4,0.05,0.02,0.39,Muy alta
2005,6,Buenos Aires,40-44,Mujer,14834,7289.69,0.49,0.03,0.01,0.49,Muy alta
2005,6,Buenos Aires,40-44,Varón,19607,8687.81,0.44,0.05,0.02,0.44,Muy alta
2005,6,Buenos Aires,45-49,Mujer,27037,10498.57,0.39,0.07,0.03,0.37,Muy alta
2005,6,Buenos Aires,45-49,Varón,28815,16070.32,0.56,0.08,0.04,0.53,Muy alta
2005,6,Buenos Aires,50-54,Mujer,60294,19186.48,0.32,0.16,0.05,0.29,Alta
2005,6,Buenos Aires,50-54,Varón,41014,15991.77,0.39,0.11,0.04,0.37,Muy alta
2005,6,Buenos Aires,55-59,Mujer,33387,11392.07,0.34,0.1,0.03,0.33,Muy alta
2005,6,Buenos Aires,55-59,Varón,40985,14077.98,0.34,0.11,0.03,0.33,Muy alta
2005,6,Buenos Aires,60-64,Mujer,63992,17631.02,0.28,0.19,0.05,0.25,Alta
2005,6,Buenos Aires,60-64,Varón,59911,17018.06,0.28,0.19,0.05,0.26,Alta
2005,6,Buenos Aires,65-69,Mujer,50903,16607.17,0.33,0.22,0.06,0.27,Alta
2005,6,Buenos Aires,65-69,Varón,37606,12796.81,0.34,0.2,0.06,0.3,Alta
2005,6,Buenos Aires,70-74,Mujer,35489,12819.89,0.36,0.16,0.05,0.33,Muy alta
2005,6,Buenos Aires,70-74,Varón,11416,4695.08,0.41,0.06,0.03,0.41,Muy alta
2005,6,Buenos Aires,75-79,Mujer,36637,13093.02,0.36,0.19,0.06,0.31,Muy alta
2005,6,Buenos Aires,75-79,Varón,47909,16904.67,0.35,0.31,0.08,0.27,Alta
2005,6,Buenos Aires,80+,Mujer,30249,10329.09,0.34,0.16,0.05,0.31,Muy alta
2005,6,Buenos Aires,80+,Varón,30602,14379.78,0.47,0.28,0.12,0.41,Muy alta
2005,10,Catamarca,35-39,Mujer,725,223.49,0.31,0.09,0.03,0.3,Alta
2005,10,Catamarca,35-39,Varón,430,230.51,0.54,0.04,0.02,0.53,Muy alta
2005,10,Catamarca,40-44,Mujer,717,298.47,0.42,0.1,0.04,0.39,Muy alta
2005,10,Catamarca,40-44,Varón,195,160.08,0.82,0.03,0.03,0.81,Muy alta
2005,10,Catamarca,45-49,Mujer,470,228.1,0.49,0.1,0.05,0.46,Muy alta
2005,10,Catamarca,45-49,Varón,253,162.6,0.64,0.04,0.03,0.64,Muy alta
2005,10,Catamarca,50-54,Mujer,757,295.14,0.39,0.11,0.04,0.38,Muy alta
2005,10,Catamarca,50-54,Varón,1402,534.63,0.38,0.23,0.08,0.33,Muy alta
2005,10,Catamarca,55-59,Mujer,1156,401.35,0.35,0.2,0.06,0.31,Muy alta
2005,10,Catamarca,55-59,Varón,366,203.11,0.55,0.1,0.06,0.57,Muy alta
2005,10,Catamarca,60-64,Mujer,551,273.13,0.5,0.13,0.07,0.49,Muy alta
2005,10,Catamarca,60-64,Varón,496,248.04,0.5,0.19,0.09,0.46,Muy alta
2005,10,Catamarca,65-69,Mujer,1640,493.78,0.3,0.5,0.1,0.19,Moderada
2005,10,Catamarca,65-69,Varón,485,254.94,0.53,0.14,0.07,0.5,Muy alta
2005,10,Catamarca,70-74,Mujer,755,312.85,0.41,0.36,0.12,0.33,Muy alta
2005,10,Catamarca,70-74,Varón,152,120.17,0.79,0.09,0.07,0.77,Muy alta
2005,10,Catamarca,75-79,Mujer,323,169.26,0.52,0.21,0.1,0.48,Muy alta
2005,10,Catamarca,75-79,Varón,207,114,0.55,0.15,0.08,0.54,Muy alta
2005,10,Catamarca,80+,Mujer,18,18,1,0.01,0.01,1.02,Muy alta
2005,10,Catamarca,80+,Varón,34,34,1,0.04,0.04,1.02,Muy alta
2005,14,Córdoba,35-39,Mujer,3578,1854.48,0.52,0.04,0.02,0.52,Muy alta
2005,14,Córdoba,35-39,Varón,5005,3947.47,0.79,0.08,0.06,0.74,Muy alta
2005,14,Córdoba,40-44,Mujer,7448,3521.59,0.47,0.07,0.03,0.46,Muy alta
2005,14,Córdoba,40-44,Varón,2469,2059.47,0.83,0.03,0.03,0.82,Muy alta
2005,14,Córdoba,45-49,Mujer,5287,5287,1,0.08,0.07,0.93,Muy alta
2005,14,Córdoba,45-49,Varón,8193,3948.64,0.48,0.19,0.08,0.42,Muy alta
2005,14,Córdoba,50-54,Mujer,10529,4569.72,0.43,0.12,0.05,0.41,Muy alta
2005,14,Córdoba,50-54,Varón,8938,4185.08,0.47,0.14,0.06,0.44,Muy alta
2005,14,Córdoba,55-59,Mujer,11736,6002.4,0.51,0.16,0.07,0.45,Muy alta
2005,14,Córdoba,55-59,Varón,6672,3765.09,0.56,0.14,0.07,0.52,Muy alta
2005,14,Córdoba,60-64,Mujer,10433,3639.21,0.35,0.18,0.06,0.33,Muy alta
2005,14,Córdoba,60-64,Varón,11841,4189.85,0.35,0.17,0.06,0.34,Muy alta
2005,14,Córdoba,65-69,Mujer,17243,7513.39,0.44,0.3,0.1,0.33,Muy alta
2005,14,Córdoba,65-69,Varón,17548,7396.92,0.42,0.38,0.11,0.29,Alta
2005,14,Córdoba,70-74,Mujer,10417,3535.9,0.34,0.2,0.06,0.31,Muy alta
2005,14,Córdoba,70-74,Varón,5038,3229.97,0.64,0.12,0.07,0.59,Muy alta
2005,14,Córdoba,75-79,Mujer,7816,2643.16,0.34,0.22,0.07,0.32,Muy alta
2005,14,Córdoba,75-79,Varón,6980,3330.1,0.48,0.23,0.1,0.42,Muy alta
2005,14,Córdoba,80+,Mujer,2564,1358.05,0.53,0.09,0.05,0.51,Muy alta
2005,14,Córdoba,80+,Varón,1469,924.14,0.63,0.08,0.05,0.65,Muy alta
2005,18,Corrientes,35-39,Mujer,910,509.8,0.56,0.04,0.02,0.55,Muy alta
2005,18,Corrientes,35-39,Varón,758,485.86,0.64,0.03,0.02,0.64,Muy alta
2005,18,Corrientes,40-44,Mujer,1851,634.33,0.34,0.09,0.03,0.33,Muy alta
2005,18,Corrientes,40-44,Varón,866,500.15,0.58,0.04,0.02,0.57,Muy alta
2005,18,Corrientes,45-49,Mujer,302,268.42,0.89,0.02,0.02,0.88,Muy alta
2005,18,Corrientes,45-49,Varón,1122,609.06,0.54,0.07,0.04,0.52,Muy alta
2005,18,Corrientes,50-54,Mujer,1328,528.67,0.4,0.06,0.02,0.4,Muy alta
2005,18,Corrientes,50-54,Varón,3469,1270.85,0.37,0.19,0.06,0.33,Muy alta
2005,18,Corrientes,55-59,Mujer,3428,1288.91,0.38,0.22,0.07,0.33,Muy alta
2005,18,Corrientes,55-59,Varón,2557,1352.63,0.53,0.18,0.08,0.46,Muy alta
2005,18,Corrientes,60-64,Mujer,2859,977.87,0.34,0.22,0.07,0.3,Alta
2005,18,Corrientes,60-64,Varón,2042,973.28,0.48,0.2,0.08,0.42,Muy alta
2005,18,Corrientes,65-69,Mujer,2181,844.69,0.39,0.21,0.07,0.35,Muy alta
2005,18,Corrientes,65-69,Varón,671,347.13,0.52,0.11,0.06,0.52,Muy alta
2005,18,Corrientes,70-74,Mujer,929,513.1,0.55,0.14,0.07,0.52,Muy alta
2005,18,Corrientes,70-74,Varón,2150,915.59,0.43,0.39,0.12,0.32,Muy alta
2005,18,Corrientes,75-79,Mujer,576,353.02,0.61,0.17,0.1,0.57,Muy alta
2005,18,Corrientes,75-79,Varón,1173,623.44,0.53,0.23,0.12,0.51,Muy alta
2005,18,Corrientes,80+,Mujer,0,0,NA,0,0,NA,NA
2005,18,Corrientes,80+,Varón,470,318.08,0.68,0.2,0.12,0.6,Muy alta
2005,22,Chaco,35-39,Mujer,3549,1212.29,0.34,0.14,0.04,0.31,Muy alta
2005,22,Chaco,35-39,Varón,875,531.92,0.61,0.04,0.02,0.6,Muy alta
2005,22,Chaco,40-44,Mujer,2045,677.03,0.33,0.08,0.03,0.32,Muy alta
2005,22,Chaco,40-44,Varón,1559,681.36,0.44,0.07,0.03,0.42,Muy alta
2005,22,Chaco,45-49,Mujer,1802,619.72,0.34,0.11,0.04,0.33,Muy alta
2005,22,Chaco,45-49,Varón,372,224.36,0.6,0.02,0.01,0.61,Muy alta
2005,22,Chaco,50-54,Mujer,1990,1193.01,0.6,0.12,0.06,0.54,Muy alta
2005,22,Chaco,50-54,Varón,2822,1300.61,0.46,0.12,0.05,0.43,Muy alta
2005,22,Chaco,55-59,Mujer,2530,826.09,0.33,0.2,0.06,0.29,Alta
2005,22,Chaco,55-59,Varón,1712,714.72,0.42,0.13,0.05,0.4,Muy alta
2005,22,Chaco,60-64,Mujer,1855,680.45,0.37,0.2,0.07,0.33,Muy alta
2005,22,Chaco,60-64,Varón,985,500.95,0.51,0.12,0.06,0.49,Muy alta
2005,22,Chaco,65-69,Mujer,912,434.9,0.48,0.1,0.05,0.46,Muy alta
2005,22,Chaco,65-69,Varón,1679,734.53,0.44,0.19,0.07,0.4,Muy alta
2005,22,Chaco,70-74,Mujer,4252,1348.87,0.32,0.35,0.09,0.24,Alta
2005,22,Chaco,70-74,Varón,816,398.22,0.49,0.15,0.08,0.54,Muy alta
2005,22,Chaco,75-79,Mujer,780,454.17,0.58,0.1,0.06,0.56,Muy alta
2005,22,Chaco,75-79,Varón,965,432.29,0.45,0.24,0.1,0.41,Muy alta
2005,22,Chaco,80+,Mujer,787,398.16,0.51,0.2,0.09,0.46,Muy alta
2005,22,Chaco,80+,Varón,255,187.95,0.74,0.07,0.05,0.75,Muy alta
2005,26,Chubut,35-39,Mujer,2144,827.4,0.39,0.13,0.05,0.35,Muy alta
2005,26,Chubut,35-39,Varón,456,225.57,0.49,0.04,0.02,0.5,Muy alta
2005,26,Chubut,40-44,Mujer,644,261.12,0.41,0.06,0.02,0.4,Muy alta
2005,26,Chubut,40-44,Varón,1374,570.75,0.42,0.1,0.04,0.4,Muy alta
2005,26,Chubut,45-49,Mujer,1641,482.12,0.29,0.19,0.05,0.28,Alta
2005,26,Chubut,45-49,Varón,575,242.52,0.42,0.08,0.03,0.42,Muy alta
2005,26,Chubut,50-54,Mujer,1442,470,0.33,0.11,0.03,0.32,Muy alta
2005,26,Chubut,50-54,Varón,1089,429.14,0.39,0.1,0.04,0.39,Muy alta
2005,26,Chubut,55-59,Mujer,1033,369.17,0.36,0.13,0.04,0.35,Muy alta
2005,26,Chubut,55-59,Varón,1967,669.4,0.34,0.3,0.08,0.27,Alta
2005,26,Chubut,60-64,Mujer,745,261.49,0.35,0.11,0.04,0.36,Muy alta
2005,26,Chubut,60-64,Varón,771,273.38,0.35,0.1,0.04,0.38,Muy alta
2005,26,Chubut,65-69,Mujer,1336,628.42,0.47,0.19,0.08,0.42,Muy alta
2005,26,Chubut,65-69,Varón,665,312.69,0.47,0.11,0.05,0.5,Muy alta
2005,26,Chubut,70-74,Mujer,831,248.9,0.3,0.24,0.07,0.29,Alta
2005,26,Chubut,70-74,Varón,599,267.4,0.45,0.25,0.1,0.41,Muy alta
2005,26,Chubut,75-79,Mujer,879,318.85,0.36,0.26,0.09,0.34,Muy alta
2005,26,Chubut,75-79,Varón,510,251.75,0.49,0.28,0.12,0.42,Muy alta
2005,26,Chubut,80+,Mujer,1122,584.37,0.52,0.31,0.12,0.39,Muy alta
2005,26,Chubut,80+,Varón,82,82,1,0.19,0.21,1.06,Muy alta
2005,30,Entre Ríos,35-39,Mujer,667,349.37,0.52,0.02,0.01,0.53,Muy alta
2005,30,Entre Ríos,35-39,Varón,125,125,1,0.01,0.01,1.01,Muy alta
2005,30,Entre Ríos,40-44,Mujer,1360,793.33,0.58,0.05,0.03,0.57,Muy alta
2005,30,Entre Ríos,40-44,Varón,534,370.8,0.69,0.02,0.01,0.7,Muy alta
2005,30,Entre Ríos,45-49,Mujer,470,364.58,0.78,0.02,0.02,0.77,Muy alta
2005,30,Entre Ríos,45-49,Varón,1313,697.43,0.53,0.05,0.02,0.53,Muy alta
2005,30,Entre Ríos,50-54,Mujer,3327,1574.84,0.47,0.13,0.06,0.44,Muy alta
2005,30,Entre Ríos,50-54,Varón,3146,1473.51,0.47,0.13,0.06,0.44,Muy alta
2005,30,Entre Ríos,55-59,Mujer,3014,1235.11,0.41,0.13,0.05,0.39,Muy alta
2005,30,Entre Ríos,55-59,Varón,5768,2236.68,0.39,0.2,0.07,0.34,Muy alta
2005,30,Entre Ríos,60-64,Mujer,3193,1214.69,0.38,0.14,0.05,0.36,Muy alta
2005,30,Entre Ríos,60-64,Varón,3075,1362.2,0.44,0.17,0.07,0.4,Muy alta
2005,30,Entre Ríos,65-69,Mujer,2137,982.84,0.46,0.12,0.05,0.44,Muy alta
2005,30,Entre Ríos,65-69,Varón,986,479.2,0.49,0.07,0.04,0.5,Muy alta
2005,30,Entre Ríos,70-74,Mujer,4747,2336.78,0.49,0.3,0.11,0.37,Muy alta
2005,30,Entre Ríos,70-74,Varón,2347,1102.29,0.47,0.19,0.08,0.43,Muy alta
2005,30,Entre Ríos,75-79,Mujer,3061,1677.94,0.55,0.24,0.11,0.45,Muy alta
2005,30,Entre Ríos,75-79,Varón,2370,1411.71,0.6,0.19,0.1,0.53,Muy alta
2005,30,Entre Ríos,80+,Mujer,2383,1023.02,0.43,0.13,0.06,0.46,Muy alta
2005,30,Entre Ríos,80+,Varón,1101,860.07,0.78,0.2,0.14,0.7,Muy alta
2005,34,Formosa,35-39,Mujer,510,222.01,0.44,0.04,0.02,0.44,Muy alta
2005,34,Formosa,35-39,Varón,818,314.49,0.38,0.07,0.03,0.39,Muy alta
2005,34,Formosa,40-44,Mujer,779,372.79,0.48,0.07,0.03,0.46,Muy alta
2005,34,Formosa,40-44,Varón,1245,648.5,0.52,0.1,0.05,0.49,Muy alta
2005,34,Formosa,45-49,Mujer,1063,336.02,0.32,0.15,0.04,0.3,Alta
2005,34,Formosa,45-49,Varón,1011,376.6,0.37,0.12,0.05,0.36,Muy alta
2005,34,Formosa,50-54,Mujer,942,351.75,0.37,0.12,0.04,0.36,Muy alta
2005,34,Formosa,50-54,Varón,871,345.75,0.4,0.1,0.04,0.39,Muy alta
2005,34,Formosa,55-59,Mujer,1976,1130.37,0.57,0.31,0.13,0.42,Muy alta
2005,34,Formosa,55-59,Varón,509,270.95,0.53,0.07,0.04,0.52,Muy alta
2005,34,Formosa,60-64,Mujer,826,566.93,0.69,0.25,0.14,0.58,Muy alta
2005,34,Formosa,60-64,Varón,417,217,0.52,0.1,0.06,0.54,Muy alta
2005,34,Formosa,65-69,Mujer,1683,558.37,0.33,0.4,0.12,0.31,Muy alta
2005,34,Formosa,65-69,Varón,238,168.29,0.71,0.11,0.08,0.71,Muy alta
2005,34,Formosa,70-74,Mujer,551,207.85,0.38,0.18,0.07,0.38,Muy alta
2005,34,Formosa,70-74,Varón,25,25,1,0.02,0.02,1.02,Muy alta
2005,34,Formosa,75-79,Mujer,1160,887.54,0.77,0.26,0.19,0.7,Muy alta
2005,34,Formosa,75-79,Varón,110,85.44,0.78,0.05,0.04,0.83,Muy alta
2005,34,Formosa,80+,Mujer,325,159.04,0.49,0.14,0.07,0.49,Muy alta
2005,34,Formosa,80+,Varón,74,52.34,0.71,0.04,0.03,0.75,Muy alta
2005,38,Jujuy,35-39,Mujer,704,392.97,0.56,0.03,0.02,0.56,Muy alta
2005,38,Jujuy,35-39,Varón,99,99,1,0.01,0.01,1,Muy alta
2005,38,Jujuy,40-44,Mujer,987,382.91,0.39,0.06,0.02,0.4,Muy alta
2005,38,Jujuy,40-44,Varón,487,350.58,0.72,0.04,0.03,0.72,Muy alta
2005,38,Jujuy,45-49,Mujer,595,323.8,0.54,0.05,0.03,0.55,Muy alta
2005,38,Jujuy,45-49,Varón,265,148.68,0.56,0.03,0.02,0.57,Muy alta
2005,38,Jujuy,50-54,Mujer,284,167.61,0.59,0.03,0.02,0.59,Muy alta
2005,38,Jujuy,50-54,Varón,1351,494.13,0.37,0.1,0.04,0.36,Muy alta
2005,38,Jujuy,55-59,Mujer,724,328.66,0.45,0.06,0.03,0.56,Muy alta
2005,38,Jujuy,55-59,Varón,976,754.11,0.77,0.1,0.07,0.73,Muy alta
2005,38,Jujuy,60-64,Mujer,655,278.04,0.42,0.11,0.05,0.42,Muy alta
2005,38,Jujuy,60-64,Varón,995,481.69,0.48,0.11,0.05,0.47,Muy alta
2005,38,Jujuy,65-69,Mujer,519,292.41,0.56,0.09,0.05,0.55,Muy alta
2005,38,Jujuy,65-69,Varón,1778,634.02,0.36,0.26,0.08,0.31,Muy alta
2005,38,Jujuy,70-74,Mujer,161,161,1,0.03,0.03,1,Muy alta
2005,38,Jujuy,70-74,Varón,0,0,NA,0,0,NA,NA
2005,38,Jujuy,75-79,Mujer,506,215.01,0.42,0.12,0.06,0.47,Muy alta
2005,38,Jujuy,75-79,Varón,564,295.24,0.52,0.2,0.1,0.48,Muy alta
2005,38,Jujuy,80+,Mujer,289,149.47,0.52,0.1,0.05,0.51,Muy alta
2005,38,Jujuy,80+,Varón,214,151.38,0.71,0.09,0.06,0.71,Muy alta
2005,42,La Pampa,35-39,Mujer,522,230.52,0.44,0.06,0.03,0.43,Muy alta
2005,42,La Pampa,35-39,Varón,0,0,NA,0,0,NA,NA
2005,42,La Pampa,40-44,Mujer,690,268.27,0.39,0.11,0.04,0.37,Muy alta
2005,42,La Pampa,40-44,Varón,0,0,NA,0,0,NA,NA
2005,42,La Pampa,45-49,Mujer,439,196.75,0.45,0.08,0.04,0.43,Muy alta
2005,42,La Pampa,45-49,Varón,97,97,1,0.02,0.02,1,Muy alta
2005,42,La Pampa,50-54,Mujer,417,227.88,0.55,0.07,0.04,0.53,Muy alta
2005,42,La Pampa,50-54,Varón,624,372.19,0.6,0.1,0.06,0.56,Muy alta
2005,42,La Pampa,55-59,Mujer,575,232.19,0.4,0.13,0.05,0.37,Muy alta
2005,42,La Pampa,55-59,Varón,705,285.15,0.4,0.17,0.06,0.38,Muy alta
2005,42,La Pampa,60-64,Mujer,289,154.02,0.53,0.11,0.05,0.5,Muy alta
2005,42,La Pampa,60-64,Varón,352,197.96,0.56,0.12,0.06,0.54,Muy alta
2005,42,La Pampa,65-69,Mujer,687,374.36,0.54,0.17,0.08,0.47,Muy alta
2005,42,La Pampa,65-69,Varón,438,255.56,0.58,0.2,0.11,0.53,Muy alta
2005,42,La Pampa,70-74,Mujer,353,168.94,0.48,0.11,0.05,0.46,Muy alta
2005,42,La Pampa,70-74,Varón,466,276.43,0.59,0.2,0.11,0.53,Muy alta
2005,42,La Pampa,75-79,Mujer,245,137.44,0.56,0.14,0.07,0.52,Muy alta
2005,42,La Pampa,75-79,Varón,773,353.47,0.46,0.27,0.1,0.37,Muy alta
2005,42,La Pampa,80+,Mujer,154,104.16,0.68,0.06,0.04,0.66,Muy alta
2005,42,La Pampa,80+,Varón,114,85.91,0.75,0.1,0.08,0.75,Muy alta
2005,46,La Rioja,35-39,Mujer,354,164.62,0.47,0.05,0.02,0.46,Muy alta
2005,46,La Rioja,35-39,Varón,124,100,0.81,0.01,0.01,0.8,Muy alta
2005,46,La Rioja,40-44,Mujer,1026,362.11,0.35,0.13,0.04,0.32,Muy alta
2005,46,La Rioja,40-44,Varón,637,307.83,0.48,0.1,0.04,0.45,Muy alta
2005,46,La Rioja,45-49,Mujer,715,246.41,0.34,0.15,0.05,0.32,Muy alta
2005,46,La Rioja,45-49,Varón,550,217.73,0.4,0.08,0.03,0.38,Muy alta
2005,46,La Rioja,50-54,Mujer,1194,402.8,0.34,0.21,0.06,0.29,Alta
2005,46,La Rioja,50-54,Varón,818,342.73,0.42,0.16,0.06,0.38,Muy alta
2005,46,La Rioja,55-59,Mujer,1343,424.68,0.32,0.29,0.07,0.26,Alta
2005,46,La Rioja,55-59,Varón,529,264.46,0.5,0.1,0.05,0.48,Muy alta
2005,46,La Rioja,60-64,Mujer,998,349.9,0.35,0.25,0.07,0.3,Alta
2005,46,La Rioja,60-64,Varón,678,273.37,0.4,0.14,0.06,0.39,Muy alta
2005,46,La Rioja,65-69,Mujer,118,118,1,0.04,0.04,0.98,Muy alta
2005,46,La Rioja,65-69,Varón,292,206.79,0.71,0.11,0.08,0.67,Muy alta
2005,46,La Rioja,70-74,Mujer,780,331.8,0.43,0.37,0.11,0.31,Muy alta
2005,46,La Rioja,70-74,Varón,1063,381.29,0.36,0.63,0.12,0.19,Moderada
2005,46,La Rioja,75-79,Mujer,344,188.55,0.55,0.26,0.12,0.45,Muy alta
2005,46,La Rioja,75-79,Varón,53,53,1,0.09,0.09,0.97,Muy alta
2005,46,La Rioja,80+,Mujer,259,175.9,0.68,0.21,0.12,0.59,Muy alta
2005,46,La Rioja,80+,Varón,33,33,1,0.02,0.02,1.03,Muy alta
2005,50,Mendoza,35-39,Mujer,610,610,1,0.01,0.01,0.99,Muy alta
2005,50,Mendoza,35-39,Varón,499,354.98,0.71,0.01,0.01,0.72,Muy alta
2005,50,Mendoza,40-44,Mujer,1804,821.88,0.46,0.05,0.02,0.45,Muy alta
2005,50,Mendoza,40-44,Varón,901,723.53,0.8,0.02,0.02,0.8,Muy alta
2005,50,Mendoza,45-49,Mujer,4322,1414.21,0.33,0.12,0.04,0.31,Muy alta
2005,50,Mendoza,45-49,Varón,2045,1076.22,0.53,0.06,0.03,0.52,Muy alta
2005,50,Mendoza,50-54,Mujer,2058,1333.3,0.65,0.06,0.04,0.62,Muy alta
2005,50,Mendoza,50-54,Varón,7258,2848.62,0.39,0.15,0.05,0.36,Muy alta
2005,50,Mendoza,55-59,Mujer,3715,1513.84,0.41,0.13,0.05,0.38,Muy alta
2005,50,Mendoza,55-59,Varón,2263,1214.07,0.54,0.1,0.05,0.51,Muy alta
2005,50,Mendoza,60-64,Mujer,5995,2303.02,0.38,0.18,0.06,0.34,Muy alta
2005,50,Mendoza,60-64,Varón,1536,879.33,0.57,0.08,0.05,0.56,Muy alta
2005,50,Mendoza,65-69,Mujer,2273,1149.05,0.51,0.08,0.04,0.49,Muy alta
2005,50,Mendoza,65-69,Varón,1850,863.5,0.47,0.13,0.06,0.45,Muy alta
2005,50,Mendoza,70-74,Mujer,1870,737.99,0.39,0.08,0.03,0.39,Muy alta
2005,50,Mendoza,70-74,Varón,945,668.21,0.71,0.09,0.06,0.69,Muy alta
2005,50,Mendoza,75-79,Mujer,2527,1160.27,0.46,0.13,0.06,0.45,Muy alta
2005,50,Mendoza,75-79,Varón,3787,1439.69,0.38,0.33,0.1,0.31,Muy alta
2005,50,Mendoza,80+,Mujer,3399,1402.65,0.41,0.2,0.07,0.37,Muy alta
2005,50,Mendoza,80+,Varón,3413,1342.91,0.39,0.33,0.11,0.32,Muy alta
2005,54,Misiones,35-39,Mujer,2148,949.18,0.44,0.09,0.04,0.42,Muy alta
2005,54,Misiones,35-39,Varón,374,321.28,0.86,0.02,0.02,0.85,Muy alta
2005,54,Misiones,40-44,Mujer,1157,755.11,0.65,0.05,0.03,0.63,Muy alta
2005,54,Misiones,40-44,Varón,745,431.56,0.58,0.05,0.03,0.57,Muy alta
2005,54,Misiones,45-49,Mujer,946,449.18,0.47,0.08,0.04,0.46,Muy alta
2005,54,Misiones,45-49,Varón,1664,816.66,0.49,0.08,0.04,0.47,Muy alta
2005,54,Misiones,50-54,Mujer,1927,1098.29,0.57,0.13,0.07,0.52,Muy alta
2005,54,Misiones,50-54,Varón,1742,719.66,0.41,0.12,0.05,0.39,Muy alta
2005,54,Misiones,55-59,Mujer,2085,869.12,0.42,0.16,0.07,0.4,Muy alta
2005,54,Misiones,55-59,Varón,1317,607.26,0.46,0.09,0.04,0.45,Muy alta
2005,54,Misiones,60-64,Mujer,3544,1341.25,0.38,0.25,0.08,0.31,Muy alta
2005,54,Misiones,60-64,Varón,1628,587.46,0.36,0.2,0.07,0.34,Muy alta
2005,54,Misiones,65-69,Mujer,1582,629.16,0.4,0.25,0.09,0.34,Muy alta
2005,54,Misiones,65-69,Varón,936,492.31,0.53,0.18,0.09,0.48,Muy alta
2005,54,Misiones,70-74,Mujer,484,386.5,0.8,0.07,0.06,0.77,Muy alta
2005,54,Misiones,70-74,Varón,705,511.97,0.73,0.1,0.07,0.69,Muy alta
2005,54,Misiones,75-79,Mujer,579,314.85,0.54,0.14,0.07,0.52,Muy alta
2005,54,Misiones,75-79,Varón,1362,607.96,0.45,0.2,0.08,0.42,Muy alta
2005,54,Misiones,80+,Mujer,386,245.21,0.64,0.13,0.08,0.62,Muy alta
2005,54,Misiones,80+,Varón,720,353.96,0.49,0.17,0.09,0.5,Muy alta
2005,58,Neuquén,35-39,Mujer,2820,813.77,0.29,0.15,0.04,0.26,Alta
2005,58,Neuquén,35-39,Varón,521,314.63,0.6,0.03,0.02,0.6,Muy alta
2005,58,Neuquén,40-44,Mujer,1035,509.56,0.49,0.07,0.03,0.47,Muy alta
2005,58,Neuquén,40-44,Varón,663,405.03,0.61,0.06,0.03,0.59,Muy alta
2005,58,Neuquén,45-49,Mujer,765,334.78,0.44,0.07,0.03,0.42,Muy alta
2005,58,Neuquén,45-49,Varón,141,141,1,0.01,0.01,1,Muy alta
2005,58,Neuquén,50-54,Mujer,1979,713.26,0.36,0.17,0.06,0.32,Muy alta
2005,58,Neuquén,50-54,Varón,2447,895.61,0.37,0.18,0.06,0.33,Muy alta
2005,58,Neuquén,55-59,Mujer,319,195.14,0.61,0.05,0.03,0.6,Muy alta
2005,58,Neuquén,55-59,Varón,922,362,0.39,0.11,0.04,0.39,Muy alta
2005,58,Neuquén,60-64,Mujer,776,366.46,0.47,0.17,0.07,0.43,Muy alta
2005,58,Neuquén,60-64,Varón,1439,563.78,0.39,0.22,0.08,0.34,Muy alta
2005,58,Neuquén,65-69,Mujer,681,342.61,0.5,0.24,0.1,0.42,Muy alta
