anio,prov_res,prov_res_cat,sexo,grupo_edad,defun_dm
2017,74,San Luis,Masculino,35 a 39,0
2017,74,San Luis,Masculino,40 a 44,0
2017,74,San Luis,Masculino,45 a 49,3
2017,74,San Luis,Masculino,50 a 54,0
2017,74,San Luis,Masculino,55 a 59,6
2017,74,San Luis,Masculino,60 a 64,3
2017,74,San Luis,Masculino,65 a 69,12
2017,74,San Luis,Masculino,70 a 74,8
2017,74,San Luis,Masculino,75 a 79,10
2017,74,San Luis,Masculino,80 y más,13
2017,74,San Luis,Femenino,10 a 14,0
2017,74,San Luis,Femenino,15 a 19,0
2017,74,San Luis,Femenino,20 a 24,1
2017,74,San Luis,Femenino,25 a 29,0
2017,74,San Luis,Femenino,30 a 34,0
2017,74,San Luis,Femenino,35 a 39,0
2017,74,San Luis,Femenino,40 a 44,0
2017,74,San Luis,Femenino,45 a 49,0
2017,74,San Luis,Femenino,50 a 54,4
2017,74,San Luis,Femenino,55 a 59,1
2017,74,San Luis,Femenino,60 a 64,2
2017,74,San Luis,Femenino,65 a 69,6
2017,74,San Luis,Femenino,70 a 74,3
2017,74,San Luis,Femenino,75 a 79,11
2017,74,San Luis,Femenino,80 y más,16
2017,78,Santa Cruz,Masculino,10 a 14,0
2017,78,Santa Cruz,Masculino,15 a 19,0
2017,78,Santa Cruz,Masculino,20 a 24,0
2017,78,Santa Cruz,Masculino,25 a 29,0
2017,78,Santa Cruz,Masculino,30 a 34,0
2017,78,Santa Cruz,Masculino,35 a 39,0
2017,78,Santa Cruz,Masculino,40 a 44,2
2017,78,Santa Cruz,Masculino,45 a 49,4
2017,78,Santa Cruz,Masculino,50 a 54,2
2017,78,Santa Cruz,Masculino,55 a 59,4
2017,78,Santa Cruz,Masculino,60 a 64,5
2017,78,Santa Cruz,Masculino,65 a 69,7
2017,78,Santa Cruz,Masculino,70 a 74,9
2017,78,Santa Cruz,Masculino,75 a 79,2
2017,78,Santa Cruz,Masculino,80 y más,13
2017,78,Santa Cruz,Femenino,10 a 14,0
2017,78,Santa Cruz,Femenino,15 a 19,0
2017,78,Santa Cruz,Femenino,20 a 24,0
2017,78,Santa Cruz,Femenino,25 a 29,0
2017,78,Santa Cruz,Femenino,30 a 34,0
2017,78,Santa Cruz,Femenino,35 a 39,0
2017,78,Santa Cruz,Femenino,40 a 44,2
2017,78,Santa Cruz,Femenino,45 a 49,3
2017,78,Santa Cruz,Femenino,50 a 54,1
2017,78,Santa Cruz,Femenino,55 a 59,2
2017,78,Santa Cruz,Femenino,60 a 64,2
2017,78,Santa Cruz,Femenino,65 a 69,0
2017,78,Santa Cruz,Femenino,70 a 74,5
2017,78,Santa Cruz,Femenino,75 a 79,7
2017,78,Santa Cruz,Femenino,80 y más,16
2017,82,Santa Fe,Masculino,10 a 14,0
2017,82,Santa Fe,Masculino,15 a 19,0
2017,82,Santa Fe,Masculino,20 a 24,0
2017,82,Santa Fe,Masculino,25 a 29,0
2017,82,Santa Fe,Masculino,30 a 34,2
2017,82,Santa Fe,Masculino,35 a 39,2
2017,82,Santa Fe,Masculino,40 a 44,2
2017,82,Santa Fe,Masculino,45 a 49,4
2017,82,Santa Fe,Masculino,50 a 54,6
2017,82,Santa Fe,Masculino,55 a 59,28
2017,82,Santa Fe,Masculino,60 a 64,34
2017,82,Santa Fe,Masculino,65 a 69,49
2017,82,Santa Fe,Masculino,70 a 74,37
2017,82,Santa Fe,Masculino,75 a 79,46
2017,82,Santa Fe,Masculino,80 y más,76
2017,82,Santa Fe,Femenino,10 a 14,1
2017,82,Santa Fe,Femenino,15 a 19,1
2017,82,Santa Fe,Femenino,20 a 24,0
2017,82,Santa Fe,Femenino,25 a 29,1
2017,82,Santa Fe,Femenino,30 a 34,2
2017,82,Santa Fe,Femenino,35 a 39,2
2017,82,Santa Fe,Femenino,40 a 44,6
2017,82,Santa Fe,Femenino,45 a 49,5
2017,82,Santa Fe,Femenino,50 a 54,6
2017,82,Santa Fe,Femenino,55 a 59,8
2017,82,Santa Fe,Femenino,60 a 64,28
2017,82,Santa Fe,Femenino,65 a 69,32
2017,82,Santa Fe,Femenino,70 a 74,43
2017,82,Santa Fe,Femenino,75 a 79,51
2017,82,Santa Fe,Femenino,80 y más,106
2017,86,Santiago del Estero,Masculino,10 a 14,0
2017,86,Santiago del Estero,Masculino,15 a 19,0
2017,86,Santiago del Estero,Masculino,20 a 24,0
2017,86,Santiago del Estero,Masculino,25 a 29,1
2017,86,Santiago del Estero,Masculino,30 a 34,0
2017,86,Santiago del Estero,Masculino,35 a 39,0
2017,86,Santiago del Estero,Masculino,40 a 44,3
2017,86,Santiago del Estero,Masculino,45 a 49,1
2017,86,Santiago del Estero,Masculino,50 a 54,4
2017,86,Santiago del Estero,Masculino,55 a 59,4
2017,86,Santiago del Estero,Masculino,60 a 64,6
2017,86,Santiago del Estero,Masculino,65 a 69,7
2017,86,Santiago del Estero,Masculino,70 a 74,18
2017,86,Santiago del Estero,Masculino,75 a 79,13
2017,86,Santiago del Estero,Masculino,80 y más,9
2017,86,Santiago del Estero,Femenino,10 a 14,0
2017,86,Santiago del Estero,Femenino,15 a 19,0
2017,86,Santiago del Estero,Femenino,20 a 24,1
2017,86,Santiago del Estero,Femenino,25 a 29,0
2017,86,Santiago del Estero,Femenino,30 a 34,1
2017,86,Santiago del Estero,Femenino,35 a 39,1
2017,86,Santiago del Estero,Femenino,40 a 44,0
2017,86,Santiago del Estero,Femenino,45 a 49,0
2017,86,Santiago del Estero,Femenino,50 a 54,2
2017,86,Santiago del Estero,Femenino,55 a 59,3
2017,86,Santiago del Estero,Femenino,60 a 64,7
2017,86,Santiago del Estero,Femenino,65 a 69,4
2017,86,Santiago del Estero,Femenino,70 a 74,11
2017,86,Santiago del Estero,Femenino,75 a 79,6
2017,86,Santiago del Estero,Femenino,80 y más,12
2017,90,Tucumán,Masculino,10 a 14,0
2017,90,Tucumán,Masculino,15 a 19,0
2017,90,Tucumán,Masculino,20 a 24,1
2017,90,Tucumán,Masculino,25 a 29,2
2017,90,Tucumán,Masculino,30 a 34,0
2017,90,Tucumán,Masculino,35 a 39,2
2017,90,Tucumán,Masculino,40 a 44,3
2017,90,Tucumán,Masculino,45 a 49,4
2017,90,Tucumán,Masculino,50 a 54,9
2017,90,Tucumán,Masculino,55 a 59,6
2017,90,Tucumán,Masculino,60 a 64,16
2017,90,Tucumán,Masculino,65 a 69,25
2017,90,Tucumán,Masculino,70 a 74,39
2017,90,Tucumán,Masculino,75 a 79,26
2017,90,Tucumán,Masculino,80 y más,38
2017,90,Tucumán,Femenino,10 a 14,0
2017,90,Tucumán,Femenino,15 a 19,0
2017,90,Tucumán,Femenino,20 a 24,0
2017,90,Tucumán,Femenino,25 a 29,0
2017,90,Tucumán,Femenino,30 a 34,0
2017,90,Tucumán,Femenino,35 a 39,0
2017,90,Tucumán,Femenino,40 a 44,7
2017,90,Tucumán,Femenino,45 a 49,4
2017,90,Tucumán,Femenino,50 a 54,6
2017,90,Tucumán,Femenino,55 a 59,9
2017,90,Tucumán,Femenino,60 a 64,17
2017,90,Tucumán,Femenino,65 a 69,26
2017,90,Tucumán,Femenino,70 a 74,19
2017,90,Tucumán,Femenino,75 a 79,20
2017,90,Tucumán,Femenino,80 y más,45
2017,94,Tierra del Fuego,Masculino,10 a 14,0
2017,94,Tierra del Fuego,Masculino,15 a 19,0
2017,94,Tierra del Fuego,Masculino,20 a 24,0
2017,94,Tierra del Fuego,Masculino,25 a 29,0
2017,94,Tierra del Fuego,Masculino,30 a 34,0
2017,94,Tierra del Fuego,Masculino,35 a 39,0
2017,94,Tierra del Fuego,Masculino,40 a 44,0
2017,94,Tierra del Fuego,Masculino,45 a 49,0
2017,94,Tierra del Fuego,Masculino,50 a 54,1
2017,94,Tierra del Fuego,Masculino,55 a 59,1
2017,94,Tierra del Fuego,Masculino,60 a 64,3
2017,94,Tierra del Fuego,Masculino,65 a 69,3
2017,94,Tierra del Fuego,Masculino,70 a 74,2
2017,94,Tierra del Fuego,Masculino,75 a 79,3
2017,94,Tierra del Fuego,Masculino,80 y más,5
2017,94,Tierra del Fuego,Femenino,10 a 14,0
2017,94,Tierra del Fuego,Femenino,15 a 19,0
2017,94,Tierra del Fuego,Femenino,20 a 24,0
2017,94,Tierra del Fuego,Femenino,25 a 29,0
2017,94,Tierra del Fuego,Femenino,30 a 34,0
2017,94,Tierra del Fuego,Femenino,35 a 39,0
2017,94,Tierra del Fuego,Femenino,40 a 44,0
2017,94,Tierra del Fuego,Femenino,45 a 49,0
2017,94,Tierra del Fuego,Femenino,50 a 54,0
2017,94,Tierra del Fuego,Femenino,55 a 59,0
2017,94,Tierra del Fuego,Femenino,60 a 64,1
2017,94,Tierra del Fuego,Femenino,65 a 69,0
2017,94,Tierra del Fuego,Femenino,70 a 74,1
2017,94,Tierra del Fuego,Femenino,75 a 79,3
2017,94,Tierra del Fuego,Femenino,80 y más,1
2018,02,CABA,Masculino,10 a 14,0
2018,02,CABA,Masculino,15 a 19,0
2018,02,CABA,Masculino,20 a 24,0
2018,02,CABA,Masculino,25 a 29,3
2018,02,CABA,Masculino,30 a 34,0
2018,02,CABA,Masculino,35 a 39,2
2018,02,CABA,Masculino,40 a 44,1
2018,02,CABA,Masculino,45 a 49,1
2018,02,CABA,Masculino,50 a 54,3
2018,02,CABA,Masculino,55 a 59,12
2018,02,CABA,Masculino,60 a 64,18
2018,02,CABA,Masculino,65 a 69,26
2018,02,CABA,Masculino,70 a 74,27
2018,02,CABA,Masculino,75 a 79,24
2018,02,CABA,Masculino,80 y más,59
2018,02,CABA,Femenino,10 a 14,0
2018,02,CABA,Femenino,15 a 19,0
2018,02,CABA,Femenino,20 a 24,0
2018,02,CABA,Femenino,25 a 29,1
2018,02,CABA,Femenino,30 a 34,0
2018,02,CABA,Femenino,35 a 39,0
2018,02,CABA,Femenino,40 a 44,1
2018,02,CABA,Femenino,45 a 49,2
2018,02,CABA,Femenino,50 a 54,1
2018,02,CABA,Femenino,55 a 59,7
2018,02,CABA,Femenino,60 a 64,6
2018,02,CABA,Femenino,65 a 69,4
2018,02,CABA,Femenino,70 a 74,18
2018,02,CABA,Femenino,75 a 79,10
2018,02,CABA,Femenino,80 y más,75
2018,06,Buenos Aires,Masculino,10 a 14,0
2018,06,Buenos Aires,Masculino,15 a 19,0
2018,06,Buenos Aires,Masculino,20 a 24,4
2018,06,Buenos Aires,Masculino,25 a 29,2
2018,06,Buenos Aires,Masculino,30 a 34,14
2018,06,Buenos Aires,Masculino,35 a 39,14
2018,06,Buenos Aires,Masculino,40 a 44,22
2018,06,Buenos Aires,Masculino,45 a 49,31
2018,06,Buenos Aires,Masculino,50 a 54,67
2018,06,Buenos Aires,Masculino,55 a 59,109
2018,06,Buenos Aires,Masculino,60 a 64,174
2018,06,Buenos Aires,Masculino,65 a 69,219
2018,06,Buenos Aires,Masculino,70 a 74,245
2018,06,Buenos Aires,Masculino,75 a 79,208
2018,06,Buenos Aires,Masculino,80 y más,379
2018,06,Buenos Aires,Femenino,10 a 14,0
2018,06,Buenos Aires,Femenino,15 a 19,0
2018,06,Buenos Aires,Femenino,20 a 24,4
2018,06,Buenos Aires,Femenino,25 a 29,7
2018,06,Buenos Aires,Femenino,30 a 34,2
2018,06,Buenos Aires,Femenino,35 a 39,9
2018,06,Buenos Aires,Femenino,40 a 44,13
2018,06,Buenos Aires,Femenino,45 a 49,27
2018,06,Buenos Aires,Femenino,50 a 54,31
2018,06,Buenos Aires,Femenino,55 a 59,61
2018,06,Buenos Aires,Femenino,60 a 64,88
2018,06,Buenos Aires,Femenino,65 a 69,125
2018,06,Buenos Aires,Femenino,70 a 74,179
2018,06,Buenos Aires,Femenino,75 a 79,188
2018,06,Buenos Aires,Femenino,80 y más,466
2018,10,Catamarca,Masculino,10 a 14,0
2018,10,Catamarca,Masculino,15 a 19,0
2018,10,Catamarca,Masculino,20 a 24,0
2018,10,Catamarca,Masculino,25 a 29,1
2018,10,Catamarca,Masculino,30 a 34,0
2018,10,Catamarca,Masculino,35 a 39,0
2018,10,Catamarca,Masculino,40 a 44,1
2018,10,Catamarca,Masculino,45 a 49,3
2018,10,Catamarca,Masculino,50 a 54,4
2018,10,Catamarca,Masculino,55 a 59,10
2018,10,Catamarca,Masculino,60 a 64,10
2018,10,Catamarca,Masculino,65 a 69,9
2018,10,Catamarca,Masculino,70 a 74,10
2018,10,Catamarca,Masculino,75 a 79,6
2018,10,Catamarca,Masculino,80 y más,9
2018,10,Catamarca,Femenino,10 a 14,0
2018,10,Catamarca,Femenino,15 a 19,0
2018,10,Catamarca,Femenino,20 a 24,0
2018,10,Catamarca,Femenino,25 a 29,0
2018,10,Catamarca,Femenino,30 a 34,1
2018,10,Catamarca,Femenino,35 a 39,1
2018,10,Catamarca,Femenino,40 a 44,0
2018,10,Catamarca,Femenino,45 a 49,3
2018,10,Catamarca,Femenino,50 a 54,1
2018,10,Catamarca,Femenino,55 a 59,2
2018,10,Catamarca,Femenino,60 a 64,2
2018,10,Catamarca,Femenino,65 a 69,4
2018,10,Catamarca,Femenino,70 a 74,6
2018,10,Catamarca,Femenino,75 a 79,5
2018,10,Catamarca,Femenino,80 y más,4
2018,14,Córdoba,Masculino,10 a 14,0
2018,14,Córdoba,Masculino,15 a 19,0
2018,14,Córdoba,Masculino,20 a 24,0
2018,14,Córdoba,Masculino,25 a 29,1
2018,14,Córdoba,Masculino,30 a 34,4
2018,14,Córdoba,Masculino,35 a 39,6
2018,14,Córdoba,Masculino,40 a 44,9
2018,14,Córdoba,Masculino,45 a 49,12
2018,14,Córdoba,Masculino,50 a 54,22
2018,14,Córdoba,Masculino,55 a 59,45
2018,14,Córdoba,Masculino,60 a 64,59
2018,14,Córdoba,Masculino,65 a 69,76
2018,14,Córdoba,Masculino,70 a 74,103
2018,14,Córdoba,Masculino,75 a 79,105
2018,14,Córdoba,Masculino,80 y más,119
2018,14,Córdoba,Femenino,10 a 14,0
2018,14,Córdoba,Femenino,15 a 19,1
2018,14,Córdoba,Femenino,20 a 24,0
2018,14,Córdoba,Femenino,25 a 29,3
2018,14,Córdoba,Femenino,30 a 34,1
2018,14,Córdoba,Femenino,35 a 39,0
2018,14,Córdoba,Femenino,40 a 44,7
2018,14,Córdoba,Femenino,45 a 49,10
2018,14,Córdoba,Femenino,50 a 54,9
2018,14,Córdoba,Femenino,55 a 59,18
2018,14,Córdoba,Femenino,60 a 64,24
2018,14,Córdoba,Femenino,65 a 69,38
2018,14,Córdoba,Femenino,70 a 74,71
2018,14,Córdoba,Femenino,75 a 79,59
2018,14,Córdoba,Femenino,80 y más,195
2018,18,Corrientes,Masculino,10 a 14,0
2018,18,Corrientes,Masculino,15 a 19,1
2018,18,Corrientes,Masculino,20 a 24,0
2018,18,Corrientes,Masculino,25 a 29,0
2018,18,Corrientes,Masculino,30 a 34,1
2018,18,Corrientes,Masculino,35 a 39,0
2018,18,Corrientes,Masculino,40 a 44,3
2018,18,Corrientes,Masculino,45 a 49,5
2018,18,Corrientes,Masculino,50 a 54,6
2018,18,Corrientes,Masculino,55 a 59,11
2018,18,Corrientes,Masculino,60 a 64,16
2018,18,Corrientes,Masculino,65 a 69,36
2018,18,Corrientes,Masculino,70 a 74,27
2018,18,Corrientes,Masculino,75 a 79,25
2018,18,Corrientes,Masculino,80 y más,24
2018,18,Corrientes,Femenino,10 a 14,0
2018,18,Corrientes,Femenino,15 a 19,1
2018,18,Corrientes,Femenino,20 a 24,0
2018,18,Corrientes,Femenino,25 a 29,0
2018,18,Corrientes,Femenino,30 a 34,1
2018,18,Corrientes,Femenino,35 a 39,1
2018,18,Corrientes,Femenino,40 a 44,2
2018,18,Corrientes,Femenino,45 a 49,2
2018,18,Corrientes,Femenino,50 a 54,6
2018,18,Corrientes,Femenino,55 a 59,13
2018,18,Corrientes,Femenino,60 a 64,25
2018,18,Corrientes,Femenino,65 a 69,14
2018,18,Corrientes,Femenino,70 a 74,31
2018,18,Corrientes,Femenino,75 a 79,22
2018,18,Corrientes,Femenino,80 y más,44
2018,22,Chaco,Masculino,10 a 14,0
2018,22,Chaco,Masculino,15 a 19,0
2018,22,Chaco,Masculino,20 a 24,2
2018,22,Chaco,Masculino,25 a 29,1
2018,22,Chaco,Masculino,30 a 34,3
2018,22,Chaco,Masculino,35 a 39,4
2018,22,Chaco,Masculino,40 a 44,5
2018,22,Chaco,Masculino,45 a 49,6
2018,22,Chaco,Masculino,50 a 54,8
2018,22,Chaco,Masculino,55 a 59,15
2018,22,Chaco,Masculino,60 a 64,31
2018,22,Chaco,Masculino,65 a 69,29
2018,22,Chaco,Masculino,70 a 74,23
2018,22,Chaco,Masculino,75 a 79,18
2018,22,Chaco,Masculino,80 y más,28
2018,22,Chaco,Femenino,10 a 14,0
2018,22,Chaco,Femenino,15 a 19,1
2018,22,Chaco,Femenino,20 a 24,2
2018,22,Chaco,Femenino,25 a 29,0
2018,22,Chaco,Femenino,30 a 34,4
2018,22,Chaco,Femenino,35 a 39,4
2018,22,Chaco,Femenino,40 a 44,3
2018,22,Chaco,Femenino,45 a 49,3
2018,22,Chaco,Femenino,50 a 54,7
2018,22,Chaco,Femenino,55 a 59,14
2018,22,Chaco,Femenino,60 a 64,18
2018,22,Chaco,Femenino,65 a 69,22
2018,22,Chaco,Femenino,70 a 74,20
2018,22,Chaco,Femenino,75 a 79,17
2018,22,Chaco,Femenino,80 y más,33
2018,26,Chubut,Masculino,10 a 14,0
2018,26,Chubut,Masculino,15 a 19,0
2018,26,Chubut,Masculino,20 a 24,1
2018,26,Chubut,Masculino,25 a 29,0
2018,26,Chubut,Masculino,30 a 34,1
2018,26,Chubut,Masculino,35 a 39,0
2018,26,Chubut,Masculino,40 a 44,1
2018,26,Chubut,Masculino,45 a 49,3
2018,26,Chubut,Masculino,50 a 54,3
2018,26,Chubut,Masculino,55 a 59,5
2018,26,Chubut,Masculino,60 a 64,6
2018,26,Chubut,Masculino,65 a 69,10
2018,26,Chubut,Masculino,70 a 74,5
2018,26,Chubut,Masculino,75 a 79,7
2018,26,Chubut,Masculino,80 y más,14
2018,26,Chubut,Femenino,10 a 14,0
2018,26,Chubut,Femenino,15 a 19,0
2018,26,Chubut,Femenino,20 a 24,0
2018,26,Chubut,Femenino,25 a 29,0
2018,26,Chubut,Femenino,30 a 34,0
2018,26,Chubut,Femenino,35 a 39,0
2018,26,Chubut,Femenino,40 a 44,1
2018,26,Chubut,Femenino,45 a 49,1
2018,26,Chubut,Femenino,50 a 54,0
2018,26,Chubut,Femenino,55 a 59,2
2018,26,Chubut,Femenino,60 a 64,2
2018,26,Chubut,Femenino,65 a 69,6
2018,26,Chubut,Femenino,70 a 74,9
2018,26,Chubut,Femenino,75 a 79,4
2018,26,Chubut,Femenino,80 y más,15
2018,30,Entre Ríos,Masculino,10 a 14,0
2018,30,Entre Ríos,Masculino,15 a 19,0
2018,30,Entre Ríos,Masculino,20 a 24,0
2018,30,Entre Ríos,Masculino,25 a 29,0
2018,30,Entre Ríos,Masculino,30 a 34,0
2018,30,Entre Ríos,Masculino,35 a 39,0
2018,30,Entre Ríos,Masculino,40 a 44,0
2018,30,Entre Ríos,Masculino,45 a 49,2
2018,30,Entre Ríos,Masculino,50 a 54,2
2018,30,Entre Ríos,Masculino,55 a 59,6
2018,30,Entre Ríos,Masculino,60 a 64,20
2018,30,Entre Ríos,Masculino,65 a 69,37
2018,30,Entre Ríos,Masculino,70 a 74,37
2018,30,Entre Ríos,Masculino,75 a 79,35
2018,30,Entre Ríos,Masculino,80 y más,30
2018,30,Entre Ríos,Femenino,10 a 14,0
2018,30,Entre Ríos,Femenino,15 a 19,0
2018,30,Entre Ríos,Femenino,20 a 24,0
2018,30,Entre Ríos,Femenino,25 a 29,1
2018,30,Entre Ríos,Femenino,30 a 34,1
2018,30,Entre Ríos,Femenino,35 a 39,1
2018,30,Entre Ríos,Femenino,40 a 44,5
2018,30,Entre Ríos,Femenino,45 a 49,1
2018,30,Entre Ríos,Femenino,50 a 54,5
2018,30,Entre Ríos,Femenino,55 a 59,8
2018,30,Entre Ríos,Femenino,60 a 64,15
2018,30,Entre Ríos,Femenino,65 a 69,11
2018,30,Entre Ríos,Femenino,70 a 74,29
2018,30,Entre Ríos,Femenino,75 a 79,25
2018,30,Entre Ríos,Femenino,80 y más,60
2018,34,Formosa,Masculino,10 a 14,0
2018,34,Formosa,Masculino,15 a 19,0
2018,34,Formosa,Masculino,20 a 24,0
2018,34,Formosa,Masculino,25 a 29,0
2018,34,Formosa,Masculino,30 a 34,1
2018,34,Formosa,Masculino,35 a 39,1
2018,34,Formosa,Masculino,40 a 44,2
2018,34,Formosa,Masculino,45 a 49,7
2018,34,Formosa,Masculino,50 a 54,15
2018,34,Formosa,Masculino,55 a 59,12
2018,34,Formosa,Masculino,60 a 64,22
2018,34,Formosa,Masculino,65 a 69,22
2018,34,Formosa,Masculino,70 a 74,21
2018,34,Formosa,Masculino,75 a 79,21
2018,34,Formosa,Masculino,80 y más,23
2018,34,Formosa,Femenino,10 a 14,0
2018,34,Formosa,Femenino,15 a 19,1
2018,34,Formosa,Femenino,20 a 24,0
2018,34,Formosa,Femenino,25 a 29,1
2018,34,Formosa,Femenino,30 a 34,1
2018,34,Formosa,Femenino,35 a 39,1
2018,34,Formosa,Femenino,40 a 44,3
2018,34,Formosa,Femenino,45 a 49,3
2018,34,Formosa,Femenino,50 a 54,10
2018,34,Formosa,Femenino,55 a 59,5
2018,34,Formosa,Femenino,60 a 64,18
2018,34,Formosa,Femenino,65 a 69,21
2018,34,Formosa,Femenino,70 a 74,22
2018,34,Formosa,Femenino,75 a 79,20
2018,34,Formosa,Femenino,80 y más,26
2018,38,Jujuy,Masculino,10 a 14,0
2018,38,Jujuy,Masculino,15 a 19,0
2018,38,Jujuy,Masculino,20 a 24,0
2018,38,Jujuy,Masculino,25 a 29,0
2018,38,Jujuy,Masculino,30 a 34,1
2018,38,Jujuy,Masculino,35 a 39,0
2018,38,Jujuy,Masculino,40 a 44,0
2018,38,Jujuy,Masculino,45 a 49,3
2018,38,Jujuy,Masculino,50 a 54,7
2018,38,Jujuy,Masculino,55 a 59,4
2018,38,Jujuy,Masculino,60 a 64,6
2018,38,Jujuy,Masculino,65 a 69,9
2018,38,Jujuy,Masculino,70 a 74,5
2018,38,Jujuy,Masculino,75 a 79,5
2018,38,Jujuy,Masculino,80 y más,10
2018,38,Jujuy,Femenino,10 a 14,0
2018,38,Jujuy,Femenino,15 a 19,0
2018,38,Jujuy,Femenino,20 a 24,0
2018,38,Jujuy,Femenino,25 a 29,0
2018,38,Jujuy,Femenino,30 a 34,0
2018,38,Jujuy,Femenino,35 a 39,0
2018,38,Jujuy,Femenino,40 a 44,0
2018,38,Jujuy,Femenino,45 a 49,0
2018,38,Jujuy,Femenino,50 a 54,0
2018,38,Jujuy,Femenino,55 a 59,4
2018,38,Jujuy,Femenino,60 a 64,6
2018,38,Jujuy,Femenino,65 a 69,5
2018,38,Jujuy,Femenino,70 a 74,5
2018,38,Jujuy,Femenino,75 a 79,9
2018,38,Jujuy,Femenino,80 y más,15
2018,42,La Pampa,Masculino,10 a 14,0
2018,42,La Pampa,Masculino,15 a 19,0
2018,42,La Pampa,Masculino,20 a 24,0
2018,42,La Pampa,Masculino,25 a 29,0
2018,42,La Pampa,Masculino,30 a 34,1
2018,42,La Pampa,Masculino,35 a 39,0
2018,42,La Pampa,Masculino,40 a 44,0
2018,42,La Pampa,Masculino,45 a 49,1
2018,42,La Pampa,Masculino,50 a 54,0
2018,42,La Pampa,Masculino,55 a 59,2
2018,42,La Pampa,Masculino,60 a 64,4
2018,42,La Pampa,Masculino,65 a 69,0
2018,42,La Pampa,Masculino,70 a 74,9
2018,42,La Pampa,Masculino,75 a 79,6
2018,42,La Pampa,Masculino,80 y más,11
2018,42,La Pampa,Femenino,10 a 14,0
2018,42,La Pampa,Femenino,15 a 19,0
2018,42,La Pampa,Femenino,20 a 24,0
2018,42,La Pampa,Femenino,25 a 29,0
2018,42,La Pampa,Femenino,30 a 34,0
2018,42,La Pampa,Femenino,35 a 39,0
2018,42,La Pampa,Femenino,40 a 44,1
2018,42,La Pampa,Femenino,45 a 49,1
2018,42,La Pampa,Femenino,50 a 54,1
2018,42,La Pampa,Femenino,55 a 59,1
2018,42,La Pampa,Femenino,60 a 64,5
2018,42,La Pampa,Femenino,65 a 69,1
2018,42,La Pampa,Femenino,70 a 74,4
2018,42,La Pampa,Femenino,75 a 79,4
2018,42,La Pampa,Femenino,80 y más,12
2018,46,La Rioja,Masculino,10 a 14,0
2018,46,La Rioja,Masculino,15 a 19,0
2018,46,La Rioja,Masculino,20 a 24,0
2018,46,La Rioja,Masculino,25 a 29,0
2018,46,La Rioja,Masculino,30 a 34,0
2018,46,La Rioja,Masculino,35 a 39,1
2018,46,La Rioja,Masculino,40 a 44,5
2018,46,La Rioja,Masculino,45 a 49,4
2018,46,La Rioja,Masculino,50 a 54,8
2018,46,La Rioja,Masculino,55 a 59,10
2018,46,La Rioja,Masculino,60 a 64,10
2018,46,La Rioja,Masculino,65 a 69,12
2018,46,La Rioja,Masculino,70 a 74,15
2018,46,La Rioja,Masculino,75 a 79,7
2018,46,La Rioja,Masculino,80 y más,17
2018,46,La Rioja,Femenino,10 a 14,0
2018,46,La Rioja,Femenino,15 a 19,0
2018,46,La Rioja,Femenino,20 a 24,0
2018,46,La Rioja,Femenino,25 a 29,1
2018,46,La Rioja,Femenino,30 a 34,1
2018,46,La Rioja,Femenino,35 a 39,0
2018,46,La Rioja,Femenino,40 a 44,1
2018,46,La Rioja,Femenino,45 a 49,0
2018,46,La Rioja,Femenino,50 a 54,3
2018,46,La Rioja,Femenino,55 a 59,9
2018,46,La Rioja,Femenino,60 a 64,4
2018,46,La Rioja,Femenino,65 a 69,4
2018,46,La Rioja,Femenino,70 a 74,13
2018,46,La Rioja,Femenino,75 a 79,11
2018,46,La Rioja,Femenino,80 y más,27
2018,50,Mendoza,Masculino,10 a 14,0
2018,50,Mendoza,Masculino,15 a 19,0
2018,50,Mendoza,Masculino,20 a 24,0
2018,50,Mendoza,Masculino,25 a 29,1
2018,50,Mendoza,Masculino,30 a 34,2
2018,50,Mendoza,Masculino,35 a 39,3
2018,50,Mendoza,Masculino,40 a 44,5
2018,50,Mendoza,Masculino,45 a 49,5
2018,50,Mendoza,Masculino,50 a 54,8
2018,50,Mendoza,Masculino,55 a 59,14
2018,50,Mendoza,Masculino,60 a 64,30
2018,50,Mendoza,Masculino,65 a 69,39
2018,50,Mendoza,Masculino,70 a 74,43
2018,50,Mendoza,Masculino,75 a 79,43
2018,50,Mendoza,Masculino,80 y más,77
2018,50,Mendoza,Femenino,10 a 14,0
2018,50,Mendoza,Femenino,15 a 19,0
2018,50,Mendoza,Femenino,20 a 24,0
2018,50,Mendoza,Femenino,25 a 29,1
2018,50,Mendoza,Femenino,30 a 34,1
2018,50,Mendoza,Femenino,35 a 39,2
2018,50,Mendoza,Femenino,40 a 44,3
2018,50,Mendoza,Femenino,45 a 49,2
2018,50,Mendoza,Femenino,50 a 54,4
2018,50,Mendoza,Femenino,55 a 59,9
2018,50,Mendoza,Femenino,60 a 64,24
2018,50,Mendoza,Femenino,65 a 69,33
2018,50,Mendoza,Femenino,70 a 74,38
2018,50,Mendoza,Femenino,75 a 79,38
2018,50,Mendoza,Femenino,80 y más,115
2018,54,Misiones,Masculino,10 a 14,0
2018,54,Misiones,Masculino,15 a 19,0
2018,54,Misiones,Masculino,20 a 24,0
2018,54,Misiones,Masculino,25 a 29,0
2018,54,Misiones,Masculino,30 a 34,0
2018,54,Misiones,Masculino,35 a 39,1
2018,54,Misiones,Masculino,40 a 44,4
2018,54,Misiones,Masculino,45 a 49,6
