anio_enfr,prov_id,prov_nombre,grupo_edad,sexo,dm_total,dm_total_cv,dm_prev,dm_prev_cv
2009,86,Santiago del Estero,30 a 34,Mujer,3712,0.31,0.17,0.29
2009,86,Santiago del Estero,30 a 34,Varón,1369,0.61,0.08,0.58
2009,86,Santiago del Estero,35 a 39,Mujer,2107,0.36,0.13,0.34
2009,86,Santiago del Estero,35 a 39,Varón,1840,0.49,0.12,0.46
2009,86,Santiago del Estero,40 a 44,Mujer,2790,0.38,0.13,0.35
2009,86,Santiago del Estero,40 a 44,Varón,2308,0.44,0.16,0.4
2009,86,Santiago del Estero,45 a 49,Mujer,2220,0.46,0.19,0.41
2009,86,Santiago del Estero,45 a 49,Varón,2270,0.49,0.16,0.44
2009,86,Santiago del Estero,50 a 54,Mujer,4403,0.36,0.27,0.31
2009,86,Santiago del Estero,50 a 54,Varón,3131,0.49,0.2,0.43
2009,86,Santiago del Estero,55 a 59,Mujer,1703,0.45,0.2,0.41
2009,86,Santiago del Estero,55 a 59,Varón,3445,0.36,0.33,0.3
2009,86,Santiago del Estero,60 a 64,Mujer,2679,0.42,0.21,0.37
2009,86,Santiago del Estero,60 a 64,Varón,1096,0.48,0.18,0.48
2009,86,Santiago del Estero,65 a 69,Mujer,2166,0.5,0.29,0.4
2009,86,Santiago del Estero,65 a 69,Varón,2317,0.45,0.35,0.36
2009,86,Santiago del Estero,70 a 74,Mujer,1357,0.44,0.17,0.43
2009,86,Santiago del Estero,70 a 74,Varón,2396,0.48,0.38,0.39
2009,86,Santiago del Estero,75 a 79,Mujer,1262,0.48,0.3,0.42
2009,86,Santiago del Estero,75 a 79,Varón,878,0.72,0.25,0.65
2009,86,Santiago del Estero,80+,Mujer,958,0.62,0.15,0.57
2009,86,Santiago del Estero,80+,Varón,0,NA,0,NA
2009,90,Tucumán,20 a 24,Mujer,3421,0.53,0.07,0.51
2009,90,Tucumán,20 a 24,Varón,3112,0.55,0.06,0.53
2009,90,Tucumán,25 a 29,Mujer,4611,0.34,0.1,0.33
2009,90,Tucumán,25 a 29,Varón,3038,0.53,0.07,0.51
2009,90,Tucumán,30 a 34,Mujer,3373,0.38,0.07,0.37
2009,90,Tucumán,30 a 34,Varón,1625,0.64,0.03,0.63
2009,90,Tucumán,35 a 39,Mujer,3545,0.39,0.09,0.37
2009,90,Tucumán,35 a 39,Varón,2223,0.83,0.09,0.77
2009,90,Tucumán,40 a 44,Mujer,2064,0.61,0.06,0.59
2009,90,Tucumán,40 a 44,Varón,369,1,0.01,1
2009,90,Tucumán,45 a 49,Mujer,3721,0.39,0.11,0.37
2009,90,Tucumán,45 a 49,Varón,2795,0.46,0.1,0.44
2009,90,Tucumán,50 a 54,Mujer,4527,0.4,0.17,0.36
2009,90,Tucumán,50 a 54,Varón,2793,0.49,0.12,0.47
2009,90,Tucumán,55 a 59,Mujer,2327,0.45,0.08,0.44
2009,90,Tucumán,55 a 59,Varón,4766,0.47,0.21,0.4
2009,90,Tucumán,60 a 64,Mujer,7620,0.32,0.27,0.27
2009,90,Tucumán,60 a 64,Varón,3399,0.45,0.15,0.41
2009,90,Tucumán,65 a 69,Mujer,4214,0.37,0.27,0.33
2009,90,Tucumán,65 a 69,Varón,3294,0.51,0.2,0.44
2009,90,Tucumán,70 a 74,Mujer,1641,0.54,0.15,0.51
2009,90,Tucumán,70 a 74,Varón,1163,0.82,0.11,0.77
2009,90,Tucumán,75 a 79,Mujer,1069,0.6,0.11,0.57
2009,90,Tucumán,75 a 79,Varón,0,NA,0,NA
2009,90,Tucumán,80+,Mujer,2925,0.46,0.22,0.41
2009,90,Tucumán,80+,Varón,1950,0.62,0.35,0.48
2009,94,Tierra del Fuego,20 a 24,Mujer,719,0.41,0.12,0.38
2009,94,Tierra del Fuego,20 a 24,Varón,355,0.68,0.06,0.66
2009,94,Tierra del Fuego,25 a 29,Mujer,576,0.37,0.12,0.35
2009,94,Tierra del Fuego,25 a 29,Varón,240,0.61,0.05,0.6
2009,94,Tierra del Fuego,30 a 34,Mujer,310,0.55,0.07,0.53
2009,94,Tierra del Fuego,30 a 34,Varón,63,1,0.01,1
2009,94,Tierra del Fuego,35 a 39,Mujer,675,0.32,0.15,0.3
2009,94,Tierra del Fuego,35 a 39,Varón,190,0.62,0.05,0.6
2009,94,Tierra del Fuego,40 a 44,Mujer,887,0.35,0.16,0.32
2009,94,Tierra del Fuego,40 a 44,Varón,232,0.6,0.06,0.58
2009,94,Tierra del Fuego,45 a 49,Mujer,798,0.37,0.2,0.33
2009,94,Tierra del Fuego,45 a 49,Varón,758,0.36,0.15,0.33
2009,94,Tierra del Fuego,50 a 54,Mujer,600,0.46,0.15,0.42
2009,94,Tierra del Fuego,50 a 54,Varón,549,0.51,0.16,0.46
2009,94,Tierra del Fuego,55 a 59,Mujer,581,0.44,0.26,0.37
2009,94,Tierra del Fuego,55 a 59,Varón,263,0.53,0.15,0.5
2009,94,Tierra del Fuego,60 a 64,Mujer,52,0.71,0.04,0.74
2009,94,Tierra del Fuego,60 a 64,Varón,953,0.37,0.62,0.19
2009,94,Tierra del Fuego,65 a 69,Mujer,33,1,0.03,1.02
2009,94,Tierra del Fuego,65 a 69,Varón,308,0.45,0.44,0.34
2009,94,Tierra del Fuego,70 a 74,Mujer,53,0.71,0.09,0.72
2009,94,Tierra del Fuego,70 a 74,Varón,194,0.53,0.34,0.45
2009,94,Tierra del Fuego,75 a 79,Mujer,196,0.88,0.45,0.61
2009,94,Tierra del Fuego,75 a 79,Varón,100,0.77,0.34,0.67
2009,94,Tierra del Fuego,80+,Mujer,90,0.77,0.24,0.66
2009,94,Tierra del Fuego,80+,Varón,0,NA,0,NA
2013,2,CABA,20 a 24,Mujer,0,NA,0,NA
2013,2,CABA,20 a 24,Varón,0,NA,0,NA
2013,2,CABA,25 a 29,Mujer,1688,0.78,0.01,0.79
2013,2,CABA,25 a 29,Varón,1949,1,0.02,1
2013,2,CABA,30 a 34,Mujer,1674,1,0.02,1
2013,2,CABA,30 a 34,Varón,9524,0.59,0.08,0.57
2013,2,CABA,35 a 39,Mujer,5143,0.94,0.05,0.92
2013,2,CABA,35 a 39,Varón,4570,0.71,0.03,0.71
2013,2,CABA,40 a 44,Mujer,149,1,0,1.02
2013,2,CABA,40 a 44,Varón,0,NA,0,NA
2013,2,CABA,45 a 49,Mujer,2192,0.72,0.03,0.74
2013,2,CABA,45 a 49,Varón,4450,0.73,0.05,0.73
2013,2,CABA,50 a 54,Mujer,8179,0.5,0.08,0.5
2013,2,CABA,50 a 54,Varón,7496,0.58,0.1,0.57
2013,2,CABA,55 a 59,Mujer,17618,0.49,0.21,0.43
2013,2,CABA,55 a 59,Varón,4876,0.59,0.08,0.6
2013,2,CABA,60 a 64,Mujer,6552,0.89,0.09,0.83
2013,2,CABA,60 a 64,Varón,14185,0.47,0.2,0.43
2013,2,CABA,65 a 69,Mujer,23546,0.49,0.26,0.41
2013,2,CABA,65 a 69,Varón,18546,0.5,0.41,0.35
2013,2,CABA,70 a 74,Mujer,10902,0.7,0.15,0.62
2013,2,CABA,70 a 74,Varón,19379,0.48,0.39,0.35
2013,2,CABA,75 a 79,Mujer,4709,0.59,0.1,0.6
2013,2,CABA,75 a 79,Varón,9742,0.51,0.23,0.45
2013,2,CABA,80+,Mujer,9986,0.47,0.11,0.47
2013,2,CABA,80+,Varón,0,NA,0,NA
2013,6,Buenos Aires,20 a 24,Mujer,20841,0.54,0.03,0.53
2013,6,Buenos Aires,20 a 24,Varón,19774,0.73,0.03,0.71
2013,6,Buenos Aires,25 a 29,Mujer,8311,0.38,0.01,0.39
2013,6,Buenos Aires,25 a 29,Varón,38193,0.45,0.06,0.43
2013,6,Buenos Aires,30 a 34,Mujer,47377,0.31,0.08,0.3
2013,6,Buenos Aires,30 a 34,Varón,15706,0.45,0.03,0.45
2013,6,Buenos Aires,35 a 39,Mujer,44135,0.28,0.09,0.27
2013,6,Buenos Aires,35 a 39,Varón,38854,0.32,0.07,0.31
2013,6,Buenos Aires,40 a 44,Mujer,36958,0.31,0.07,0.3
2013,6,Buenos Aires,40 a 44,Varón,23997,0.38,0.05,0.37
2013,6,Buenos Aires,45 a 49,Mujer,56344,0.3,0.12,0.28
2013,6,Buenos Aires,45 a 49,Varón,59536,0.31,0.13,0.29
2013,6,Buenos Aires,50 a 54,Mujer,73509,0.29,0.18,0.25
2013,6,Buenos Aires,50 a 54,Varón,44804,0.32,0.11,0.3
2013,6,Buenos Aires,55 a 59,Mujer,47316,0.28,0.13,0.26
2013,6,Buenos Aires,55 a 59,Varón,53178,0.29,0.17,0.26
2013,6,Buenos Aires,60 a 64,Mujer,56073,0.23,0.14,0.21
2013,6,Buenos Aires,60 a 64,Varón,44952,0.26,0.14,0.25
2013,6,Buenos Aires,65 a 69,Mujer,49098,0.32,0.15,0.29
2013,6,Buenos Aires,65 a 69,Varón,72082,0.24,0.26,0.21
2013,6,Buenos Aires,70 a 74,Mujer,44811,0.25,0.17,0.23
2013,6,Buenos Aires,70 a 74,Varón,39211,0.3,0.31,0.24
2013,6,Buenos Aires,75 a 79,Mujer,50040,0.29,0.26,0.25
2013,6,Buenos Aires,75 a 79,Varón,19735,0.35,0.15,0.35
2013,6,Buenos Aires,80+,Mujer,24879,0.48,0.12,0.44
2013,6,Buenos Aires,80+,Varón,9867,0.35,0.07,0.37
2013,10,Catamarca,20 a 24,Mujer,795,0.71,0.06,0.69
2013,10,Catamarca,20 a 24,Varón,108,0.77,0.01,0.8
2013,10,Catamarca,25 a 29,Mujer,1165,0.73,0.09,0.69
2013,10,Catamarca,25 a 29,Varón,0,NA,0,NA
2013,10,Catamarca,30 a 34,Mujer,107,0.72,0.01,0.74
2013,10,Catamarca,30 a 34,Varón,922,0.52,0.09,0.51
2013,10,Catamarca,35 a 39,Mujer,1867,0.44,0.18,0.39
2013,10,Catamarca,35 a 39,Varón,860,0.75,0.08,0.72
2013,10,Catamarca,40 a 44,Mujer,2091,0.37,0.27,0.32
2013,10,Catamarca,40 a 44,Varón,1481,0.5,0.21,0.44
2013,10,Catamarca,45 a 49,Mujer,1445,0.49,0.2,0.44
2013,10,Catamarca,45 a 49,Varón,1484,0.6,0.25,0.5
2013,10,Catamarca,50 a 54,Mujer,820,0.61,0.17,0.56
2013,10,Catamarca,50 a 54,Varón,988,0.84,0.15,0.75
2013,10,Catamarca,55 a 59,Mujer,302,0.78,0.08,0.77
2013,10,Catamarca,55 a 59,Varón,1287,0.54,0.25,0.48
2013,10,Catamarca,60 a 64,Mujer,1669,0.43,0.19,0.4
2013,10,Catamarca,60 a 64,Varón,0,NA,0,NA
2013,10,Catamarca,65 a 69,Mujer,1155,0.48,0.22,0.43
2013,10,Catamarca,65 a 69,Varón,1015,0.61,0.34,0.46
2013,10,Catamarca,70 a 74,Mujer,312,0.6,0.11,0.59
2013,10,Catamarca,70 a 74,Varón,686,0.55,0.24,0.54
2013,10,Catamarca,75 a 79,Mujer,560,0.74,0.21,0.69
2013,10,Catamarca,75 a 79,Varón,734,0.71,0.49,0.4
2013,10,Catamarca,80+,Mujer,293,1,0.16,0.89
2013,10,Catamarca,80+,Varón,226,1,0.15,0.93
2013,14,Córdoba,20 a 24,Mujer,2329,0.46,0.02,0.48
2013,14,Córdoba,20 a 24,Varón,1767,1,0.02,1
2013,14,Córdoba,25 a 29,Mujer,8082,0.41,0.07,0.41
2013,14,Córdoba,25 a 29,Varón,9564,0.79,0.07,0.75
2013,14,Córdoba,30 a 34,Mujer,8476,0.34,0.07,0.34
2013,14,Córdoba,30 a 34,Varón,4612,0.57,0.05,0.57
2013,14,Córdoba,35 a 39,Mujer,9397,0.68,0.11,0.63
2013,14,Córdoba,35 a 39,Varón,3076,0.45,0.03,0.47
2013,14,Córdoba,40 a 44,Mujer,17443,0.44,0.16,0.4
2013,14,Córdoba,40 a 44,Varón,7726,0.57,0.09,0.56
2013,14,Córdoba,45 a 49,Mujer,15005,0.47,0.17,0.41
2013,14,Córdoba,45 a 49,Varón,11285,0.41,0.14,0.41
2013,14,Córdoba,50 a 54,Mujer,6281,0.39,0.08,0.4
2013,14,Córdoba,50 a 54,Varón,13778,0.32,0.19,0.31
2013,14,Córdoba,55 a 59,Mujer,12951,0.32,0.2,0.3
2013,14,Córdoba,55 a 59,Varón,14962,0.36,0.25,0.33
2013,14,Córdoba,60 a 64,Mujer,14286,0.41,0.17,0.38
2013,14,Córdoba,60 a 64,Varón,11339,0.7,0.17,0.62
2013,14,Córdoba,65 a 69,Mujer,31613,0.4,0.44,0.26
2013,14,Córdoba,65 a 69,Varón,10972,0.38,0.22,0.38
2013,14,Córdoba,70 a 74,Mujer,10704,0.61,0.21,0.51
2013,14,Córdoba,70 a 74,Varón,20818,0.62,0.53,0.32
2013,14,Córdoba,75 a 79,Mujer,8293,0.39,0.3,0.32
2013,14,Córdoba,75 a 79,Varón,10359,0.65,0.6,0.29
2013,14,Córdoba,80+,Mujer,5634,0.63,0.1,0.59
2013,14,Córdoba,80+,Varón,2353,0.67,0.08,0.72
2013,18,Corrientes,20 a 24,Mujer,1234,0.8,0.03,0.8
2013,18,Corrientes,20 a 24,Varón,309,1,0.01,1
2013,18,Corrientes,25 a 29,Mujer,803,0.71,0.02,0.7
2013,18,Corrientes,25 a 29,Varón,1678,0.68,0.05,0.69
2013,18,Corrientes,30 a 34,Mujer,2195,0.44,0.07,0.46
2013,18,Corrientes,30 a 34,Varón,0,NA,0,NA
2013,18,Corrientes,35 a 39,Mujer,945,0.6,0.03,0.61
2013,18,Corrientes,35 a 39,Varón,1334,0.72,0.05,0.7
2013,18,Corrientes,40 a 44,Mujer,3159,0.41,0.14,0.38
2013,18,Corrientes,40 a 44,Varón,1204,0.6,0.05,0.6
2013,18,Corrientes,45 a 49,Mujer,827,0.73,0.03,0.73
2013,18,Corrientes,45 a 49,Varón,103,1,0.01,1.02
2013,18,Corrientes,50 a 54,Mujer,3621,0.44,0.18,0.4
2013,18,Corrientes,50 a 54,Varón,0,NA,0,NA
2013,18,Corrientes,55 a 59,Mujer,4261,0.35,0.19,0.32
2013,18,Corrientes,55 a 59,Varón,2412,0.6,0.13,0.57
2013,18,Corrientes,60 a 64,Mujer,1017,0.57,0.07,0.56
2013,18,Corrientes,60 a 64,Varón,1613,0.6,0.09,0.6
2013,18,Corrientes,65 a 69,Mujer,3847,0.57,0.35,0.41
2013,18,Corrientes,65 a 69,Varón,1609,0.61,0.22,0.53
2013,18,Corrientes,70 a 74,Mujer,920,0.47,0.09,0.51
2013,18,Corrientes,70 a 74,Varón,1156,0.63,0.16,0.6
2013,18,Corrientes,75 a 79,Mujer,3433,0.34,0.35,0.27
2013,18,Corrientes,75 a 79,Varón,2010,0.48,0.2,0.52
2013,18,Corrientes,80+,Mujer,1988,0.51,0.23,0.46
2013,18,Corrientes,80+,Varón,219,1,0.06,1.01
2013,22,Chaco,20 a 24,Mujer,584,1,0.01,1
2013,22,Chaco,20 a 24,Varón,515,1,0.01,1
2013,22,Chaco,25 a 29,Mujer,3200,0.51,0.1,0.5
2013,22,Chaco,25 a 29,Varón,895,1,0.03,0.99
2013,22,Chaco,30 a 34,Mujer,3159,0.67,0.09,0.63
2013,22,Chaco,30 a 34,Varón,2958,0.55,0.1,0.52
2013,22,Chaco,35 a 39,Mujer,7200,0.62,0.19,0.51
2013,22,Chaco,35 a 39,Varón,1365,0.58,0.06,0.58
2013,22,Chaco,40 a 44,Mujer,1382,0.76,0.07,0.73
2013,22,Chaco,40 a 44,Varón,1326,0.76,0.06,0.75
2013,22,Chaco,45 a 49,Mujer,1810,0.59,0.09,0.58
2013,22,Chaco,45 a 49,Varón,391,1,0.02,1.01
2013,22,Chaco,50 a 54,Mujer,2112,0.62,0.08,0.59
2013,22,Chaco,50 a 54,Varón,4345,0.47,0.18,0.42
2013,22,Chaco,55 a 59,Mujer,688,0.71,0.05,0.72
2013,22,Chaco,55 a 59,Varón,2238,0.58,0.14,0.55
2013,22,Chaco,60 a 64,Mujer,1956,0.5,0.11,0.48
2013,22,Chaco,60 a 64,Varón,2220,0.43,0.2,0.43
2013,22,Chaco,65 a 69,Mujer,3534,0.41,0.28,0.36
2013,22,Chaco,65 a 69,Varón,0,NA,0,NA
2013,22,Chaco,70 a 74,Mujer,3310,0.58,0.3,0.46
2013,22,Chaco,70 a 74,Varón,805,0.53,0.24,0.55
2013,22,Chaco,75 a 79,Mujer,273,0.71,0.03,0.75
2013,22,Chaco,75 a 79,Varón,2523,0.48,0.44,0.4
2013,22,Chaco,80+,Mujer,1691,0.65,0.33,0.51
2013,22,Chaco,80+,Varón,235,1,0.07,1.05
2013,26,Chubut,20 a 24,Mujer,1759,0.55,0.08,0.53
2013,26,Chubut,20 a 24,Varón,1233,0.8,0.07,0.77
2013,26,Chubut,25 a 29,Mujer,937,0.53,0.04,0.52
2013,26,Chubut,25 a 29,Varón,356,0.71,0.02,0.71
2013,26,Chubut,30 a 34,Mujer,1607,0.44,0.08,0.42
2013,26,Chubut,30 a 34,Varón,2582,0.38,0.12,0.35
2013,26,Chubut,35 a 39,Mujer,1392,0.47,0.08,0.44
2013,26,Chubut,35 a 39,Varón,1220,0.51,0.06,0.49
2013,26,Chubut,40 a 44,Mujer,920,0.43,0.06,0.42
2013,26,Chubut,40 a 44,Varón,901,0.51,0.06,0.5
2013,26,Chubut,45 a 49,Mujer,893,0.52,0.06,0.51
2013,26,Chubut,45 a 49,Varón,1515,0.48,0.13,0.44
2013,26,Chubut,50 a 54,Mujer,1819,0.4,0.15,0.37
2013,26,Chubut,50 a 54,Varón,1249,0.43,0.1,0.41
2013,26,Chubut,55 a 59,Mujer,2375,0.38,0.2,0.34
2013,26,Chubut,55 a 59,Varón,926,0.46,0.1,0.45
2013,26,Chubut,60 a 64,Mujer,2138,0.4,0.24,0.35
2013,26,Chubut,60 a 64,Varón,1304,0.46,0.15,0.42
2013,26,Chubut,65 a 69,Mujer,1375,0.35,0.19,0.32
2013,26,Chubut,65 a 69,Varón,445,0.76,0.08,0.73
2013,26,Chubut,70 a 74,Mujer,1609,0.48,0.33,0.36
2013,26,Chubut,70 a 74,Varón,1478,0.48,0.28,0.39
2013,26,Chubut,75 a 79,Mujer,1022,0.4,0.25,0.39
2013,26,Chubut,75 a 79,Varón,99,1,0.06,1.02
2013,26,Chubut,80+,Mujer,579,0.5,0.11,0.5
2013,26,Chubut,80+,Varón,497,0.71,0.16,0.65
2013,30,Entre Ríos,20 a 24,Mujer,1054,0.61,0.02,0.62
2013,30,Entre Ríos,20 a 24,Varón,1090,0.85,0.03,0.85
2013,30,Entre Ríos,25 a 29,Mujer,1750,0.54,0.04,0.54
2013,30,Entre Ríos,25 a 29,Varón,294,1,0.01,1.01
2013,30,Entre Ríos,30 a 34,Mujer,977,0.52,0.03,0.52
2013,30,Entre Ríos,30 a 34,Varón,1502,0.8,0.05,0.78
2013,30,Entre Ríos,35 a 39,Mujer,1539,0.51,0.04,0.51
2013,30,Entre Ríos,35 a 39,Varón,2551,0.53,0.07,0.52
2013,30,Entre Ríos,40 a 44,Mujer,4768,0.55,0.13,0.51
2013,30,Entre Ríos,40 a 44,Varón,1641,0.52,0.05,0.52
2013,30,Entre Ríos,45 a 49,Mujer,1451,0.74,0.05,0.72
2013,30,Entre Ríos,45 a 49,Varón,1688,0.64,0.08,0.62
2013,30,Entre Ríos,50 a 54,Mujer,4430,0.47,0.16,0.42
2013,30,Entre Ríos,50 a 54,Varón,2736,0.52,0.09,0.5
2013,30,Entre Ríos,55 a 59,Mujer,386,0.71,0.01,0.72
2013,30,Entre Ríos,55 a 59,Varón,3442,0.4,0.16,0.39
2013,30,Entre Ríos,60 a 64,Mujer,3914,0.37,0.17,0.34
2013,30,Entre Ríos,60 a 64,Varón,4852,0.47,0.29,0.38
2013,30,Entre Ríos,65 a 69,Mujer,3726,0.33,0.16,0.32
2013,30,Entre Ríos,65 a 69,Varón,861,0.76,0.06,0.75
2013,30,Entre Ríos,70 a 74,Mujer,1858,0.4,0.09,0.4
2013,30,Entre Ríos,70 a 74,Varón,3514,0.56,0.24,0.48
2013,30,Entre Ríos,75 a 79,Mujer,1854,0.49,0.15,0.46
2013,30,Entre Ríos,75 a 79,Varón,964,0.79,0.14,0.75
2013,30,Entre Ríos,80+,Mujer,1877,0.42,0.16,0.4
2013,30,Entre Ríos,80+,Varón,1380,0.83,0.21,0.69
2013,34,Formosa,20 a 24,Mujer,510,0.71,0.03,0.7
2013,34,Formosa,20 a 24,Varón,516,1,0.04,0.98
2013,34,Formosa,25 a 29,Mujer,338,0.75,0.02,0.75
2013,34,Formosa,25 a 29,Varón,1664,0.71,0.12,0.64
2013,34,Formosa,30 a 34,Mujer,545,0.44,0.04,0.44
2013,34,Formosa,30 a 34,Varón,0,NA,0,NA
2013,34,Formosa,35 a 39,Mujer,767,0.51,0.05,0.49
2013,34,Formosa,35 a 39,Varón,0,NA,0,NA
2013,34,Formosa,40 a 44,Mujer,270,0.63,0.02,0.63
2013,34,Formosa,40 a 44,Varón,806,0.6,0.06,0.58
2013,34,Formosa,45 a 49,Mujer,414,1,0.05,0.97
2013,34,Formosa,45 a 49,Varón,453,0.62,0.05,0.61
2013,34,Formosa,50 a 54,Mujer,1225,0.71,0.11,0.65
2013,34,Formosa,50 a 54,Varón,621,0.91,0.07,0.87
2013,34,Formosa,55 a 59,Mujer,1096,0.57,0.16,0.53
2013,34,Formosa,55 a 59,Varón,840,0.57,0.11,0.54
2013,34,Formosa,60 a 64,Mujer,1403,0.52,0.18,0.47
2013,34,Formosa,60 a 64,Varón,638,0.6,0.1,0.58
2013,34,Formosa,65 a 69,Mujer,1011,0.57,0.24,0.48
2013,34,Formosa,65 a 69,Varón,1127,0.53,0.34,0.43
2013,34,Formosa,70 a 74,Mujer,735,0.71,0.16,0.68
2013,34,Formosa,70 a 74,Varón,1209,0.66,0.29,0.51
2013,34,Formosa,75 a 79,Mujer,354,0.63,0.16,0.66
2013,34,Formosa,75 a 79,Varón,378,1,0.15,0.95
2013,34,Formosa,80+,Mujer,754,0.62,0.15,0.6
2013,34,Formosa,80+,Varón,638,1,0.24,0.82
2013,38,Jujuy,20 a 24,Mujer,301,1,0.01,1
2013,38,Jujuy,20 a 24,Varón,246,1,0.01,1.01
2013,38,Jujuy,25 a 29,Mujer,836,0.73,0.04,0.72
2013,38,Jujuy,25 a 29,Varón,1637,0.6,0.07,0.58
2013,38,Jujuy,30 a 34,Mujer,1013,0.61,0.04,0.6
2013,38,Jujuy,30 a 34,Varón,1298,0.53,0.07,0.52
2013,38,Jujuy,35 a 39,Mujer,2329,0.38,0.11,0.37
2013,38,Jujuy,35 a 39,Varón,0,NA,0,NA
2013,38,Jujuy,40 a 44,Mujer,1300,0.63,0.07,0.61
2013,38,Jujuy,40 a 44,Varón,1120,0.87,0.06,0.84
2013,38,Jujuy,45 a 49,Mujer,2363,0.5,0.14,0.46
2013,38,Jujuy,45 a 49,Varón,701,0.5,0.05,0.52
2013,38,Jujuy,50 a 54,Mujer,557,0.79,0.04,0.79
2013,38,Jujuy,50 a 54,Varón,86,1,0.01,1.01
2013,38,Jujuy,55 a 59,Mujer,1662,0.45,0.12,0.44
2013,38,Jujuy,55 a 59,Varón,1230,0.5,0.11,0.49
2013,38,Jujuy,60 a 64,Mujer,3794,0.4,0.38,0.28
2013,38,Jujuy,60 a 64,Varón,1596,0.48,0.19,0.46
2013,38,Jujuy,65 a 69,Mujer,1071,0.55,0.11,0.53
2013,38,Jujuy,65 a 69,Varón,1879,0.45,0.2,0.41
2013,38,Jujuy,70 a 74,Mujer,0,NA,0,NA
2013,38,Jujuy,70 a 74,Varón,346,0.8,0.1,0.78
2013,38,Jujuy,75 a 79,Mujer,186,0.71,0.05,0.76
2013,38,Jujuy,75 a 79,Varón,0,NA,0,NA
2013,38,Jujuy,80+,Mujer,2178,0.54,0.32,0.41
2013,38,Jujuy,80+,Varón,326,1,0.09,0.97
2013,42,La Pampa,20 a 24,Mujer,156,0.73,0.02,0.74
2013,42,La Pampa,20 a 24,Varón,316,1,0.03,0.98
2013,42,La Pampa,25 a 29,Mujer,1087,0.53,0.13,0.49
2013,42,La Pampa,25 a 29,Varón,0,NA,0,NA
2013,42,La Pampa,30 a 34,Mujer,920,0.49,0.1,0.46
2013,42,La Pampa,30 a 34,Varón,202,1,0.03,0.99
2013,42,La Pampa,35 a 39,Mujer,1033,0.49,0.11,0.46
2013,42,La Pampa,35 a 39,Varón,601,0.59,0.1,0.56
2013,42,La Pampa,40 a 44,Mujer,625,0.63,0.08,0.6
2013,42,La Pampa,40 a 44,Varón,534,0.68,0.06,0.66
2013,42,La Pampa,45 a 49,Mujer,558,0.74,0.1,0.68
2013,42,La Pampa,45 a 49,Varón,369,0.73,0.06,0.71
2013,42,La Pampa,50 a 54,Mujer,817,1,0.1,0.92
2013,42,La Pampa,50 a 54,Varón,826,0.58,0.14,0.55
2013,42,La Pampa,55 a 59,Mujer,1019,0.47,0.21,0.41
2013,42,La Pampa,55 a 59,Varón,312,1,0.06,0.96
2013,42,La Pampa,60 a 64,Mujer,409,0.55,0.1,0.55
2013,42,La Pampa,60 a 64,Varón,632,0.53,0.13,0.5
2013,42,La Pampa,65 a 69,Mujer,843,0.55,0.25,0.45
2013,42,La Pampa,65 a 69,Varón,272,1,0.08,0.95
2013,42,La Pampa,70 a 74,Mujer,435,0.86,0.09,0.81
2013,42,La Pampa,70 a 74,Varón,173,1,0.05,0.97
2013,42,La Pampa,75 a 79,Mujer,539,0.62,0.2,0.55
2013,42,La Pampa,75 a 79,Varón,594,0.69,0.24,0.57
2013,42,La Pampa,80+,Mujer,453,0.49,0.1,0.48
2013,42,La Pampa,80+,Varón,357,0.82,0.17,0.75
2013,46,La Rioja,20 a 24,Mujer,697,0.54,0.05,0.53
2013,46,La Rioja,20 a 24,Varón,0,NA,0,NA
2013,46,La Rioja,25 a 29,Mujer,1054,0.46,0.08,0.45
2013,46,La Rioja,25 a 29,Varón,30,1,0,1.01
2013,46,La Rioja,30 a 34,Mujer,1144,0.51,0.11,0.48
2013,46,La Rioja,30 a 34,Varón,293,1,0.02,0.99
2013,46,La Rioja,35 a 39,Mujer,234,0.81,0.02,0.81
2013,46,La Rioja,35 a 39,Varón,749,0.55,0.08,0.53
2013,46,La Rioja,40 a 44,Mujer,54,1,0.01,1.01
2013,46,La Rioja,40 a 44,Varón,917,0.42,0.12,0.41
2013,46,La Rioja,45 a 49,Mujer,1062,0.72,0.15,0.65
2013,46,La Rioja,45 a 49,Varón,938,0.52,0.13,0.49
2013,46,La Rioja,50 a 54,Mujer,755,0.52,0.1,0.49
2013,46,La Rioja,50 a 54,Varón,713,0.48,0.11,0.47
2013,46,La Rioja,55 a 59,Mujer,1538,0.4,0.31,0.33
2013,46,La Rioja,55 a 59,Varón,868,0.53,0.17,0.49
2013,46,La Rioja,60 a 64,Mujer,173,0.72,0.04,0.73
2013,46,La Rioja,60 a 64,Varón,1482,0.44,0.31,0.37
2013,46,La Rioja,65 a 69,Mujer,319,0.57,0.07,0.57
2013,46,La Rioja,65 a 69,Varón,722,0.64,0.23,0.56
2013,46,La Rioja,70 a 74,Mujer,994,0.49,0.34,0.42
2013,46,La Rioja,70 a 74,Varón,949,0.55,0.39,0.41
2013,46,La Rioja,75 a 79,Mujer,263,1,0.17,0.9
2013,46,La Rioja,75 a 79,Varón,217,0.59,0.14,0.68
2013,46,La Rioja,80+,Mujer,555,0.48,0.2,0.46
2013,46,La Rioja,80+,Varón,121,0.72,0.09,0.78
2013,50,Mendoza,20 a 24,Mujer,1698,0.72,0.03,0.72
2013,50,Mendoza,20 a 24,Varón,693,1,0.01,1
2013,50,Mendoza,25 a 29,Mujer,2413,0.52,0.04,0.52
