anio_enfr,prov_id,prov_nombre,grupo_edad_10,sexo,defun_n,defun_mean,lx,Tx,ex,AVP
2005,2,CABA,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2005,2,CABA,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2005,2,CABA,30 a 39,Mujer,3,0.5,98073.65,4737959.6,48.31,24.15
2005,2,CABA,30 a 39,Varón,5,0.83,96648.18,4156118.88,42.99,35.83
2005,2,CABA,40 a 49,Mujer,6,1,96966.42,3762283.1,38.79,38.79
2005,2,CABA,40 a 49,Varón,7,1.17,94807.19,3198267.55,33.72,39.34
2005,2,CABA,50 a 59,Mujer,25,4.17,94611.04,2803255.32,29.61,123.37
2005,2,CABA,50 a 59,Varón,47,7.83,91004.18,2267126.11,24.88,194.89
2005,2,CABA,60 a 69,Mujer,62,10.33,89138.12,1881505.15,21.06,217.64
2005,2,CABA,60 a 69,Varón,92,15.33,81649.99,1398833.14,17.06,261.54
2005,2,CABA,70 a 79,Mujer,149,24.83,77039.5,1045016.18,13.47,334.44
2005,2,CABA,70 a 79,Varón,171,28.5,62091.13,672544.48,10.69,304.58
2005,2,CABA,80+,Mujer,304,101.33,61218.22,517455,8.45,856.53
2005,2,CABA,80+,Varón,149,49.67,40745.57,276362.57,6.78,336.87
2005,6,Buenos Aires,20 a 29,Mujer,27,4.5,98676.96,5721835.44,57.98,260.92
2005,6,Buenos Aires,20 a 29,Varón,18,3,97988.53,5129326.1,52.34,157.01
2005,6,Buenos Aires,30 a 39,Mujer,27,4.5,98073.65,4737959.6,48.31,217.38
2005,6,Buenos Aires,30 a 39,Varón,34,5.67,96648.18,4156118.88,42.99,243.63
2005,6,Buenos Aires,40 a 49,Mujer,91,15.17,96966.42,3762283.1,38.79,588.33
2005,6,Buenos Aires,40 a 49,Varón,136,22.67,94807.19,3198267.55,33.72,764.33
2005,6,Buenos Aires,50 a 59,Mujer,271,45.17,94611.04,2803255.32,29.61,1337.37
2005,6,Buenos Aires,50 a 59,Varón,460,76.67,91004.18,2267126.11,24.88,1907.43
2005,6,Buenos Aires,60 a 69,Mujer,756,126,89138.12,1881505.15,21.06,2653.77
2005,6,Buenos Aires,60 a 69,Varón,1051,175.17,81649.99,1398833.14,17.06,2987.86
2005,6,Buenos Aires,70 a 79,Mujer,1301,216.83,77039.5,1045016.18,13.47,2920.19
2005,6,Buenos Aires,70 a 79,Varón,1551,258.5,62091.13,672544.48,10.69,2762.63
2005,6,Buenos Aires,80+,Mujer,1518,506,61218.22,517455,8.45,4277.03
2005,6,Buenos Aires,80+,Varón,944,314.67,40745.57,276362.57,6.78,2134.27
2005,10,Catamarca,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2005,10,Catamarca,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,10,Catamarca,30 a 39,Mujer,2,0.33,98073.65,4737959.6,48.31,16.1
2005,10,Catamarca,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2005,10,Catamarca,40 a 49,Mujer,4,0.67,96966.42,3762283.1,38.79,25.86
2005,10,Catamarca,40 a 49,Varón,5,0.83,94807.19,3198267.55,33.72,28.1
2005,10,Catamarca,50 a 59,Mujer,21,3.5,94611.04,2803255.32,29.61,103.63
2005,10,Catamarca,50 a 59,Varón,22,3.67,91004.18,2267126.11,24.88,91.22
2005,10,Catamarca,60 a 69,Mujer,20,3.33,89138.12,1881505.15,21.06,70.21
2005,10,Catamarca,60 a 69,Varón,25,4.17,81649.99,1398833.14,17.06,71.07
2005,10,Catamarca,70 a 79,Mujer,39,6.5,77039.5,1045016.18,13.47,87.54
2005,10,Catamarca,70 a 79,Varón,42,7,62091.13,672544.48,10.69,74.81
2005,10,Catamarca,80+,Mujer,33,11,61218.22,517455,8.45,92.98
2005,10,Catamarca,80+,Varón,32,10.67,40745.57,276362.57,6.78,72.35
2005,14,Córdoba,20 a 29,Mujer,6,1,98676.96,5721835.44,57.98,57.98
2005,14,Córdoba,20 a 29,Varón,3,0.5,97988.53,5129326.1,52.34,26.17
2005,14,Córdoba,30 a 39,Mujer,12,2,98073.65,4737959.6,48.31,96.61
2005,14,Córdoba,30 a 39,Varón,9,1.5,96648.18,4156118.88,42.99,64.49
2005,14,Córdoba,40 a 49,Mujer,25,4.17,96966.42,3762283.1,38.79,161.63
2005,14,Córdoba,40 a 49,Varón,40,6.67,94807.19,3198267.55,33.72,224.8
2005,14,Córdoba,50 a 59,Mujer,118,19.67,94611.04,2803255.32,29.61,582.32
2005,14,Córdoba,50 a 59,Varón,214,35.67,91004.18,2267126.11,24.88,887.37
2005,14,Córdoba,60 a 69,Mujer,312,52,89138.12,1881505.15,21.06,1095.21
2005,14,Córdoba,60 a 69,Varón,442,73.67,81649.99,1398833.14,17.06,1256.55
2005,14,Córdoba,70 a 79,Mujer,475,79.17,77039.5,1045016.18,13.47,1066.17
2005,14,Córdoba,70 a 79,Varón,594,99,62091.13,672544.48,10.69,1058.03
2005,14,Córdoba,80+,Mujer,561,187,61218.22,517455,8.45,1580.64
2005,14,Córdoba,80+,Varón,308,102.67,40745.57,276362.57,6.78,696.35
2005,18,Corrientes,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,18,Corrientes,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2005,18,Corrientes,30 a 39,Mujer,3,0.5,98073.65,4737959.6,48.31,24.15
2005,18,Corrientes,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2005,18,Corrientes,40 a 49,Mujer,8,1.33,96966.42,3762283.1,38.79,51.72
2005,18,Corrientes,40 a 49,Varón,13,2.17,94807.19,3198267.55,33.72,73.06
2005,18,Corrientes,50 a 59,Mujer,27,4.5,94611.04,2803255.32,29.61,133.24
2005,18,Corrientes,50 a 59,Varón,40,6.67,91004.18,2267126.11,24.88,165.86
2005,18,Corrientes,60 a 69,Mujer,64,10.67,89138.12,1881505.15,21.06,224.66
2005,18,Corrientes,60 a 69,Varón,89,14.83,81649.99,1398833.14,17.06,253.02
2005,18,Corrientes,70 a 79,Mujer,100,16.67,77039.5,1045016.18,13.47,224.46
2005,18,Corrientes,70 a 79,Varón,99,16.5,62091.13,672544.48,10.69,176.34
2005,18,Corrientes,80+,Mujer,80,26.67,61218.22,517455,8.45,225.4
2005,18,Corrientes,80+,Varón,43,14.33,40745.57,276362.57,6.78,97.22
2005,22,Chaco,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2005,22,Chaco,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,22,Chaco,30 a 39,Mujer,3,0.5,98073.65,4737959.6,48.31,24.15
2005,22,Chaco,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2005,22,Chaco,40 a 49,Mujer,11,1.83,96966.42,3762283.1,38.79,71.12
2005,22,Chaco,40 a 49,Varón,8,1.33,94807.19,3198267.55,33.72,44.96
2005,22,Chaco,50 a 59,Mujer,32,5.33,94611.04,2803255.32,29.61,157.92
2005,22,Chaco,50 a 59,Varón,60,10,91004.18,2267126.11,24.88,248.8
2005,22,Chaco,60 a 69,Mujer,81,13.5,89138.12,1881505.15,21.06,284.33
2005,22,Chaco,60 a 69,Varón,72,12,81649.99,1398833.14,17.06,204.69
2005,22,Chaco,70 a 79,Mujer,107,17.83,77039.5,1045016.18,13.47,240.17
2005,22,Chaco,70 a 79,Varón,96,16,62091.13,672544.48,10.69,170.99
2005,22,Chaco,80+,Mujer,83,27.67,61218.22,517455,8.45,233.86
2005,22,Chaco,80+,Varón,44,14.67,40745.57,276362.57,6.78,99.48
2005,26,Chubut,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,26,Chubut,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,26,Chubut,30 a 39,Mujer,3,0.5,98073.65,4737959.6,48.31,24.15
2005,26,Chubut,30 a 39,Varón,2,0.33,96648.18,4156118.88,42.99,14.33
2005,26,Chubut,40 a 49,Mujer,1,0.17,96966.42,3762283.1,38.79,6.47
2005,26,Chubut,40 a 49,Varón,3,0.5,94807.19,3198267.55,33.72,16.86
2005,26,Chubut,50 a 59,Mujer,8,1.33,94611.04,2803255.32,29.61,39.48
2005,26,Chubut,50 a 59,Varón,18,3,91004.18,2267126.11,24.88,74.64
2005,26,Chubut,60 a 69,Mujer,22,3.67,89138.12,1881505.15,21.06,77.23
2005,26,Chubut,60 a 69,Varón,33,5.5,81649.99,1398833.14,17.06,93.81
2005,26,Chubut,70 a 79,Mujer,21,3.5,77039.5,1045016.18,13.47,47.14
2005,26,Chubut,70 a 79,Varón,42,7,62091.13,672544.48,10.69,74.81
2005,26,Chubut,80+,Mujer,28,9.33,61218.22,517455,8.45,78.89
2005,26,Chubut,80+,Varón,16,5.33,40745.57,276362.57,6.78,36.17
2005,30,Entre Ríos,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2005,30,Entre Ríos,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2005,30,Entre Ríos,30 a 39,Mujer,7,1.17,98073.65,4737959.6,48.31,56.36
2005,30,Entre Ríos,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2005,30,Entre Ríos,40 a 49,Mujer,10,1.67,96966.42,3762283.1,38.79,64.65
2005,30,Entre Ríos,40 a 49,Varón,13,2.17,94807.19,3198267.55,33.72,73.06
2005,30,Entre Ríos,50 a 59,Mujer,42,7,94611.04,2803255.32,29.61,207.27
2005,30,Entre Ríos,50 a 59,Varón,55,9.17,91004.18,2267126.11,24.88,228.06
2005,30,Entre Ríos,60 a 69,Mujer,95,15.83,89138.12,1881505.15,21.06,333.48
2005,30,Entre Ríos,60 a 69,Varón,137,22.83,81649.99,1398833.14,17.06,389.47
2005,30,Entre Ríos,70 a 79,Mujer,145,24.17,77039.5,1045016.18,13.47,325.46
2005,30,Entre Ríos,70 a 79,Varón,163,27.17,62091.13,672544.48,10.69,290.33
2005,30,Entre Ríos,80+,Mujer,170,56.67,61218.22,517455,8.45,478.98
2005,30,Entre Ríos,80+,Varón,92,30.67,40745.57,276362.57,6.78,208
2005,34,Formosa,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,34,Formosa,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,34,Formosa,30 a 39,Mujer,2,0.33,98073.65,4737959.6,48.31,16.1
2005,34,Formosa,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2005,34,Formosa,40 a 49,Mujer,9,1.5,96966.42,3762283.1,38.79,58.19
2005,34,Formosa,40 a 49,Varón,2,0.33,94807.19,3198267.55,33.72,11.24
2005,34,Formosa,50 a 59,Mujer,33,5.5,94611.04,2803255.32,29.61,162.85
2005,34,Formosa,50 a 59,Varón,39,6.5,91004.18,2267126.11,24.88,161.72
2005,34,Formosa,60 a 69,Mujer,51,8.5,89138.12,1881505.15,21.06,179.02
2005,34,Formosa,60 a 69,Varón,54,9,81649.99,1398833.14,17.06,153.52
2005,34,Formosa,70 a 79,Mujer,81,13.5,77039.5,1045016.18,13.47,181.81
2005,34,Formosa,70 a 79,Varón,59,9.83,62091.13,672544.48,10.69,105.09
2005,34,Formosa,80+,Mujer,46,15.33,61218.22,517455,8.45,129.61
2005,34,Formosa,80+,Varón,23,7.67,40745.57,276362.57,6.78,52
2005,38,Jujuy,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,38,Jujuy,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2005,38,Jujuy,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2005,38,Jujuy,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2005,38,Jujuy,40 a 49,Mujer,2,0.33,96966.42,3762283.1,38.79,12.93
2005,38,Jujuy,40 a 49,Varón,10,1.67,94807.19,3198267.55,33.72,56.2
2005,38,Jujuy,50 a 59,Mujer,15,2.5,94611.04,2803255.32,29.61,74.02
2005,38,Jujuy,50 a 59,Varón,17,2.83,91004.18,2267126.11,24.88,70.49
2005,38,Jujuy,60 a 69,Mujer,39,6.5,89138.12,1881505.15,21.06,136.9
2005,38,Jujuy,60 a 69,Varón,42,7,81649.99,1398833.14,17.06,119.4
2005,38,Jujuy,70 a 79,Mujer,51,8.5,77039.5,1045016.18,13.47,114.47
2005,38,Jujuy,70 a 79,Varón,34,5.67,62091.13,672544.48,10.69,60.56
2005,38,Jujuy,80+,Mujer,28,9.33,61218.22,517455,8.45,78.89
2005,38,Jujuy,80+,Varón,20,6.67,40745.57,276362.57,6.78,45.22
2005,42,La Pampa,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,42,La Pampa,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,42,La Pampa,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2005,42,La Pampa,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2005,42,La Pampa,40 a 49,Mujer,3,0.5,96966.42,3762283.1,38.79,19.4
2005,42,La Pampa,40 a 49,Varón,1,0.17,94807.19,3198267.55,33.72,5.62
2005,42,La Pampa,50 a 59,Mujer,7,1.17,94611.04,2803255.32,29.61,34.54
2005,42,La Pampa,50 a 59,Varón,9,1.5,91004.18,2267126.11,24.88,37.32
2005,42,La Pampa,60 a 69,Mujer,12,2,89138.12,1881505.15,21.06,42.12
2005,42,La Pampa,60 a 69,Varón,20,3.33,81649.99,1398833.14,17.06,56.86
2005,42,La Pampa,70 a 79,Mujer,17,2.83,77039.5,1045016.18,13.47,38.16
2005,42,La Pampa,70 a 79,Varón,30,5,62091.13,672544.48,10.69,53.44
2005,42,La Pampa,80+,Mujer,45,15,61218.22,517455,8.45,126.79
2005,42,La Pampa,80+,Varón,22,7.33,40745.57,276362.57,6.78,49.74
2005,46,La Rioja,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2005,46,La Rioja,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,46,La Rioja,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2005,46,La Rioja,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2005,46,La Rioja,40 a 49,Mujer,5,0.83,96966.42,3762283.1,38.79,32.33
2005,46,La Rioja,40 a 49,Varón,3,0.5,94807.19,3198267.55,33.72,16.86
2005,46,La Rioja,50 a 59,Mujer,11,1.83,94611.04,2803255.32,29.61,54.28
2005,46,La Rioja,50 a 59,Varón,20,3.33,91004.18,2267126.11,24.88,82.93
2005,46,La Rioja,60 a 69,Mujer,20,3.33,89138.12,1881505.15,21.06,70.21
2005,46,La Rioja,60 a 69,Varón,26,4.33,81649.99,1398833.14,17.06,73.91
2005,46,La Rioja,70 a 79,Mujer,23,3.83,77039.5,1045016.18,13.47,51.63
2005,46,La Rioja,70 a 79,Varón,20,3.33,62091.13,672544.48,10.69,35.62
2005,46,La Rioja,80+,Mujer,21,7,61218.22,517455,8.45,59.17
2005,46,La Rioja,80+,Varón,13,4.33,40745.57,276362.57,6.78,29.39
2005,50,Mendoza,20 a 29,Mujer,3,0.5,98676.96,5721835.44,57.98,28.99
2005,50,Mendoza,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2005,50,Mendoza,30 a 39,Mujer,3,0.5,98073.65,4737959.6,48.31,24.15
2005,50,Mendoza,30 a 39,Varón,6,1,96648.18,4156118.88,42.99,42.99
2005,50,Mendoza,40 a 49,Mujer,21,3.5,96966.42,3762283.1,38.79,135.77
2005,50,Mendoza,40 a 49,Varón,26,4.33,94807.19,3198267.55,33.72,146.12
2005,50,Mendoza,50 a 59,Mujer,91,15.17,94611.04,2803255.32,29.61,449.08
2005,50,Mendoza,50 a 59,Varón,135,22.5,91004.18,2267126.11,24.88,559.79
2005,50,Mendoza,60 a 69,Mujer,236,39.33,89138.12,1881505.15,21.06,828.43
2005,50,Mendoza,60 a 69,Varón,336,56,81649.99,1398833.14,17.06,955.21
2005,50,Mendoza,70 a 79,Mujer,367,61.17,77039.5,1045016.18,13.47,823.76
2005,50,Mendoza,70 a 79,Varón,374,62.33,62091.13,672544.48,10.69,666.17
2005,50,Mendoza,80+,Mujer,247,82.33,61218.22,517455,8.45,695.93
2005,50,Mendoza,80+,Varón,146,48.67,40745.57,276362.57,6.78,330.09
2005,54,Misiones,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2005,54,Misiones,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2005,54,Misiones,30 a 39,Mujer,2,0.33,98073.65,4737959.6,48.31,16.1
2005,54,Misiones,30 a 39,Varón,4,0.67,96648.18,4156118.88,42.99,28.66
2005,54,Misiones,40 a 49,Mujer,17,2.83,96966.42,3762283.1,38.79,109.91
2005,54,Misiones,40 a 49,Varón,12,2,94807.19,3198267.55,33.72,67.44
2005,54,Misiones,50 a 59,Mujer,48,8,94611.04,2803255.32,29.61,236.88
2005,54,Misiones,50 a 59,Varón,46,7.67,91004.18,2267126.11,24.88,190.74
2005,54,Misiones,60 a 69,Mujer,84,14,89138.12,1881505.15,21.06,294.86
2005,54,Misiones,60 a 69,Varón,85,14.17,81649.99,1398833.14,17.06,241.64
2005,54,Misiones,70 a 79,Mujer,122,20.33,77039.5,1045016.18,13.47,273.84
2005,54,Misiones,70 a 79,Varón,108,18,62091.13,672544.48,10.69,192.37
2005,54,Misiones,80+,Mujer,82,27.33,61218.22,517455,8.45,231.04
2005,54,Misiones,80+,Varón,54,18,40745.57,276362.57,6.78,122.09
2005,58,Neuquén,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2005,58,Neuquén,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,58,Neuquén,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2005,58,Neuquén,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2005,58,Neuquén,40 a 49,Mujer,4,0.67,96966.42,3762283.1,38.79,25.86
2005,58,Neuquén,40 a 49,Varón,11,1.83,94807.19,3198267.55,33.72,61.82
2005,58,Neuquén,50 a 59,Mujer,27,4.5,94611.04,2803255.32,29.61,133.24
2005,58,Neuquén,50 a 59,Varón,31,5.17,91004.18,2267126.11,24.88,128.54
2005,58,Neuquén,60 a 69,Mujer,37,6.17,89138.12,1881505.15,21.06,129.88
2005,58,Neuquén,60 a 69,Varón,66,11,81649.99,1398833.14,17.06,187.63
2005,58,Neuquén,70 a 79,Mujer,59,9.83,77039.5,1045016.18,13.47,132.43
2005,58,Neuquén,70 a 79,Varón,82,13.67,62091.13,672544.48,10.69,146.06
2005,58,Neuquén,80+,Mujer,67,22.33,61218.22,517455,8.45,188.78
2005,58,Neuquén,80+,Varón,42,14,40745.57,276362.57,6.78,94.96
2005,62,Río Negro,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,62,Río Negro,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,62,Río Negro,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2005,62,Río Negro,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2005,62,Río Negro,40 a 49,Mujer,6,1,96966.42,3762283.1,38.79,38.79
2005,62,Río Negro,40 a 49,Varón,2,0.33,94807.19,3198267.55,33.72,11.24
2005,62,Río Negro,50 a 59,Mujer,5,0.83,94611.04,2803255.32,29.61,24.67
2005,62,Río Negro,50 a 59,Varón,15,2.5,91004.18,2267126.11,24.88,62.2
2005,62,Río Negro,60 a 69,Mujer,22,3.67,89138.12,1881505.15,21.06,77.23
2005,62,Río Negro,60 a 69,Varón,36,6,81649.99,1398833.14,17.06,102.34
2005,62,Río Negro,70 a 79,Mujer,50,8.33,77039.5,1045016.18,13.47,112.23
2005,62,Río Negro,70 a 79,Varón,58,9.67,62091.13,672544.48,10.69,103.31
2005,62,Río Negro,80+,Mujer,41,13.67,61218.22,517455,8.45,115.52
2005,62,Río Negro,80+,Varón,24,8,40745.57,276362.57,6.78,54.26
2005,66,Salta,20 a 29,Mujer,4,0.67,98676.96,5721835.44,57.98,38.65
2005,66,Salta,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2005,66,Salta,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2005,66,Salta,30 a 39,Varón,4,0.67,96648.18,4156118.88,42.99,28.66
2005,66,Salta,40 a 49,Mujer,3,0.5,96966.42,3762283.1,38.79,19.4
2005,66,Salta,40 a 49,Varón,13,2.17,94807.19,3198267.55,33.72,73.06
2005,66,Salta,50 a 59,Mujer,18,3,94611.04,2803255.32,29.61,88.83
2005,66,Salta,50 a 59,Varón,32,5.33,91004.18,2267126.11,24.88,132.69
2005,66,Salta,60 a 69,Mujer,41,6.83,89138.12,1881505.15,21.06,143.92
2005,66,Salta,60 a 69,Varón,47,7.83,81649.99,1398833.14,17.06,133.62
2005,66,Salta,70 a 79,Mujer,49,8.17,77039.5,1045016.18,13.47,109.98
2005,66,Salta,70 a 79,Varón,46,7.67,62091.13,672544.48,10.69,81.93
2005,66,Salta,80+,Mujer,52,17.33,61218.22,517455,8.45,146.51
2005,66,Salta,80+,Varón,35,11.67,40745.57,276362.57,6.78,79.13
2005,70,San Juan,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2005,70,San Juan,20 a 29,Varón,3,0.5,97988.53,5129326.1,52.34,26.17
2005,70,San Juan,30 a 39,Mujer,3,0.5,98073.65,4737959.6,48.31,24.15
2005,70,San Juan,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2005,70,San Juan,40 a 49,Mujer,10,1.67,96966.42,3762283.1,38.79,64.65
2005,70,San Juan,40 a 49,Varón,11,1.83,94807.19,3198267.55,33.72,61.82
2005,70,San Juan,50 a 59,Mujer,47,7.83,94611.04,2803255.32,29.61,231.94
2005,70,San Juan,50 a 59,Varón,58,9.67,91004.18,2267126.11,24.88,240.5
2005,70,San Juan,60 a 69,Mujer,109,18.17,89138.12,1881505.15,21.06,382.62
2005,70,San Juan,60 a 69,Varón,127,21.17,81649.99,1398833.14,17.06,361.05
2005,70,San Juan,70 a 79,Mujer,181,30.17,77039.5,1045016.18,13.47,406.27
2005,70,San Juan,70 a 79,Varón,164,27.33,62091.13,672544.48,10.69,292.12
2005,70,San Juan,80+,Mujer,123,41,61218.22,517455,8.45,346.56
2005,70,San Juan,80+,Varón,87,29,40745.57,276362.57,6.78,196.7
2005,74,San Luis,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,74,San Luis,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,74,San Luis,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2005,74,San Luis,30 a 39,Varón,5,0.83,96648.18,4156118.88,42.99,35.83
2005,74,San Luis,40 a 49,Mujer,5,0.83,96966.42,3762283.1,38.79,32.33
2005,74,San Luis,40 a 49,Varón,8,1.33,94807.19,3198267.55,33.72,44.96
2005,74,San Luis,50 a 59,Mujer,17,2.83,94611.04,2803255.32,29.61,83.89
2005,74,San Luis,50 a 59,Varón,33,5.5,91004.18,2267126.11,24.88,136.84
2005,74,San Luis,60 a 69,Mujer,29,4.83,89138.12,1881505.15,21.06,101.8
2005,74,San Luis,60 a 69,Varón,47,7.83,81649.99,1398833.14,17.06,133.62
2005,74,San Luis,70 a 79,Mujer,63,10.5,77039.5,1045016.18,13.47,141.41
2005,74,San Luis,70 a 79,Varón,60,10,62091.13,672544.48,10.69,106.87
2005,74,San Luis,80+,Mujer,47,15.67,61218.22,517455,8.45,132.42
2005,74,San Luis,80+,Varón,36,12,40745.57,276362.57,6.78,81.39
2005,78,Santa Cruz,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,78,Santa Cruz,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,78,Santa Cruz,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2005,78,Santa Cruz,30 a 39,Varón,2,0.33,96648.18,4156118.88,42.99,14.33
2005,78,Santa Cruz,40 a 49,Mujer,2,0.33,96966.42,3762283.1,38.79,12.93
2005,78,Santa Cruz,40 a 49,Varón,1,0.17,94807.19,3198267.55,33.72,5.62
2005,78,Santa Cruz,50 a 59,Mujer,6,1,94611.04,2803255.32,29.61,29.61
2005,78,Santa Cruz,50 a 59,Varón,6,1,91004.18,2267126.11,24.88,24.88
2005,78,Santa Cruz,60 a 69,Mujer,12,2,89138.12,1881505.15,21.06,42.12
2005,78,Santa Cruz,60 a 69,Varón,22,3.67,81649.99,1398833.14,17.06,62.54
2005,78,Santa Cruz,70 a 79,Mujer,21,3.5,77039.5,1045016.18,13.47,47.14
2005,78,Santa Cruz,70 a 79,Varón,17,2.83,62091.13,672544.48,10.69,30.28
2005,78,Santa Cruz,80+,Mujer,13,4.33,61218.22,517455,8.45,36.63
2005,78,Santa Cruz,80+,Varón,11,3.67,40745.57,276362.57,6.78,24.87
2005,82,Santa Fe,20 a 29,Mujer,4,0.67,98676.96,5721835.44,57.98,38.65
2005,82,Santa Fe,20 a 29,Varón,3,0.5,97988.53,5129326.1,52.34,26.17
2005,82,Santa Fe,30 a 39,Mujer,8,1.33,98073.65,4737959.6,48.31,64.41
2005,82,Santa Fe,30 a 39,Varón,12,2,96648.18,4156118.88,42.99,85.99
2005,82,Santa Fe,40 a 49,Mujer,31,5.17,96966.42,3762283.1,38.79,200.42
2005,82,Santa Fe,40 a 49,Varón,54,9,94807.19,3198267.55,33.72,303.48
2005,82,Santa Fe,50 a 59,Mujer,118,19.67,94611.04,2803255.32,29.61,582.32
2005,82,Santa Fe,50 a 59,Varón,225,37.5,91004.18,2267126.11,24.88,932.98
2005,82,Santa Fe,60 a 69,Mujer,324,54,89138.12,1881505.15,21.06,1137.33
2005,82,Santa Fe,60 a 69,Varón,522,87,81649.99,1398833.14,17.06,1483.98
2005,82,Santa Fe,70 a 79,Mujer,600,100,77039.5,1045016.18,13.47,1346.75
2005,82,Santa Fe,70 a 79,Varón,690,115,62091.13,672544.48,10.69,1229.02
2005,82,Santa Fe,80+,Mujer,706,235.33,61218.22,517455,8.45,1989.19
2005,82,Santa Fe,80+,Varón,452,150.67,40745.57,276362.57,6.78,1021.92
2005,86,Santiago del Estero,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,86,Santiago del Estero,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,86,Santiago del Estero,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2005,86,Santiago del Estero,30 a 39,Varón,2,0.33,96648.18,4156118.88,42.99,14.33
2005,86,Santiago del Estero,40 a 49,Mujer,9,1.5,96966.42,3762283.1,38.79,58.19
2005,86,Santiago del Estero,40 a 49,Varón,11,1.83,94807.19,3198267.55,33.72,61.82
2005,86,Santiago del Estero,50 a 59,Mujer,28,4.67,94611.04,2803255.32,29.61,138.18
2005,86,Santiago del Estero,50 a 59,Varón,48,8,91004.18,2267126.11,24.88,199.04
2005,86,Santiago del Estero,60 a 69,Mujer,66,11,89138.12,1881505.15,21.06,231.68
2005,86,Santiago del Estero,60 a 69,Varón,65,10.83,81649.99,1398833.14,17.06,184.79
2005,86,Santiago del Estero,70 a 79,Mujer,83,13.83,77039.5,1045016.18,13.47,186.3
2005,86,Santiago del Estero,70 a 79,Varón,74,12.33,62091.13,672544.48,10.69,131.81
2005,86,Santiago del Estero,80+,Mujer,72,24,61218.22,517455,8.45,202.86
2005,86,Santiago del Estero,80+,Varón,38,12.67,40745.57,276362.57,6.78,85.91
