anio_enfr,prov_nombre,grupo_edad_quin,sexo,def_tri,mean_def_tri,esp_vida,AVP
2009,Tucumán,75 a 79,Mujer,77,25.666666666666668,9.298225920446056,238.6544652914488
2009,Tucumán,75 a 79,Varón,89,29.666666666666668,11.714380262171206,347.5266144444125
2009,Tucumán,80 y más,Mujer,154,51.333333333333336,5.992080760900239,307.59347905954564
2009,Tucumán,80 y más,Varón,108,36,7.2709457701241185,261.75404772446825
2013,Buenos Aires,15 a 19,Mujer,3,1,59.40089991717423,59.40089991717423
2013,Buenos Aires,15 a 19,Varón,2,0.6666666666666666,65.27387185108115,43.51591456738743
2013,Buenos Aires,20 a 24,Mujer,5,1.6666666666666667,54.65657238289693,91.09428730482823
2013,Buenos Aires,20 a 24,Varón,11,3.6666666666666665,60.40297393774405,221.47757110506151
2013,Buenos Aires,25 a 29,Mujer,11,3.6666666666666665,50.01971590153033,183.40562497227788
2013,Buenos Aires,25 a 29,Varón,8,2.6666666666666665,55.56145953057201,148.16389208152535
2013,Buenos Aires,30 a 34,Mujer,16,5.333333333333333,45.338650136635565,241.80613406205634
2013,Buenos Aires,30 a 34,Varón,19,6.333333333333333,50.71508748453657,321.19555406873155
2013,Buenos Aires,35 a 39,Mujer,22,7.333333333333333,40.649509570707714,298.09640351852323
2013,Buenos Aires,35 a 39,Varón,32,10.666666666666666,45.89630877119981,489.560626892798
2013,Buenos Aires,40 a 44,Mujer,44,14.666666666666666,36.01442579949483,528.2115783925908
2013,Buenos Aires,40 a 44,Varón,50,16.666666666666668,41.140997801826884,685.6832966971148
2013,Buenos Aires,45 a 49,Mujer,52,17.333333333333332,31.426428576026836,544.7247619844651
2013,Buenos Aires,45 a 49,Varón,96,32,36.44056422743235,1166.098055277835
2013,Buenos Aires,50 a 54,Mujer,98,32.666666666666664,26.993205867479585,881.7780583376664
2013,Buenos Aires,50 a 54,Varón,161,53.666666666666664,31.849647363574803,1709.2644085118477
2013,Buenos Aires,55 a 59,Mujer,176,58.666666666666664,22.76581335691569,1335.5943836057204
2013,Buenos Aires,55 a 59,Varón,272,90.66666666666667,27.36954671297114,2481.5055686427168
2013,Buenos Aires,60 a 64,Mujer,319,106.33333333333333,18.842402208355736,2003.5754348218265
2013,Buenos Aires,60 a 64,Varón,419,139.66666666666666,23.081486008232023,3223.7142124830725
2013,Buenos Aires,65 a 69,Mujer,390,130,15.272104856236956,1985.3736313108043
2013,Buenos Aires,65 a 69,Varón,562,187.33333333333334,19.041912627332664,3567.184965520319
2013,Buenos Aires,70 a 74,Mujer,487,162.33333333333334,12.076120972884306,1960.3569712648857
2013,Buenos Aires,70 a 74,Varón,549,183,15.220524971165217,2785.3560697232347
2013,Buenos Aires,75 a 79,Mujer,497,165.66666666666666,9.298225920446056,1540.4060941538964
2013,Buenos Aires,75 a 79,Varón,597,199,11.714380262171206,2331.1616721720698
2013,Buenos Aires,80 y más,Mujer,1489,496.3333333333333,5.992080760900239,2974.069417660152
2013,Buenos Aires,80 y más,Varón,1004,334.6666666666667,7.2709457701241185,2433.3431844015386
2013,CABA,15 a 19,Mujer,0,0,59.40089991717423,0
2013,CABA,15 a 19,Varón,0,0,65.27387185108115,0
2013,CABA,20 a 24,Mujer,1,0.3333333333333333,54.65657238289693,18.218857460965644
2013,CABA,20 a 24,Varón,0,0,60.40297393774405,0
2013,CABA,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2013,CABA,25 a 29,Varón,2,0.6666666666666666,55.56145953057201,37.04097302038134
2013,CABA,30 a 34,Mujer,5,1.6666666666666667,45.338650136635565,75.56441689439261
2013,CABA,30 a 34,Varón,2,0.6666666666666666,50.71508748453657,33.81005832302438
2013,CABA,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2013,CABA,35 a 39,Varón,1,0.3333333333333333,45.89630877119981,15.298769590399937
2013,CABA,40 a 44,Mujer,1,0.3333333333333333,36.01442579949483,12.004808599831609
2013,CABA,40 a 44,Varón,7,2.3333333333333335,41.140997801826884,95.99566153759606
2013,CABA,45 a 49,Mujer,5,1.6666666666666667,31.426428576026836,52.37738096004473
2013,CABA,45 a 49,Varón,19,6.333333333333333,36.44056422743235,230.79024010707153
2013,CABA,50 a 54,Mujer,11,3.6666666666666665,26.993205867479585,98.97508818075848
2013,CABA,50 a 54,Varón,19,6.333333333333333,31.849647363574803,201.7144333026404
2013,CABA,55 a 59,Mujer,18,6,22.76581335691569,136.59488014149414
2013,CABA,55 a 59,Varón,39,13,27.36954671297114,355.8041072686248
2013,CABA,60 a 64,Mujer,13,4.333333333333333,18.842402208355736,81.65040956954152
2013,CABA,60 a 64,Varón,55,18.333333333333332,23.081486008232023,423.16057681758707
2013,CABA,65 a 69,Mujer,40,13.333333333333334,15.272104856236956,203.62806474982608
2013,CABA,65 a 69,Varón,68,22.666666666666668,19.041912627332664,431.6166862195404
2013,CABA,70 a 74,Mujer,47,15.666666666666666,12.076120972884306,189.1925619085208
2013,CABA,70 a 74,Varón,65,21.666666666666668,15.220524971165217,329.77804104191307
2013,CABA,75 a 79,Mujer,73,24.333333333333332,9.298225920446056,226.256830730854
2013,CABA,75 a 79,Varón,91,30.333333333333332,11.714380262171206,355.3362012858599
2013,CABA,80 y más,Mujer,333,111,5.992080760900239,665.1209644599265
2013,CABA,80 y más,Varón,228,76,7.2709457701241185,552.591878529433
2013,Catamarca,15 a 19,Mujer,0,0,59.40089991717423,0
2013,Catamarca,15 a 19,Varón,2,0.6666666666666666,65.27387185108115,43.51591456738743
2013,Catamarca,20 a 24,Mujer,0,0,54.65657238289693,0
2013,Catamarca,20 a 24,Varón,0,0,60.40297393774405,0
2013,Catamarca,25 a 29,Mujer,3,1,50.01971590153033,50.01971590153033
2013,Catamarca,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2013,Catamarca,30 a 34,Mujer,0,0,45.338650136635565,0
2013,Catamarca,30 a 34,Varón,0,0,50.71508748453657,0
2013,Catamarca,35 a 39,Mujer,0,0,40.649509570707714,0
2013,Catamarca,35 a 39,Varón,0,0,45.89630877119981,0
2013,Catamarca,40 a 44,Mujer,2,0.6666666666666666,36.01442579949483,24.009617199663218
2013,Catamarca,40 a 44,Varón,4,1.3333333333333333,41.140997801826884,54.85466373576918
2013,Catamarca,45 a 49,Mujer,2,0.6666666666666666,31.426428576026836,20.95095238401789
2013,Catamarca,45 a 49,Varón,5,1.6666666666666667,36.44056422743235,60.73427371238725
2013,Catamarca,50 a 54,Mujer,5,1.6666666666666667,26.993205867479585,44.98867644579931
2013,Catamarca,50 a 54,Varón,5,1.6666666666666667,31.849647363574803,53.08274560595801
2013,Catamarca,55 a 59,Mujer,8,2.6666666666666665,22.76581335691569,60.70883561844184
2013,Catamarca,55 a 59,Varón,9,3,27.36954671297114,82.10864013891342
2013,Catamarca,60 a 64,Mujer,9,3,18.842402208355736,56.52720662506721
2013,Catamarca,60 a 64,Varón,20,6.666666666666667,23.081486008232023,153.8765733882135
2013,Catamarca,65 a 69,Mujer,9,3,15.272104856236956,45.816314568710865
2013,Catamarca,65 a 69,Varón,15,5,19.041912627332664,95.20956313666332
2013,Catamarca,70 a 74,Mujer,15,5,12.076120972884306,60.38060486442153
2013,Catamarca,70 a 74,Varón,21,7,15.220524971165217,106.54367479815652
2013,Catamarca,75 a 79,Mujer,10,3.3333333333333335,9.298225920446056,30.994086401486854
2013,Catamarca,75 a 79,Varón,16,5.333333333333333,11.714380262171206,62.47669473157976
2013,Catamarca,80 y más,Mujer,30,10,5.992080760900239,59.920807609002395
2013,Catamarca,80 y más,Varón,12,4,7.2709457701241185,29.083783080496474
2013,Chaco,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2013,Chaco,15 a 19,Varón,0,0,65.27387185108115,0
2013,Chaco,20 a 24,Mujer,0,0,54.65657238289693,0
2013,Chaco,20 a 24,Varón,2,0.6666666666666666,60.40297393774405,40.26864929182936
2013,Chaco,25 a 29,Mujer,0,0,50.01971590153033,0
2013,Chaco,25 a 29,Varón,0,0,55.56145953057201,0
2013,Chaco,30 a 34,Mujer,1,0.3333333333333333,45.338650136635565,15.112883378878522
2013,Chaco,30 a 34,Varón,1,0.3333333333333333,50.71508748453657,16.90502916151219
2013,Chaco,35 a 39,Mujer,2,0.6666666666666666,40.649509570707714,27.099673047138474
2013,Chaco,35 a 39,Varón,0,0,45.89630877119981,0
2013,Chaco,40 a 44,Mujer,6,2,36.01442579949483,72.02885159898966
2013,Chaco,40 a 44,Varón,10,3.3333333333333335,41.140997801826884,137.13665933942295
2013,Chaco,45 a 49,Mujer,7,2.3333333333333335,31.426428576026836,73.32833334406263
2013,Chaco,45 a 49,Varón,15,5,36.44056422743235,182.20282113716172
2013,Chaco,50 a 54,Mujer,17,5.666666666666667,26.993205867479585,152.96149991571767
2013,Chaco,50 a 54,Varón,26,8.666666666666666,31.849647363574803,276.0302771509816
2013,Chaco,55 a 59,Mujer,26,8.666666666666666,22.76581335691569,197.30371575993595
2013,Chaco,55 a 59,Varón,29,9.666666666666666,27.36954671297114,264.5722848920543
2013,Chaco,60 a 64,Mujer,35,11.666666666666666,18.842402208355736,219.82802576415025
2013,Chaco,60 a 64,Varón,53,17.666666666666668,23.081486008232023,407.77291947876574
2013,Chaco,65 a 69,Mujer,35,11.666666666666666,15.272104856236956,178.17455665609782
2013,Chaco,65 a 69,Varón,52,17.333333333333332,19.041912627332664,330.0598188737662
2013,Chaco,70 a 74,Mujer,43,14.333333333333334,12.076120972884306,173.09106727800838
2013,Chaco,70 a 74,Varón,55,18.333333333333332,15.220524971165217,279.0429578046956
2013,Chaco,75 a 79,Mujer,48,16,9.298225920446056,148.7716147271369
2013,Chaco,75 a 79,Varón,42,14,11.714380262171206,164.00132367039689
2013,Chaco,80 y más,Mujer,84,28,5.992080760900239,167.7782613052067
2013,Chaco,80 y más,Varón,62,20.666666666666668,7.2709457701241185,150.26621258256512
2013,Chubut,15 a 19,Mujer,0,0,59.40089991717423,0
2013,Chubut,15 a 19,Varón,0,0,65.27387185108115,0
2013,Chubut,20 a 24,Mujer,0,0,54.65657238289693,0
2013,Chubut,20 a 24,Varón,0,0,60.40297393774405,0
2013,Chubut,25 a 29,Mujer,0,0,50.01971590153033,0
2013,Chubut,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2013,Chubut,30 a 34,Mujer,0,0,45.338650136635565,0
2013,Chubut,30 a 34,Varón,1,0.3333333333333333,50.71508748453657,16.90502916151219
2013,Chubut,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2013,Chubut,35 a 39,Varón,2,0.6666666666666666,45.89630877119981,30.597539180799874
2013,Chubut,40 a 44,Mujer,1,0.3333333333333333,36.01442579949483,12.004808599831609
2013,Chubut,40 a 44,Varón,2,0.6666666666666666,41.140997801826884,27.42733186788459
2013,Chubut,45 a 49,Mujer,1,0.3333333333333333,31.426428576026836,10.475476192008944
2013,Chubut,45 a 49,Varón,5,1.6666666666666667,36.44056422743235,60.73427371238725
2013,Chubut,50 a 54,Mujer,3,1,26.993205867479585,26.993205867479585
2013,Chubut,50 a 54,Varón,14,4.666666666666667,31.849647363574803,148.63168769668243
2013,Chubut,55 a 59,Mujer,9,3,22.76581335691569,68.29744007074707
2013,Chubut,55 a 59,Varón,13,4.333333333333333,27.36954671297114,118.60136908954159
2013,Chubut,60 a 64,Mujer,14,4.666666666666667,18.842402208355736,87.9312103056601
2013,Chubut,60 a 64,Varón,25,8.333333333333334,23.081486008232023,192.34571673526688
2013,Chubut,65 a 69,Mujer,13,4.333333333333333,15.272104856236956,66.17912104369347
2013,Chubut,65 a 69,Varón,14,4.666666666666667,19.041912627332664,88.86225892755243
2013,Chubut,70 a 74,Mujer,19,6.333333333333333,12.076120972884306,76.48209949493393
2013,Chubut,70 a 74,Varón,28,9.333333333333334,15.220524971165217,142.0582330642087
2013,Chubut,75 a 79,Mujer,26,8.666666666666666,9.298225920446056,80.58462464386581
2013,Chubut,75 a 79,Varón,24,8,11.714380262171206,93.71504209736965
2013,Chubut,80 y más,Mujer,58,19.333333333333332,5.992080760900239,115.84689471073796
2013,Chubut,80 y más,Varón,37,12.333333333333334,7.2709457701241185,89.6749978315308
2013,Corrientes,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2013,Corrientes,15 a 19,Varón,0,0,65.27387185108115,0
2013,Corrientes,20 a 24,Mujer,0,0,54.65657238289693,0
2013,Corrientes,20 a 24,Varón,1,0.3333333333333333,60.40297393774405,20.13432464591468
2013,Corrientes,25 a 29,Mujer,2,0.6666666666666666,50.01971590153033,33.346477267686886
2013,Corrientes,25 a 29,Varón,0,0,55.56145953057201,0
2013,Corrientes,30 a 34,Mujer,1,0.3333333333333333,45.338650136635565,15.112883378878522
2013,Corrientes,30 a 34,Varón,0,0,50.71508748453657,0
2013,Corrientes,35 a 39,Mujer,3,1,40.649509570707714,40.649509570707714
2013,Corrientes,35 a 39,Varón,3,1,45.89630877119981,45.89630877119981
2013,Corrientes,40 a 44,Mujer,4,1.3333333333333333,36.01442579949483,48.019234399326436
2013,Corrientes,40 a 44,Varón,5,1.6666666666666667,41.140997801826884,68.56832966971147
2013,Corrientes,45 a 49,Mujer,7,2.3333333333333335,31.426428576026836,73.32833334406263
2013,Corrientes,45 a 49,Varón,12,4,36.44056422743235,145.7622569097294
2013,Corrientes,50 a 54,Mujer,6,2,26.993205867479585,53.98641173495917
2013,Corrientes,50 a 54,Varón,20,6.666666666666667,31.849647363574803,212.33098242383204
2013,Corrientes,55 a 59,Mujer,19,6.333333333333333,22.76581335691569,144.18348459379936
2013,Corrientes,55 a 59,Varón,32,10.666666666666666,27.36954671297114,291.94183160502547
2013,Corrientes,60 a 64,Mujer,41,13.666666666666666,18.842402208355736,257.5128301808617
2013,Corrientes,60 a 64,Varón,39,13,23.081486008232023,300.0593181070163
2013,Corrientes,65 a 69,Mujer,41,13.666666666666666,15.272104856236956,208.71876636857172
2013,Corrientes,65 a 69,Varón,55,18.333333333333332,19.041912627332664,349.1017315010988
2013,Corrientes,70 a 74,Mujer,46,15.333333333333334,12.076120972884306,185.1671882508927
2013,Corrientes,70 a 74,Varón,45,15,15.220524971165217,228.30787456747825
2013,Corrientes,75 a 79,Mujer,53,17.666666666666668,9.298225920446056,164.26865792788033
2013,Corrientes,75 a 79,Varón,48,16,11.714380262171206,187.4300841947393
2013,Corrientes,80 y más,Mujer,94,31.333333333333332,5.992080760900239,187.75186384154082
2013,Corrientes,80 y más,Varón,53,17.666666666666668,7.2709457701241185,128.45337527219277
2013,Córdoba,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2013,Córdoba,15 a 19,Varón,0,0,65.27387185108115,0
2013,Córdoba,20 a 24,Mujer,2,0.6666666666666666,54.65657238289693,36.43771492193129
2013,Córdoba,20 a 24,Varón,2,0.6666666666666666,60.40297393774405,40.26864929182936
2013,Córdoba,25 a 29,Mujer,2,0.6666666666666666,50.01971590153033,33.346477267686886
2013,Córdoba,25 a 29,Varón,2,0.6666666666666666,55.56145953057201,37.04097302038134
2013,Córdoba,30 a 34,Mujer,5,1.6666666666666667,45.338650136635565,75.56441689439261
2013,Córdoba,30 a 34,Varón,0,0,50.71508748453657,0
2013,Córdoba,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2013,Córdoba,35 a 39,Varón,7,2.3333333333333335,45.89630877119981,107.09138713279957
2013,Córdoba,40 a 44,Mujer,3,1,36.01442579949483,36.01442579949483
2013,Córdoba,40 a 44,Varón,11,3.6666666666666665,41.140997801826884,150.85032527336523
2013,Córdoba,45 a 49,Mujer,14,4.666666666666667,31.426428576026836,146.65666668812526
2013,Córdoba,45 a 49,Varón,25,8.333333333333334,36.44056422743235,303.6713685619362
2013,Córdoba,50 a 54,Mujer,25,8.333333333333334,26.993205867479585,224.94338222899657
2013,Córdoba,50 a 54,Varón,53,17.666666666666668,31.849647363574803,562.6771034231549
2013,Córdoba,55 a 59,Mujer,56,18.666666666666668,22.76581335691569,424.9618493290929
2013,Córdoba,55 a 59,Varón,94,31.333333333333332,27.36954671297114,857.5791303397623
2013,Córdoba,60 a 64,Mujer,72,24,18.842402208355736,452.21765300053767
2013,Córdoba,60 a 64,Varón,135,45,23.081486008232023,1038.666870370441
2013,Córdoba,65 a 69,Mujer,114,38,15.272104856236956,580.3399845370043
2013,Córdoba,65 a 69,Varón,192,64,19.041912627332664,1218.6824081492905
2013,Córdoba,70 a 74,Mujer,133,44.333333333333336,12.076120972884306,535.3746964645376
2013,Córdoba,70 a 74,Varón,150,50,15.220524971165217,761.0262485582608
2013,Córdoba,75 a 79,Mujer,138,46,9.298225920446056,427.71839234051856
2013,Córdoba,75 a 79,Varón,180,60,11.714380262171206,702.8628157302724
2013,Córdoba,80 y más,Mujer,340,113.33333333333333,5.992080760900239,679.1024862353604
2013,Córdoba,80 y más,Varón,232,77.33333333333333,7.2709457701241185,562.2864728895985
2013,Entre Ríos,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2013,Entre Ríos,15 a 19,Varón,1,0.3333333333333333,65.27387185108115,21.757957283693717
2013,Entre Ríos,20 a 24,Mujer,2,0.6666666666666666,54.65657238289693,36.43771492193129
2013,Entre Ríos,20 a 24,Varón,0,0,60.40297393774405,0
2013,Entre Ríos,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2013,Entre Ríos,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2013,Entre Ríos,30 a 34,Mujer,2,0.6666666666666666,45.338650136635565,30.225766757757043
2013,Entre Ríos,30 a 34,Varón,2,0.6666666666666666,50.71508748453657,33.81005832302438
2013,Entre Ríos,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2013,Entre Ríos,35 a 39,Varón,1,0.3333333333333333,45.89630877119981,15.298769590399937
2013,Entre Ríos,40 a 44,Mujer,3,1,36.01442579949483,36.01442579949483
2013,Entre Ríos,40 a 44,Varón,1,0.3333333333333333,41.140997801826884,13.713665933942295
2013,Entre Ríos,45 a 49,Mujer,3,1,31.426428576026836,31.426428576026836
2013,Entre Ríos,45 a 49,Varón,7,2.3333333333333335,36.44056422743235,85.02798319734215
2013,Entre Ríos,50 a 54,Mujer,13,4.333333333333333,26.993205867479585,116.97055875907819
2013,Entre Ríos,50 a 54,Varón,14,4.666666666666667,31.849647363574803,148.63168769668243
2013,Entre Ríos,55 a 59,Mujer,22,7.333333333333333,22.76581335691569,166.94929795071505
2013,Entre Ríos,55 a 59,Varón,34,11.333333333333334,27.36954671297114,310.1881960803396
2013,Entre Ríos,60 a 64,Mujer,28,9.333333333333334,18.842402208355736,175.8624206113202
2013,Entre Ríos,60 a 64,Varón,32,10.666666666666666,23.081486008232023,246.20251742114158
2013,Entre Ríos,65 a 69,Mujer,35,11.666666666666666,15.272104856236956,178.17455665609782
2013,Entre Ríos,65 a 69,Varón,58,19.333333333333332,19.041912627332664,368.1436441284315
2013,Entre Ríos,70 a 74,Mujer,46,15.333333333333334,12.076120972884306,185.1671882508927
2013,Entre Ríos,70 a 74,Varón,64,21.333333333333332,15.220524971165217,324.7045327181913
2013,Entre Ríos,75 a 79,Mujer,42,14,9.298225920446056,130.17516288624478
2013,Entre Ríos,75 a 79,Varón,51,17,11.714380262171206,199.1444644569105
2013,Entre Ríos,80 y más,Mujer,127,42.333333333333336,5.992080760900239,253.66475221144347
2013,Entre Ríos,80 y más,Varón,62,20.666666666666668,7.2709457701241185,150.26621258256512
2013,Formosa,15 a 19,Mujer,0,0,59.40089991717423,0
2013,Formosa,15 a 19,Varón,1,0.3333333333333333,65.27387185108115,21.757957283693717
2013,Formosa,20 a 24,Mujer,2,0.6666666666666666,54.65657238289693,36.43771492193129
2013,Formosa,20 a 24,Varón,2,0.6666666666666666,60.40297393774405,40.26864929182936
2013,Formosa,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2013,Formosa,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2013,Formosa,30 a 34,Mujer,1,0.3333333333333333,45.338650136635565,15.112883378878522
2013,Formosa,30 a 34,Varón,2,0.6666666666666666,50.71508748453657,33.81005832302438
2013,Formosa,35 a 39,Mujer,2,0.6666666666666666,40.649509570707714,27.099673047138474
2013,Formosa,35 a 39,Varón,4,1.3333333333333333,45.89630877119981,61.19507836159975
2013,Formosa,40 a 44,Mujer,7,2.3333333333333335,36.01442579949483,84.03366019882128
2013,Formosa,40 a 44,Varón,6,2,41.140997801826884,82.28199560365377
2013,Formosa,45 a 49,Mujer,14,4.666666666666667,31.426428576026836,146.65666668812526
2013,Formosa,45 a 49,Varón,10,3.3333333333333335,36.44056422743235,121.4685474247745
2013,Formosa,50 a 54,Mujer,24,8,26.993205867479585,215.94564693983668
2013,Formosa,50 a 54,Varón,21,7,31.849647363574803,222.94753154502362
2013,Formosa,55 a 59,Mujer,35,11.666666666666666,22.76581335691569,265.601155830683
2013,Formosa,55 a 59,Varón,42,14,27.36954671297114,383.173653981596
2013,Formosa,60 a 64,Mujer,65,21.666666666666668,18.842402208355736,408.2520478477076
2013,Formosa,60 a 64,Varón,65,21.666666666666668,23.081486008232023,500.0988635116939
2013,Formosa,65 a 69,Mujer,50,16.666666666666668,15.272104856236956,254.5350809372826
2013,Formosa,65 a 69,Varón,56,18.666666666666668,19.041912627332664,355.4490357102097
2013,Formosa,70 a 74,Mujer,67,22.333333333333332,12.076120972884306,269.7000350610828
2013,Formosa,70 a 74,Varón,69,23,15.220524971165217,350.0720743368
2013,Formosa,75 a 79,Mujer,71,23.666666666666668,9.298225920446056,220.05801345055667
2013,Formosa,75 a 79,Varón,53,17.666666666666668,11.714380262171206,206.954051298358
2013,Formosa,80 y más,Mujer,98,32.666666666666664,5.992080760900239,195.74130485607446
2013,Formosa,80 y más,Varón,68,22.666666666666668,7.2709457701241185,164.80810412281335
2013,Jujuy,15 a 19,Mujer,0,0,59.40089991717423,0
2013,Jujuy,15 a 19,Varón,0,0,65.27387185108115,0
2013,Jujuy,20 a 24,Mujer,1,0.3333333333333333,54.65657238289693,18.218857460965644
2013,Jujuy,20 a 24,Varón,0,0,60.40297393774405,0
2013,Jujuy,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2013,Jujuy,25 a 29,Varón,0,0,55.56145953057201,0
2013,Jujuy,30 a 34,Mujer,0,0,45.338650136635565,0
2013,Jujuy,30 a 34,Varón,0,0,50.71508748453657,0
2013,Jujuy,35 a 39,Mujer,2,0.6666666666666666,40.649509570707714,27.099673047138474
2013,Jujuy,35 a 39,Varón,2,0.6666666666666666,45.89630877119981,30.597539180799874
2013,Jujuy,40 a 44,Mujer,2,0.6666666666666666,36.01442579949483,24.009617199663218
2013,Jujuy,40 a 44,Varón,1,0.3333333333333333,41.140997801826884,13.713665933942295
2013,Jujuy,45 a 49,Mujer,4,1.3333333333333333,31.426428576026836,41.90190476803578
2013,Jujuy,45 a 49,Varón,4,1.3333333333333333,36.44056422743235,48.58741896990979
2013,Jujuy,50 a 54,Mujer,5,1.6666666666666667,26.993205867479585,44.98867644579931
2013,Jujuy,50 a 54,Varón,12,4,31.849647363574803,127.39858945429921
2013,Jujuy,55 a 59,Mujer,15,5,22.76581335691569,113.82906678457844
2013,Jujuy,55 a 59,Varón,19,6.333333333333333,27.36954671297114,173.34046251548386
2013,Jujuy,60 a 64,Mujer,17,5.666666666666667,18.842402208355736,106.77361251401584
2013,Jujuy,60 a 64,Varón,21,7,23.081486008232023,161.57040205762416
2013,Jujuy,65 a 69,Mujer,25,8.333333333333334,15.272104856236956,127.2675404686413
2013,Jujuy,65 a 69,Varón,21,7,19.041912627332664,133.29338839132865
2013,Jujuy,70 a 74,Mujer,19,6.333333333333333,12.076120972884306,76.48209949493393
2013,Jujuy,70 a 74,Varón,16,5.333333333333333,15.220524971165217,81.17613317954782
2013,Jujuy,75 a 79,Mujer,24,8,9.298225920446056,74.38580736356845
2013,Jujuy,75 a 79,Varón,29,9.666666666666666,11.714380262171206,113.23900920098832
2013,Jujuy,80 y más,Mujer,39,13,5.992080760900239,77.8970498917031
2013,Jujuy,80 y más,Varón,35,11.666666666666666,7.2709457701241185,84.82770065144804
2013,La Pampa,15 a 19,Mujer,0,0,59.40089991717423,0
2013,La Pampa,15 a 19,Varón,0,0,65.27387185108115,0
2013,La Pampa,20 a 24,Mujer,0,0,54.65657238289693,0
2013,La Pampa,20 a 24,Varón,0,0,60.40297393774405,0
2013,La Pampa,25 a 29,Mujer,0,0,50.01971590153033,0
2013,La Pampa,25 a 29,Varón,0,0,55.56145953057201,0
2013,La Pampa,30 a 34,Mujer,2,0.6666666666666666,45.338650136635565,30.225766757757043
2013,La Pampa,30 a 34,Varón,0,0,50.71508748453657,0
2013,La Pampa,35 a 39,Mujer,3,1,40.649509570707714,40.649509570707714
2013,La Pampa,35 a 39,Varón,0,0,45.89630877119981,0
2013,La Pampa,40 a 44,Mujer,1,0.3333333333333333,36.01442579949483,12.004808599831609
2013,La Pampa,40 a 44,Varón,1,0.3333333333333333,41.140997801826884,13.713665933942295
2013,La Pampa,45 a 49,Mujer,1,0.3333333333333333,31.426428576026836,10.475476192008944
2013,La Pampa,45 a 49,Varón,1,0.3333333333333333,36.44056422743235,12.146854742477448
2013,La Pampa,50 a 54,Mujer,3,1,26.993205867479585,26.993205867479585
2013,La Pampa,50 a 54,Varón,1,0.3333333333333333,31.849647363574803,10.6165491211916
2013,La Pampa,55 a 59,Mujer,1,0.3333333333333333,22.76581335691569,7.58860445230523
2013,La Pampa,55 a 59,Varón,6,2,27.36954671297114,54.73909342594228
2013,La Pampa,60 a 64,Mujer,4,1.3333333333333333,18.842402208355736,25.123202944474315
2013,La Pampa,60 a 64,Varón,3,1,23.081486008232023,23.081486008232023
2013,La Pampa,65 a 69,Mujer,8,2.6666666666666665,15.272104856236956,40.72561294996521
2013,La Pampa,65 a 69,Varón,11,3.6666666666666665,19.041912627332664,69.82034630021977
2013,La Pampa,70 a 74,Mujer,10,3.3333333333333335,12.076120972884306,40.25373657628102
2013,La Pampa,70 a 74,Varón,13,4.333333333333333,15.220524971165217,65.9556082083826
2013,La Pampa,75 a 79,Mujer,13,4.333333333333333,9.298225920446056,40.292312321932904
2013,La Pampa,75 a 79,Varón,19,6.333333333333333,11.714380262171206,74.19107499375097
2013,La Pampa,80 y más,Mujer,29,9.666666666666666,5.992080760900239,57.92344735536898
2013,La Pampa,80 y más,Varón,26,8.666666666666666,7.2709457701241185,63.01486334107569
2013,La Rioja,15 a 19,Mujer,0,0,59.40089991717423,0
2013,La Rioja,15 a 19,Varón,0,0,65.27387185108115,0
2013,La Rioja,20 a 24,Mujer,0,0,54.65657238289693,0
2013,La Rioja,20 a 24,Varón,0,0,60.40297393774405,0
2013,La Rioja,25 a 29,Mujer,2,0.6666666666666666,50.01971590153033,33.346477267686886
2013,La Rioja,25 a 29,Varón,0,0,55.56145953057201,0
2013,La Rioja,30 a 34,Mujer,0,0,45.338650136635565,0
2013,La Rioja,30 a 34,Varón,0,0,50.71508748453657,0
2013,La Rioja,35 a 39,Mujer,0,0,40.649509570707714,0
2013,La Rioja,35 a 39,Varón,0,0,45.89630877119981,0
2013,La Rioja,40 a 44,Mujer,0,0,36.01442579949483,0
2013,La Rioja,40 a 44,Varón,3,1,41.140997801826884,41.140997801826884
2013,La Rioja,45 a 49,Mujer,1,0.3333333333333333,31.426428576026836,10.475476192008944
2013,La Rioja,45 a 49,Varón,7,2.3333333333333335,36.44056422743235,85.02798319734215
2013,La Rioja,50 a 54,Mujer,5,1.6666666666666667,26.993205867479585,44.98867644579931
