prov_res_cat,sexo,grupo_edad,anio_enfr,sum_defun,mean_defun,esp_vida,AVP
Tucumán,Masculino,20 a 24,2018,2,0.6666666666666666,54.65657239,36.437714926666665
Tucumán,Masculino,25 a 29,2005,3,1.5,50.0197159,75.02957385
Tucumán,Masculino,25 a 29,2009,0,0,50.0197159,0
Tucumán,Masculino,25 a 29,2013,2,0.6666666666666666,50.0197159,33.34647726666667
Tucumán,Masculino,25 a 29,2018,2,0.6666666666666666,50.0197159,33.34647726666667
Tucumán,Masculino,30 a 34,2005,2,1,45.33865014,45.33865014
Tucumán,Masculino,30 a 34,2009,0,0,45.33865014,0
Tucumán,Masculino,30 a 34,2013,0,0,45.33865014,0
Tucumán,Masculino,30 a 34,2018,1,0.3333333333333333,45.33865014,15.11288338
Tucumán,Masculino,35 a 39,2005,1,0.5,40.64950958,20.32475479
Tucumán,Masculino,35 a 39,2009,3,1,40.64950958,40.64950958
Tucumán,Masculino,35 a 39,2013,7,2.3333333333333335,40.64950958,94.84885568666667
Tucumán,Masculino,35 a 39,2018,10,3.3333333333333335,40.64950958,135.49836526666667
Tucumán,Masculino,40 a 44,2005,2,1,36.01442579,36.01442579
Tucumán,Masculino,40 a 44,2009,4,1.3333333333333333,36.01442579,48.01923438666666
Tucumán,Masculino,40 a 44,2013,5,1.6666666666666667,36.01442579,60.02404298333333
Tucumán,Masculino,40 a 44,2018,11,3.6666666666666665,36.01442579,132.05289456333333
Tucumán,Masculino,45 a 49,2005,6,3,31.42642857,94.27928571
Tucumán,Masculino,45 a 49,2009,13,4.333333333333333,31.42642857,136.18119047
Tucumán,Masculino,45 a 49,2013,15,5,31.42642857,157.13214284999998
Tucumán,Masculino,45 a 49,2018,13,4.333333333333333,31.42642857,136.18119047
Tucumán,Masculino,50 a 54,2005,25,12.5,26.99320587,337.415073375
Tucumán,Masculino,50 a 54,2009,26,8.666666666666666,26.99320587,233.94111754
Tucumán,Masculino,50 a 54,2013,23,7.666666666666667,26.99320587,206.94791167000002
Tucumán,Masculino,50 a 54,2018,32,10.666666666666666,26.99320587,287.92752928
Tucumán,Masculino,55 a 59,2005,36,18,22.76581336,409.78464048
Tucumán,Masculino,55 a 59,2009,52,17.333333333333332,22.76581336,394.6074315733333
Tucumán,Masculino,55 a 59,2013,65,21.666666666666668,22.76581336,493.2592894666667
Tucumán,Masculino,55 a 59,2018,38,12.666666666666666,22.76581336,288.36696922666664
Tucumán,Masculino,60 a 64,2005,43,21.5,18.84240221,405.111647515
Tucumán,Masculino,60 a 64,2009,75,25,18.84240221,471.06005525
Tucumán,Masculino,60 a 64,2013,81,27,18.84240221,508.74485967
Tucumán,Masculino,60 a 64,2018,65,21.666666666666668,18.84240221,408.2520478833333
Tucumán,Masculino,65 a 69,2005,65,32.5,15.27210485,496.343407625
Tucumán,Masculino,65 a 69,2009,87,29,15.27210485,442.89104065
Tucumán,Masculino,65 a 69,2013,94,31.333333333333332,15.27210485,478.52595196666664
Tucumán,Masculino,65 a 69,2018,103,34.333333333333336,15.27210485,524.3422665166667
Tucumán,Masculino,70 a 74,2005,62,31,12.07612097,374.35975007
Tucumán,Masculino,70 a 74,2009,77,25.666666666666668,12.07612097,309.95377156333336
Tucumán,Masculino,70 a 74,2013,112,37.333333333333336,12.07612097,450.8418495466667
Tucumán,Masculino,70 a 74,2018,96,32,12.07612097,386.43587104
Tucumán,Masculino,75 a 79,2005,67,33.5,9.29822592,311.49056832
Tucumán,Masculino,75 a 79,2009,89,29.666666666666668,9.29822592,275.84736896000004
Tucumán,Masculino,75 a 79,2013,76,25.333333333333332,9.29822592,235.55505664
Tucumán,Masculino,75 a 79,2018,87,29,9.29822592,269.64855168
Tucumán,Masculino,80 y más,2005,62,31,6.782640522,210.261856182
Tucumán,Masculino,80 y más,2009,108,36,6.782640522,244.17505879200002
Tucumán,Masculino,80 y más,2013,131,43.666666666666664,6.782640522,296.175302794
Tucumán,Masculino,80 y más,2018,120,40,6.782640522,271.30562088
Tucumán,Femenino,20 a 24,2005,4,2,60.40297394,120.80594788
Tucumán,Femenino,20 a 24,2009,3,1,60.40297394,60.40297394
Tucumán,Femenino,20 a 24,2013,2,0.6666666666666666,60.40297394,40.26864929333333
Tucumán,Femenino,20 a 24,2018,2,0.6666666666666666,60.40297394,40.26864929333333
Tucumán,Femenino,25 a 29,2005,2,1,55.56145953,55.56145953
Tucumán,Femenino,25 a 29,2009,1,0.3333333333333333,55.56145953,18.520486509999998
Tucumán,Femenino,25 a 29,2013,1,0.3333333333333333,55.56145953,18.520486509999998
Tucumán,Femenino,25 a 29,2018,3,1,55.56145953,55.56145953
Tucumán,Femenino,30 a 34,2005,0,0,50.71508748,0
Tucumán,Femenino,30 a 34,2009,2,0.6666666666666666,50.71508748,33.810058319999996
Tucumán,Femenino,30 a 34,2013,4,1.3333333333333333,50.71508748,67.62011663999999
Tucumán,Femenino,30 a 34,2018,2,0.6666666666666666,50.71508748,33.810058319999996
Tucumán,Femenino,35 a 39,2005,2,1,45.89630877,45.89630877
Tucumán,Femenino,35 a 39,2009,2,0.6666666666666666,45.89630877,30.59753918
Tucumán,Femenino,35 a 39,2013,4,1.3333333333333333,45.89630877,61.19507836
Tucumán,Femenino,35 a 39,2018,4,1.3333333333333333,45.89630877,61.19507836
Tucumán,Femenino,40 a 44,2005,2,1,41.1409978,41.1409978
Tucumán,Femenino,40 a 44,2009,6,2,41.1409978,82.2819956
Tucumán,Femenino,40 a 44,2013,3,1,41.1409978,41.1409978
Tucumán,Femenino,40 a 44,2018,10,3.3333333333333335,41.1409978,137.13665933333334
Tucumán,Femenino,45 a 49,2005,11,5.5,36.44056423,200.423103265
Tucumán,Femenino,45 a 49,2009,7,2.3333333333333335,36.44056423,85.02798320333333
Tucumán,Femenino,45 a 49,2013,10,3.3333333333333335,36.44056423,121.46854743333334
Tucumán,Femenino,45 a 49,2018,10,3.3333333333333335,36.44056423,121.46854743333334
Tucumán,Femenino,50 a 54,2005,12,6,31.84964737,191.09788422
Tucumán,Femenino,50 a 54,2009,23,7.666666666666667,31.84964737,244.18062983666667
Tucumán,Femenino,50 a 54,2013,22,7.333333333333333,31.84964737,233.5640807133333
Tucumán,Femenino,50 a 54,2018,17,5.666666666666667,31.84964737,180.48133509666667
Tucumán,Femenino,55 a 59,2005,30,15,27.36954671,410.54320065
Tucumán,Femenino,55 a 59,2009,39,13,27.36954671,355.80410723
Tucumán,Femenino,55 a 59,2013,40,13.333333333333334,27.36954671,364.9272894666667
Tucumán,Femenino,55 a 59,2018,30,10,27.36954671,273.69546710000003
Tucumán,Femenino,60 a 64,2005,42,21,23.081486,484.71120600000006
Tucumán,Femenino,60 a 64,2009,49,16.333333333333332,23.081486,376.9976046666667
Tucumán,Femenino,60 a 64,2013,67,22.333333333333332,23.081486,515.4865206666667
Tucumán,Femenino,60 a 64,2018,57,19,23.081486,438.54823400000004
Tucumán,Femenino,65 a 69,2005,49,24.5,19.04191262,466.52685919000004
Tucumán,Femenino,65 a 69,2009,83,27.666666666666668,19.04191262,526.8262491533334
Tucumán,Femenino,65 a 69,2013,81,27,19.04191262,514.1316407400001
Tucumán,Femenino,65 a 69,2018,83,27.666666666666668,19.04191262,526.8262491533334
Tucumán,Femenino,70 a 74,2005,63,31.5,15.22052497,479.44653655499997
Tucumán,Femenino,70 a 74,2009,68,22.666666666666668,15.22052497,344.9985659866667
Tucumán,Femenino,70 a 74,2013,92,30.666666666666668,15.22052497,466.7627657466667
Tucumán,Femenino,70 a 74,2018,66,22,15.22052497,334.85154934
Tucumán,Femenino,75 a 79,2005,64,32,11.71438026,374.86016832
Tucumán,Femenino,75 a 79,2009,77,25.666666666666668,11.71438026,300.66909334
Tucumán,Femenino,75 a 79,2013,83,27.666666666666668,11.71438026,324.09785386000004
Tucumán,Femenino,75 a 79,2018,82,27.333333333333332,11.71438026,320.19306044
Tucumán,Femenino,80 y más,2005,103,51.5,8.452630325,435.31046173749996
Tucumán,Femenino,80 y más,2009,154,51.333333333333336,8.452630325,433.90169001666663
Tucumán,Femenino,80 y más,2013,227,75.66666666666667,8.452630325,639.5823612583333
Tucumán,Femenino,80 y más,2018,151,50.333333333333336,8.452630325,425.44905969166666
Tierra del Fuego,Masculino,20 a 24,2005,0,0,54.65657239,0
Tierra del Fuego,Masculino,20 a 24,2009,0,0,54.65657239,0
Tierra del Fuego,Masculino,20 a 24,2013,0,0,54.65657239,0
Tierra del Fuego,Masculino,20 a 24,2018,0,0,54.65657239,0
Tierra del Fuego,Masculino,25 a 29,2005,0,0,50.0197159,0
Tierra del Fuego,Masculino,25 a 29,2009,0,0,50.0197159,0
Tierra del Fuego,Masculino,25 a 29,2013,0,0,50.0197159,0
Tierra del Fuego,Masculino,25 a 29,2018,0,0,50.0197159,0
Tierra del Fuego,Masculino,30 a 34,2005,0,0,45.33865014,0
Tierra del Fuego,Masculino,30 a 34,2009,0,0,45.33865014,0
Tierra del Fuego,Masculino,30 a 34,2013,0,0,45.33865014,0
Tierra del Fuego,Masculino,30 a 34,2018,0,0,45.33865014,0
Tierra del Fuego,Masculino,35 a 39,2005,1,0.5,40.64950958,20.32475479
Tierra del Fuego,Masculino,35 a 39,2009,0,0,40.64950958,0
Tierra del Fuego,Masculino,35 a 39,2013,0,0,40.64950958,0
Tierra del Fuego,Masculino,35 a 39,2018,0,0,40.64950958,0
Tierra del Fuego,Masculino,40 a 44,2005,0,0,36.01442579,0
Tierra del Fuego,Masculino,40 a 44,2009,0,0,36.01442579,0
Tierra del Fuego,Masculino,40 a 44,2013,0,0,36.01442579,0
Tierra del Fuego,Masculino,40 a 44,2018,1,0.3333333333333333,36.01442579,12.004808596666665
Tierra del Fuego,Masculino,45 a 49,2005,0,0,31.42642857,0
Tierra del Fuego,Masculino,45 a 49,2009,0,0,31.42642857,0
Tierra del Fuego,Masculino,45 a 49,2013,0,0,31.42642857,0
Tierra del Fuego,Masculino,45 a 49,2018,0,0,31.42642857,0
Tierra del Fuego,Masculino,50 a 54,2005,1,0.5,26.99320587,13.496602935
Tierra del Fuego,Masculino,50 a 54,2009,0,0,26.99320587,0
Tierra del Fuego,Masculino,50 a 54,2013,0,0,26.99320587,0
Tierra del Fuego,Masculino,50 a 54,2018,1,0.3333333333333333,26.99320587,8.99773529
Tierra del Fuego,Masculino,55 a 59,2005,1,0.5,22.76581336,11.38290668
Tierra del Fuego,Masculino,55 a 59,2009,4,1.3333333333333333,22.76581336,30.35441781333333
Tierra del Fuego,Masculino,55 a 59,2013,2,0.6666666666666666,22.76581336,15.177208906666666
Tierra del Fuego,Masculino,55 a 59,2018,7,2.3333333333333335,22.76581336,53.12023117333334
Tierra del Fuego,Masculino,60 a 64,2005,1,0.5,18.84240221,9.421201105
Tierra del Fuego,Masculino,60 a 64,2009,3,1,18.84240221,18.84240221
Tierra del Fuego,Masculino,60 a 64,2013,4,1.3333333333333333,18.84240221,25.123202946666666
Tierra del Fuego,Masculino,60 a 64,2018,13,4.333333333333333,18.84240221,81.65040957666666
Tierra del Fuego,Masculino,65 a 69,2005,1,0.5,15.27210485,7.636052425
Tierra del Fuego,Masculino,65 a 69,2009,2,0.6666666666666666,15.27210485,10.181403233333333
Tierra del Fuego,Masculino,65 a 69,2013,5,1.6666666666666667,15.27210485,25.453508083333332
Tierra del Fuego,Masculino,65 a 69,2018,12,4,15.27210485,61.0884194
Tierra del Fuego,Masculino,70 a 74,2005,2,1,12.07612097,12.07612097
Tierra del Fuego,Masculino,70 a 74,2009,5,1.6666666666666667,12.07612097,20.126868283333334
Tierra del Fuego,Masculino,70 a 74,2013,2,0.6666666666666666,12.07612097,8.050747313333332
Tierra del Fuego,Masculino,70 a 74,2018,5,1.6666666666666667,12.07612097,20.126868283333334
Tierra del Fuego,Masculino,75 a 79,2005,4,2,9.29822592,18.59645184
Tierra del Fuego,Masculino,75 a 79,2009,4,1.3333333333333333,9.29822592,12.39763456
Tierra del Fuego,Masculino,75 a 79,2013,1,0.3333333333333333,9.29822592,3.09940864
Tierra del Fuego,Masculino,75 a 79,2018,7,2.3333333333333335,9.29822592,21.69586048
Tierra del Fuego,Masculino,80 y más,2005,1,0.5,6.782640522,3.391320261
Tierra del Fuego,Masculino,80 y más,2009,5,1.6666666666666667,6.782640522,11.30440087
Tierra del Fuego,Masculino,80 y más,2013,3,1,6.782640522,6.782640522
Tierra del Fuego,Masculino,80 y más,2018,9,3,6.782640522,20.347921566
Tierra del Fuego,Femenino,20 a 24,2005,0,0,60.40297394,0
Tierra del Fuego,Femenino,20 a 24,2009,1,0.3333333333333333,60.40297394,20.134324646666666
Tierra del Fuego,Femenino,20 a 24,2013,0,0,60.40297394,0
Tierra del Fuego,Femenino,20 a 24,2018,0,0,60.40297394,0
Tierra del Fuego,Femenino,25 a 29,2005,0,0,55.56145953,0
Tierra del Fuego,Femenino,25 a 29,2009,0,0,55.56145953,0
Tierra del Fuego,Femenino,25 a 29,2013,0,0,55.56145953,0
Tierra del Fuego,Femenino,25 a 29,2018,0,0,55.56145953,0
Tierra del Fuego,Femenino,30 a 34,2005,0,0,50.71508748,0
Tierra del Fuego,Femenino,30 a 34,2009,0,0,50.71508748,0
Tierra del Fuego,Femenino,30 a 34,2013,0,0,50.71508748,0
Tierra del Fuego,Femenino,30 a 34,2018,0,0,50.71508748,0
Tierra del Fuego,Femenino,35 a 39,2005,0,0,45.89630877,0
Tierra del Fuego,Femenino,35 a 39,2009,0,0,45.89630877,0
Tierra del Fuego,Femenino,35 a 39,2013,0,0,45.89630877,0
Tierra del Fuego,Femenino,35 a 39,2018,0,0,45.89630877,0
Tierra del Fuego,Femenino,40 a 44,2005,0,0,41.1409978,0
Tierra del Fuego,Femenino,40 a 44,2009,0,0,41.1409978,0
Tierra del Fuego,Femenino,40 a 44,2013,0,0,41.1409978,0
Tierra del Fuego,Femenino,40 a 44,2018,0,0,41.1409978,0
Tierra del Fuego,Femenino,45 a 49,2005,1,0.5,36.44056423,18.220282115
Tierra del Fuego,Femenino,45 a 49,2009,0,0,36.44056423,0
Tierra del Fuego,Femenino,45 a 49,2013,0,0,36.44056423,0
Tierra del Fuego,Femenino,45 a 49,2018,0,0,36.44056423,0
Tierra del Fuego,Femenino,50 a 54,2005,0,0,31.84964737,0
Tierra del Fuego,Femenino,50 a 54,2009,0,0,31.84964737,0
Tierra del Fuego,Femenino,50 a 54,2013,1,0.3333333333333333,31.84964737,10.616549123333332
Tierra del Fuego,Femenino,50 a 54,2018,1,0.3333333333333333,31.84964737,10.616549123333332
Tierra del Fuego,Femenino,55 a 59,2005,2,1,27.36954671,27.36954671
Tierra del Fuego,Femenino,55 a 59,2009,3,1,27.36954671,27.36954671
Tierra del Fuego,Femenino,55 a 59,2013,1,0.3333333333333333,27.36954671,9.123182236666667
Tierra del Fuego,Femenino,55 a 59,2018,1,0.3333333333333333,27.36954671,9.123182236666667
Tierra del Fuego,Femenino,60 a 64,2005,0,0,23.081486,0
Tierra del Fuego,Femenino,60 a 64,2009,1,0.3333333333333333,23.081486,7.693828666666667
Tierra del Fuego,Femenino,60 a 64,2013,1,0.3333333333333333,23.081486,7.693828666666667
Tierra del Fuego,Femenino,60 a 64,2018,2,0.6666666666666666,23.081486,15.387657333333333
Tierra del Fuego,Femenino,65 a 69,2005,0,0,19.04191262,0
Tierra del Fuego,Femenino,65 a 69,2009,1,0.3333333333333333,19.04191262,6.347304206666667
Tierra del Fuego,Femenino,65 a 69,2013,1,0.3333333333333333,19.04191262,6.347304206666667
Tierra del Fuego,Femenino,65 a 69,2018,7,2.3333333333333335,19.04191262,44.431129446666674
Tierra del Fuego,Femenino,70 a 74,2005,4,2,15.22052497,30.44104994
Tierra del Fuego,Femenino,70 a 74,2009,2,0.6666666666666666,15.22052497,10.147016646666666
Tierra del Fuego,Femenino,70 a 74,2013,3,1,15.22052497,15.22052497
Tierra del Fuego,Femenino,70 a 74,2018,3,1,15.22052497,15.22052497
Tierra del Fuego,Femenino,75 a 79,2005,2,1,11.71438026,11.71438026
Tierra del Fuego,Femenino,75 a 79,2009,2,0.6666666666666666,11.71438026,7.80958684
Tierra del Fuego,Femenino,75 a 79,2013,3,1,11.71438026,11.71438026
Tierra del Fuego,Femenino,75 a 79,2018,7,2.3333333333333335,11.71438026,27.33355394
Tierra del Fuego,Femenino,80 y más,2005,4,2,8.452630325,16.90526065
Tierra del Fuego,Femenino,80 y más,2009,7,2.3333333333333335,8.452630325,19.722804091666667
Tierra del Fuego,Femenino,80 y más,2013,6,2,8.452630325,16.90526065
Tierra del Fuego,Femenino,80 y más,2018,6,2,8.452630325,16.90526065
