anio_enfr,codprov_censo,prov_nombre,region_deis,grupo_edad10,sexo,defun_n,defun_mean,lx,Tx,ex,AVP
2009,46,La Rioja,Cuyo,70 a 79,Varón,16,5.333333333333333,68546.20957,2577191.6172,37.59787205400685,200.52198428803652
2009,46,La Rioja,Cuyo,80+,Mujer,14,4.666666666666667,97889.69055,2704000.1218,27.622930531370443,128.9070091463954
2009,46,La Rioja,Cuyo,80+,Varón,11,3.6666666666666665,96298.78607,2266735.9454,23.538572373615384,86.3080987032564
2009,50,Mendoza,Cuyo,30 a 39,Mujer,7,2.3333333333333335,98257.61885,4983143.736,50.71508748453657,118.33520413058534
2009,50,Mendoza,Cuyo,30 a 39,Varón,4,1.3333333333333333,96997.57994,4397739.3413,45.33865013972843,60.451533519637906
2009,50,Mendoza,Cuyo,40 a 49,Mujer,18,6,97340.83661,4492775.462499999,46.15509398692027,276.93056392152164
2009,50,Mendoza,Cuyo,40 a 49,Varón,24,8,95386.37498,3914498.4263,41.03833935528808,328.30671484230464
2009,50,Mendoza,Cuyo,50 a 59,Mujer,70,23.333333333333332,95441.65065,4007943.3663,41.99365097946365,979.8518561874852
2009,50,Mendoza,Cuyo,50 a 59,Varón,130,43.333333333333336,92417.20236,3440462.4833,37.227511712571605,1613.1921742114364
2009,50,Mendoza,Cuyo,60 a 69,Mujer,199,66.33333333333333,91170.49198,3534888.1766999997,38.772283662519285,2571.894816280446
2009,50,Mendoza,Cuyo,60 a 69,Varón,303,101,85071.85545,2985441.5738,35.09317573959179,3544.4107496987713
2009,50,Mendoza,Cuyo,70 a 79,Mujer,307,102.33333333333333,81312.23623,3089197.6009,37.991792430377735,3887.826758708655
2009,50,Mendoza,Cuyo,70 a 79,Varón,360,120,68546.20957,2577191.6172,37.59787205400685,4511.744646480822
2009,50,Mendoza,Cuyo,80+,Mujer,304,101.33333333333333,97889.69055,2704000.1218,27.622930531370443,2799.1236271788716
2009,50,Mendoza,Cuyo,80+,Varón,177,59,96298.78607,2266735.9454,23.538572373615384,1388.7757700433076
2009,54,Misiones,NEA,30 a 39,Mujer,1,0.3333333333333333,98257.61885,4983143.736,50.71508748453657,16.90502916151219
2009,54,Misiones,NEA,30 a 39,Varón,6,2,96997.57994,4397739.3413,45.33865013972843,90.67730027945686
2009,54,Misiones,NEA,40 a 49,Mujer,11,3.6666666666666665,97340.83661,4492775.462499999,46.15509398692027,169.23534461870764
2009,54,Misiones,NEA,40 a 49,Varón,14,4.666666666666667,95386.37498,3914498.4263,41.03833935528808,191.51225032467772
2009,54,Misiones,NEA,50 a 59,Mujer,37,12.333333333333334,95441.65065,4007943.3663,41.99365097946365,517.9216954133851
2009,54,Misiones,NEA,50 a 59,Varón,49,16.333333333333332,92417.20236,3440462.4833,37.227511712571605,608.0493579720029
2009,54,Misiones,NEA,60 a 69,Mujer,75,25,91170.49198,3534888.1766999997,38.772283662519285,969.3070915629821
2009,54,Misiones,NEA,60 a 69,Varón,87,29,85071.85545,2985441.5738,35.09317573959179,1017.702096448162
2009,54,Misiones,NEA,70 a 79,Mujer,128,42.666666666666664,81312.23623,3089197.6009,37.991792430377735,1620.9831436961167
2009,54,Misiones,NEA,70 a 79,Varón,122,40.666666666666664,68546.20957,2577191.6172,37.59787205400685,1528.9801301962784
2009,54,Misiones,NEA,80+,Mujer,101,33.666666666666664,97889.69055,2704000.1218,27.622930531370443,929.9719945561382
2009,54,Misiones,NEA,80+,Varón,62,20.666666666666668,96298.78607,2266735.9454,23.538572373615384,486.46382905471796
2009,58,Neuquén,Patagonia Norte,30 a 39,Mujer,0,0,98257.61885,4983143.736,50.71508748453657,0
2009,58,Neuquén,Patagonia Norte,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2009,58,Neuquén,Patagonia Norte,40 a 49,Mujer,9,3,97340.83661,4492775.462499999,46.15509398692027,138.46528196076082
2009,58,Neuquén,Patagonia Norte,40 a 49,Varón,6,2,95386.37498,3914498.4263,41.03833935528808,82.07667871057616
2009,58,Neuquén,Patagonia Norte,50 a 59,Mujer,21,7,95441.65065,4007943.3663,41.99365097946365,293.95555685624555
2009,58,Neuquén,Patagonia Norte,50 a 59,Varón,31,10.333333333333334,92417.20236,3440462.4833,37.227511712571605,384.6842876965733
2009,58,Neuquén,Patagonia Norte,60 a 69,Mujer,41,13.666666666666666,91170.49198,3534888.1766999997,38.772283662519285,529.8878767210969
2009,58,Neuquén,Patagonia Norte,60 a 69,Varón,72,24,85071.85545,2985441.5738,35.09317573959179,842.236217750203
2009,58,Neuquén,Patagonia Norte,70 a 79,Mujer,69,23,81312.23623,3089197.6009,37.991792430377735,873.8112258986879
2009,58,Neuquén,Patagonia Norte,70 a 79,Varón,73,24.333333333333332,68546.20957,2577191.6172,37.59787205400685,914.8815533141666
2009,58,Neuquén,Patagonia Norte,80+,Mujer,85,28.333333333333332,97889.69055,2704000.1218,27.622930531370443,782.6496983888292
2009,58,Neuquén,Patagonia Norte,80+,Varón,49,16.333333333333332,96298.78607,2266735.9454,23.538572373615384,384.46334876905127
2009,62,Río Negro,Patagonia Norte,30 a 39,Mujer,0,0,98257.61885,4983143.736,50.71508748453657,0
2009,62,Río Negro,Patagonia Norte,30 a 39,Varón,1,0.3333333333333333,96997.57994,4397739.3413,45.33865013972843,15.112883379909476
2009,62,Río Negro,Patagonia Norte,40 a 49,Mujer,3,1,97340.83661,4492775.462499999,46.15509398692027,46.15509398692027
2009,62,Río Negro,Patagonia Norte,40 a 49,Varón,5,1.6666666666666667,95386.37498,3914498.4263,41.03833935528808,68.39723225881347
2009,62,Río Negro,Patagonia Norte,50 a 59,Mujer,10,3.3333333333333335,95441.65065,4007943.3663,41.99365097946365,139.97883659821218
2009,62,Río Negro,Patagonia Norte,50 a 59,Varón,14,4.666666666666667,92417.20236,3440462.4833,37.227511712571605,173.72838799200085
2009,62,Río Negro,Patagonia Norte,60 a 69,Mujer,30,10,91170.49198,3534888.1766999997,38.772283662519285,387.7228366251928
2009,62,Río Negro,Patagonia Norte,60 a 69,Varón,37,12.333333333333334,85071.85545,2985441.5738,35.09317573959179,432.8158341216321
2009,62,Río Negro,Patagonia Norte,70 a 79,Mujer,39,13,81312.23623,3089197.6009,37.991792430377735,493.89330159491055
2009,62,Río Negro,Patagonia Norte,70 a 79,Varón,59,19.666666666666668,68546.20957,2577191.6172,37.59787205400685,739.4248170621347
2009,62,Río Negro,Patagonia Norte,80+,Mujer,53,17.666666666666668,97889.69055,2704000.1218,27.622930531370443,488.0051060542112
2009,62,Río Negro,Patagonia Norte,80+,Varón,42,14,96298.78607,2266735.9454,23.538572373615384,329.5400132306154
2009,66,Salta,NOA1,30 a 39,Mujer,4,1.3333333333333333,98257.61885,4983143.736,50.71508748453657,67.62011664604876
2009,66,Salta,NOA1,30 a 39,Varón,4,1.3333333333333333,96997.57994,4397739.3413,45.33865013972843,60.451533519637906
2009,66,Salta,NOA1,40 a 49,Mujer,9,3,97340.83661,4492775.462499999,46.15509398692027,138.46528196076082
2009,66,Salta,NOA1,40 a 49,Varón,10,3.3333333333333335,95386.37498,3914498.4263,41.03833935528808,136.79446451762695
2009,66,Salta,NOA1,50 a 59,Mujer,42,14,95441.65065,4007943.3663,41.99365097946365,587.9111137124911
2009,66,Salta,NOA1,50 a 59,Varón,47,15.666666666666666,92417.20236,3440462.4833,37.227511712571605,583.2310168302885
2009,66,Salta,NOA1,60 a 69,Mujer,75,25,91170.49198,3534888.1766999997,38.772283662519285,969.3070915629821
2009,66,Salta,NOA1,60 a 69,Varón,102,34,85071.85545,2985441.5738,35.09317573959179,1193.1679751461209
2009,66,Salta,NOA1,70 a 79,Mujer,112,37.333333333333336,81312.23623,3089197.6009,37.991792430377735,1418.3602507341022
2009,66,Salta,NOA1,70 a 79,Varón,92,30.666666666666668,68546.20957,2577191.6172,37.59787205400685,1153.0014096562102
2009,66,Salta,NOA1,80+,Mujer,92,30.666666666666668,97889.69055,2704000.1218,27.622930531370443,847.1032029620269
2009,66,Salta,NOA1,80+,Varón,49,16.333333333333332,96298.78607,2266735.9454,23.538572373615384,384.46334876905127
2009,70,San Juan,Cuyo,30 a 39,Mujer,1,0.3333333333333333,98257.61885,4983143.736,50.71508748453657,16.90502916151219
2009,70,San Juan,Cuyo,30 a 39,Varón,2,0.6666666666666666,96997.57994,4397739.3413,45.33865013972843,30.225766759818953
2009,70,San Juan,Cuyo,40 a 49,Mujer,8,2.6666666666666665,97340.83661,4492775.462499999,46.15509398692027,123.08025063178738
2009,70,San Juan,Cuyo,40 a 49,Varón,7,2.3333333333333335,95386.37498,3914498.4263,41.03833935528808,95.75612516233886
2009,70,San Juan,Cuyo,50 a 59,Mujer,34,11.333333333333334,95441.65065,4007943.3663,41.99365097946365,475.9280444339214
2009,70,San Juan,Cuyo,50 a 59,Varón,42,14,92417.20236,3440462.4833,37.227511712571605,521.1851639760025
2009,70,San Juan,Cuyo,60 a 69,Mujer,119,39.666666666666664,91170.49198,3534888.1766999997,38.772283662519285,1537.9672519465983
2009,70,San Juan,Cuyo,60 a 69,Varón,135,45,85071.85545,2985441.5738,35.09317573959179,1579.1929082816307
2009,70,San Juan,Cuyo,70 a 79,Mujer,135,45,81312.23623,3089197.6009,37.991792430377735,1709.630659366998
2009,70,San Juan,Cuyo,70 a 79,Varón,139,46.333333333333336,68546.20957,2577191.6172,37.59787205400685,1742.0347385023174
2009,70,San Juan,Cuyo,80+,Mujer,133,44.333333333333336,97889.69055,2704000.1218,27.622930531370443,1224.6165868907565
2009,70,San Juan,Cuyo,80+,Varón,75,25,96298.78607,2266735.9454,23.538572373615384,588.4643093403846
2009,74,San Luis,Cuyo,30 a 39,Mujer,1,0.3333333333333333,98257.61885,4983143.736,50.71508748453657,16.90502916151219
2009,74,San Luis,Cuyo,30 a 39,Varón,2,0.6666666666666666,96997.57994,4397739.3413,45.33865013972843,30.225766759818953
2009,74,San Luis,Cuyo,40 a 49,Mujer,2,0.6666666666666666,97340.83661,4492775.462499999,46.15509398692027,30.770062657946845
2009,74,San Luis,Cuyo,40 a 49,Varón,7,2.3333333333333335,95386.37498,3914498.4263,41.03833935528808,95.75612516233886
2009,74,San Luis,Cuyo,50 a 59,Mujer,9,3,95441.65065,4007943.3663,41.99365097946365,125.98095293839096
2009,74,San Luis,Cuyo,50 a 59,Varón,15,5,92417.20236,3440462.4833,37.227511712571605,186.13755856285803
2009,74,San Luis,Cuyo,60 a 69,Mujer,36,12,91170.49198,3534888.1766999997,38.772283662519285,465.2674039502314
2009,74,San Luis,Cuyo,60 a 69,Varón,60,20,85071.85545,2985441.5738,35.09317573959179,701.8635147918359
2009,74,San Luis,Cuyo,70 a 79,Mujer,66,22,81312.23623,3089197.6009,37.991792430377735,835.8194334683102
2009,74,San Luis,Cuyo,70 a 79,Varón,61,20.333333333333332,68546.20957,2577191.6172,37.59787205400685,764.4900650981392
2009,74,San Luis,Cuyo,80+,Mujer,71,23.666666666666668,97889.69055,2704000.1218,27.622930531370443,653.7426892424338
2009,74,San Luis,Cuyo,80+,Varón,52,17.333333333333332,96298.78607,2266735.9454,23.538572373615384,408.0019211426666
2009,78,Santa Cruz,Patagonia Sur,30 a 39,Mujer,1,0.3333333333333333,98257.61885,4983143.736,50.71508748453657,16.90502916151219
2009,78,Santa Cruz,Patagonia Sur,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2009,78,Santa Cruz,Patagonia Sur,40 a 49,Mujer,2,0.6666666666666666,97340.83661,4492775.462499999,46.15509398692027,30.770062657946845
2009,78,Santa Cruz,Patagonia Sur,40 a 49,Varón,1,0.3333333333333333,95386.37498,3914498.4263,41.03833935528808,13.679446451762693
2009,78,Santa Cruz,Patagonia Sur,50 a 59,Mujer,5,1.6666666666666667,95441.65065,4007943.3663,41.99365097946365,69.98941829910609
2009,78,Santa Cruz,Patagonia Sur,50 a 59,Varón,6,2,92417.20236,3440462.4833,37.227511712571605,74.45502342514321
2009,78,Santa Cruz,Patagonia Sur,60 a 69,Mujer,6,2,91170.49198,3534888.1766999997,38.772283662519285,77.54456732503857
2009,78,Santa Cruz,Patagonia Sur,60 a 69,Varón,24,8,85071.85545,2985441.5738,35.09317573959179,280.74540591673434
2009,78,Santa Cruz,Patagonia Sur,70 a 79,Mujer,15,5,81312.23623,3089197.6009,37.991792430377735,189.95896215188867
2009,78,Santa Cruz,Patagonia Sur,70 a 79,Varón,24,8,68546.20957,2577191.6172,37.59787205400685,300.7829764320548
2009,78,Santa Cruz,Patagonia Sur,80+,Mujer,16,5.333333333333333,97889.69055,2704000.1218,27.622930531370443,147.32229616730902
2009,78,Santa Cruz,Patagonia Sur,80+,Varón,15,5,96298.78607,2266735.9454,23.538572373615384,117.69286186807692
2009,82,Santa Fe,Centro,30 a 39,Mujer,10,3.3333333333333335,98257.61885,4983143.736,50.71508748453657,169.0502916151219
2009,82,Santa Fe,Centro,30 a 39,Varón,5,1.6666666666666667,96997.57994,4397739.3413,45.33865013972843,75.56441689954738
2009,82,Santa Fe,Centro,40 a 49,Mujer,26,8.666666666666666,97340.83661,4492775.462499999,46.15509398692027,400.010814553309
2009,82,Santa Fe,Centro,40 a 49,Varón,36,12,95386.37498,3914498.4263,41.03833935528808,492.46007226345694
2009,82,Santa Fe,Centro,50 a 59,Mujer,97,32.333333333333336,95441.65065,4007943.3663,41.99365097946365,1357.7947150026582
2009,82,Santa Fe,Centro,50 a 59,Varón,120,40,92417.20236,3440462.4833,37.227511712571605,1489.1004685028643
2009,82,Santa Fe,Centro,60 a 69,Mujer,202,67.33333333333333,91170.49198,3534888.1766999997,38.772283662519285,2610.6670999429653
2009,82,Santa Fe,Centro,60 a 69,Varón,314,104.66666666666667,85071.85545,2985441.5738,35.09317573959179,3673.085727410608
2009,82,Santa Fe,Centro,70 a 79,Mujer,350,116.66666666666667,81312.23623,3089197.6009,37.991792430377735,4432.375783544069
2009,82,Santa Fe,Centro,70 a 79,Varón,420,140,68546.20957,2577191.6172,37.59787205400685,5263.702087560959
2009,82,Santa Fe,Centro,80+,Mujer,452,150.66666666666666,97889.69055,2704000.1218,27.622930531370443,4161.8548667264795
2009,82,Santa Fe,Centro,80+,Varón,310,103.33333333333333,96298.78607,2266735.9454,23.538572373615384,2432.3191452735896
2009,86,Santiago del Estero,NOA2,30 a 39,Mujer,2,0.6666666666666666,98257.61885,4983143.736,50.71508748453657,33.81005832302438
2009,86,Santiago del Estero,NOA2,30 a 39,Varón,2,0.6666666666666666,96997.57994,4397739.3413,45.33865013972843,30.225766759818953
2009,86,Santiago del Estero,NOA2,40 a 49,Mujer,6,2,97340.83661,4492775.462499999,46.15509398692027,92.31018797384054
2009,86,Santiago del Estero,NOA2,40 a 49,Varón,9,3,95386.37498,3914498.4263,41.03833935528808,123.11501806586423
2009,86,Santiago del Estero,NOA2,50 a 59,Mujer,30,10,95441.65065,4007943.3663,41.99365097946365,419.93650979463655
2009,86,Santiago del Estero,NOA2,50 a 59,Varón,34,11.333333333333334,92417.20236,3440462.4833,37.227511712571605,421.91179940914486
2009,86,Santiago del Estero,NOA2,60 a 69,Mujer,33,11,91170.49198,3534888.1766999997,38.772283662519285,426.49512028771215
2009,86,Santiago del Estero,NOA2,60 a 69,Varón,59,19.666666666666668,85071.85545,2985441.5738,35.09317573959179,690.1657895453053
2009,86,Santiago del Estero,NOA2,70 a 79,Mujer,49,16.333333333333332,81312.23623,3089197.6009,37.991792430377735,620.5326096961696
2009,86,Santiago del Estero,NOA2,70 a 79,Varón,65,21.666666666666668,68546.20957,2577191.6172,37.59787205400685,814.6205611701484
2009,86,Santiago del Estero,NOA2,80+,Mujer,52,17.333333333333332,97889.69055,2704000.1218,27.622930531370443,478.7974625437543
2009,86,Santiago del Estero,NOA2,80+,Varón,28,9.333333333333334,96298.78607,2266735.9454,23.538572373615384,219.6933421537436
2009,90,Tucumán,NOA1,30 a 39,Mujer,4,1.3333333333333333,98257.61885,4983143.736,50.71508748453657,67.62011664604876
2009,90,Tucumán,NOA1,30 a 39,Varón,3,1,96997.57994,4397739.3413,45.33865013972843,45.33865013972843
2009,90,Tucumán,NOA1,40 a 49,Mujer,12,4,97340.83661,4492775.462499999,46.15509398692027,184.62037594768108
2009,90,Tucumán,NOA1,40 a 49,Varón,16,5.333333333333333,95386.37498,3914498.4263,41.03833935528808,218.8711432282031
2009,90,Tucumán,NOA1,50 a 59,Mujer,60,20,95441.65065,4007943.3663,41.99365097946365,839.8730195892731
2009,90,Tucumán,NOA1,50 a 59,Varón,74,24.666666666666668,92417.20236,3440462.4833,37.227511712571605,918.278622243433
2009,90,Tucumán,NOA1,60 a 69,Mujer,128,42.666666666666664,91170.49198,3534888.1766999997,38.772283662519285,1654.2841029341562
2009,90,Tucumán,NOA1,60 a 69,Varón,160,53.333333333333336,85071.85545,2985441.5738,35.09317573959179,1871.6360394448957
2009,90,Tucumán,NOA1,70 a 79,Mujer,143,47.666666666666664,81312.23623,3089197.6009,37.991792430377735,1810.9421058480052
2009,90,Tucumán,NOA1,70 a 79,Varón,159,53,68546.20957,2577191.6172,37.59787205400685,1992.6872188623631
2009,90,Tucumán,NOA1,80+,Mujer,152,50.666666666666664,97889.69055,2704000.1218,27.622930531370443,1399.5618135894358
2009,90,Tucumán,NOA1,80+,Varón,108,36,96298.78607,2266735.9454,23.538572373615384,847.3886054501538
2009,94,Tierra del Fuego,Patagonia Sur,30 a 39,Mujer,0,0,98257.61885,4983143.736,50.71508748453657,0
2009,94,Tierra del Fuego,Patagonia Sur,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2009,94,Tierra del Fuego,Patagonia Sur,40 a 49,Mujer,0,0,97340.83661,4492775.462499999,46.15509398692027,0
2009,94,Tierra del Fuego,Patagonia Sur,40 a 49,Varón,0,0,95386.37498,3914498.4263,41.03833935528808,0
2009,94,Tierra del Fuego,Patagonia Sur,50 a 59,Mujer,1,0.3333333333333333,95441.65065,4007943.3663,41.99365097946365,13.997883659821216
2009,94,Tierra del Fuego,Patagonia Sur,50 a 59,Varón,4,1.3333333333333333,92417.20236,3440462.4833,37.227511712571605,49.636682283428804
2009,94,Tierra del Fuego,Patagonia Sur,60 a 69,Mujer,2,0.6666666666666666,91170.49198,3534888.1766999997,38.772283662519285,25.84818910834619
2009,94,Tierra del Fuego,Patagonia Sur,60 a 69,Varón,4,1.3333333333333333,85071.85545,2985441.5738,35.09317573959179,46.79090098612239
2009,94,Tierra del Fuego,Patagonia Sur,70 a 79,Mujer,4,1.3333333333333333,81312.23623,3089197.6009,37.991792430377735,50.65572324050365
2009,94,Tierra del Fuego,Patagonia Sur,70 a 79,Varón,8,2.6666666666666665,68546.20957,2577191.6172,37.59787205400685,100.26099214401826
2009,94,Tierra del Fuego,Patagonia Sur,80+,Mujer,6,2,97889.69055,2704000.1218,27.622930531370443,55.245861062740886
2009,94,Tierra del Fuego,Patagonia Sur,80+,Varón,4,1.3333333333333333,96298.78607,2266735.9454,23.538572373615384,31.384763164820512
2013,02,CABA,Centro,30 a 39,Mujer,6,2,98257.61885,4983143.736,50.71508748453657,101.43017496907314
2013,02,CABA,Centro,30 a 39,Varón,3,1,96997.57994,4397739.3413,45.33865013972843,45.33865013972843
2013,02,CABA,Centro,40 a 49,Mujer,5,1.6666666666666667,97340.83661,4492775.462499999,46.15509398692027,76.92515664486712
2013,02,CABA,Centro,40 a 49,Varón,24,8,95386.37498,3914498.4263,41.03833935528808,328.30671484230464
2013,02,CABA,Centro,50 a 59,Mujer,28,9.333333333333334,95441.65065,4007943.3663,41.99365097946365,391.9407424749941
2013,02,CABA,Centro,50 a 59,Varón,52,17.333333333333332,92417.20236,3440462.4833,37.227511712571605,645.2768696845744
2013,02,CABA,Centro,60 a 69,Mujer,50,16.666666666666668,91170.49198,3534888.1766999997,38.772283662519285,646.2047277086548
2013,02,CABA,Centro,60 a 69,Varón,116,38.666666666666664,85071.85545,2985441.5738,35.09317573959179,1356.9361285975492
2013,02,CABA,Centro,70 a 79,Mujer,112,37.333333333333336,81312.23623,3089197.6009,37.991792430377735,1418.3602507341022
2013,02,CABA,Centro,70 a 79,Varón,147,49,68546.20957,2577191.6172,37.59787205400685,1842.2957306463356
2013,02,CABA,Centro,80+,Mujer,312,104,97889.69055,2704000.1218,27.622930531370443,2872.784775262526
2013,02,CABA,Centro,80+,Varón,218,72.66666666666667,96298.78607,2266735.9454,23.538572373615384,1710.469592482718
2013,06,Buenos Aires,Centro,30 a 39,Mujer,33,11,98257.61885,4983143.736,50.71508748453657,557.8659623299022
2013,06,Buenos Aires,Centro,30 a 39,Varón,44,14.666666666666666,96997.57994,4397739.3413,45.33865013972843,664.966868716017
2013,06,Buenos Aires,Centro,40 a 49,Mujer,87,29,97340.83661,4492775.462499999,46.15509398692027,1338.4977256206878
2013,06,Buenos Aires,Centro,40 a 49,Varón,140,46.666666666666664,95386.37498,3914498.4263,41.03833935528808,1915.122503246777
2013,06,Buenos Aires,Centro,50 a 59,Mujer,259,86.33333333333333,95441.65065,4007943.3663,41.99365097946365,3625.451867893695
2013,06,Buenos Aires,Centro,50 a 59,Varón,415,138.33333333333334,92417.20236,3440462.4833,37.227511712571605,5149.805786905739
2013,06,Buenos Aires,Centro,60 a 69,Mujer,688,229.33333333333334,91170.49198,3534888.1766999997,38.772283662519285,8891.77705327109
2013,06,Buenos Aires,Centro,60 a 69,Varón,943,314.3333333333333,85071.85545,2985441.5738,35.09317573959179,11030.954907478354
2013,06,Buenos Aires,Centro,70 a 79,Mujer,957,319,81312.23623,3089197.6009,37.991792430377735,12119.381785290498
2013,06,Buenos Aires,Centro,70 a 79,Varón,1115,371.6666666666667,68546.20957,2577191.6172,37.59787205400685,13973.875780072547
2013,06,Buenos Aires,Centro,80+,Mujer,1443,481,97889.69055,2704000.1218,27.622930531370443,13286.629585589182
2013,06,Buenos Aires,Centro,80+,Varón,973,324.3333333333333,96298.78607,2266735.9454,23.538572373615384,7634.343639842589
2013,10,Catamarca,NOA2,30 a 39,Mujer,0,0,98257.61885,4983143.736,50.71508748453657,0
2013,10,Catamarca,NOA2,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2013,10,Catamarca,NOA2,40 a 49,Mujer,4,1.3333333333333333,97340.83661,4492775.462499999,46.15509398692027,61.54012531589369
2013,10,Catamarca,NOA2,40 a 49,Varón,8,2.6666666666666665,95386.37498,3914498.4263,41.03833935528808,109.43557161410155
2013,10,Catamarca,NOA2,50 a 59,Mujer,13,4.333333333333333,95441.65065,4007943.3663,41.99365097946365,181.97248757767582
2013,10,Catamarca,NOA2,50 a 59,Varón,13,4.333333333333333,92417.20236,3440462.4833,37.227511712571605,161.3192174211436
2013,10,Catamarca,NOA2,60 a 69,Mujer,18,6,91170.49198,3534888.1766999997,38.772283662519285,232.6337019751157
2013,10,Catamarca,NOA2,60 a 69,Varón,32,10.666666666666666,85071.85545,2985441.5738,35.09317573959179,374.3272078889791
2013,10,Catamarca,NOA2,70 a 79,Mujer,23,7.666666666666667,81312.23623,3089197.6009,37.991792430377735,291.27040863289596
2013,10,Catamarca,NOA2,70 a 79,Varón,33,11,68546.20957,2577191.6172,37.59787205400685,413.57659259407535
2013,10,Catamarca,NOA2,80+,Mujer,30,10,97889.69055,2704000.1218,27.622930531370443,276.22930531370446
2013,10,Catamarca,NOA2,80+,Varón,12,4,96298.78607,2266735.9454,23.538572373615384,94.15428949446154
2013,14,Córdoba,Centro,30 a 39,Mujer,5,1.6666666666666667,98257.61885,4983143.736,50.71508748453657,84.52514580756095
2013,14,Córdoba,Centro,30 a 39,Varón,6,2,96997.57994,4397739.3413,45.33865013972843,90.67730027945686
2013,14,Córdoba,Centro,40 a 49,Mujer,15,5,97340.83661,4492775.462499999,46.15509398692027,230.77546993460135
2013,14,Córdoba,Centro,40 a 49,Varón,33,11,95386.37498,3914498.4263,41.03833935528808,451.4217329081689
2013,14,Córdoba,Centro,50 a 59,Mujer,78,26,95441.65065,4007943.3663,41.99365097946365,1091.834925466055
2013,14,Córdoba,Centro,50 a 59,Varón,138,46,92417.20236,3440462.4833,37.227511712571605,1712.4655387782939
2013,14,Córdoba,Centro,60 a 69,Mujer,165,55,91170.49198,3534888.1766999997,38.772283662519285,2132.4756014385607
2013,14,Córdoba,Centro,60 a 69,Varón,312,104,85071.85545,2985441.5738,35.09317573959179,3649.6902769175463
2013,14,Córdoba,Centro,70 a 79,Mujer,257,85.66666666666667,81312.23623,3089197.6009,37.991792430377735,3254.6302182023596
2013,14,Córdoba,Centro,70 a 79,Varón,305,101.66666666666667,68546.20957,2577191.6172,37.59787205400685,3822.4503254906967
2013,14,Córdoba,Centro,80+,Mujer,317,105.66666666666667,97889.69055,2704000.1218,27.622930531370443,2918.8229928148103
2013,14,Córdoba,Centro,80+,Varón,219,73,96298.78607,2266735.9454,23.538572373615384,1718.315783273923
2013,18,Corrientes,NEA,30 a 39,Mujer,4,1.3333333333333333,98257.61885,4983143.736,50.71508748453657,67.62011664604876
2013,18,Corrientes,NEA,30 a 39,Varón,3,1,96997.57994,4397739.3413,45.33865013972843,45.33865013972843
2013,18,Corrientes,NEA,40 a 49,Mujer,10,3.3333333333333335,97340.83661,4492775.462499999,46.15509398692027,153.85031328973423
2013,18,Corrientes,NEA,40 a 49,Varón,13,4.333333333333333,95386.37498,3914498.4263,41.03833935528808,177.832803872915
2013,18,Corrientes,NEA,50 a 59,Mujer,24,8,95441.65065,4007943.3663,41.99365097946365,335.9492078357092
2013,18,Corrientes,NEA,50 a 59,Varón,47,15.666666666666666,92417.20236,3440462.4833,37.227511712571605,583.2310168302885
2013,18,Corrientes,NEA,60 a 69,Mujer,77,25.666666666666668,91170.49198,3534888.1766999997,38.772283662519285,995.1552806713283
2013,18,Corrientes,NEA,60 a 69,Varón,88,29.333333333333332,85071.85545,2985441.5738,35.09317573959179,1029.3998216946925
2013,18,Corrientes,NEA,70 a 79,Mujer,95,31.666666666666668,81312.23623,3089197.6009,37.991792430377735,1203.0734269619616
2013,18,Corrientes,NEA,70 a 79,Varón,91,30.333333333333332,68546.20957,2577191.6172,37.59787205400685,1140.4687856382077
2013,18,Corrientes,NEA,80+,Mujer,92,30.666666666666668,97889.69055,2704000.1218,27.622930531370443,847.1032029620269
2013,18,Corrientes,NEA,80+,Varón,51,17,96298.78607,2266735.9454,23.538572373615384,400.15573035146156
2013,22,Chaco,NEA,30 a 39,Mujer,2,0.6666666666666666,98257.61885,4983143.736,50.71508748453657,33.81005832302438
2013,22,Chaco,NEA,30 a 39,Varón,0,0,96997.57994,4397739.3413,45.33865013972843,0
2013,22,Chaco,NEA,40 a 49,Mujer,13,4.333333333333333,97340.83661,4492775.462499999,46.15509398692027,200.0054072766545
2013,22,Chaco,NEA,40 a 49,Varón,21,7,95386.37498,3914498.4263,41.03833935528808,287.26837548701656
2013,22,Chaco,NEA,50 a 59,Mujer,41,13.666666666666666,95441.65065,4007943.3663,41.99365097946365,573.9132300526699
2013,22,Chaco,NEA,50 a 59,Varón,50,16.666666666666668,92417.20236,3440462.4833,37.227511712571605,620.4585285428601
2013,22,Chaco,NEA,60 a 69,Mujer,69,23,91170.49198,3534888.1766999997,38.772283662519285,891.7625242379436
2013,22,Chaco,NEA,60 a 69,Varón,101,33.666666666666664,85071.85545,2985441.5738,35.09317573959179,1181.4702498995903
2013,22,Chaco,NEA,70 a 79,Mujer,88,29.333333333333332,81312.23623,3089197.6009,37.991792430377735,1114.4259112910802
2013,22,Chaco,NEA,70 a 79,Varón,96,32,68546.20957,2577191.6172,37.59787205400685,1203.1319057282192
2013,22,Chaco,NEA,80+,Mujer,82,27.333333333333332,97889.69055,2704000.1218,27.622930531370443,755.0267678574587
