anio,codprov_censo,prov_nombre,region_deis,sexo,grupo_edad10,pob_proy,proy_pob,pob_est_2010
2009,58,Neuquén,Patagonia Norte,Varón,80+,NA,2281,329851
2009,62,Río Negro,Patagonia Norte,Mujer,30 a 39,NA,46347,2948351
2009,62,Río Negro,Patagonia Norte,Mujer,40 a 49,NA,37942,2333346
2009,62,Río Negro,Patagonia Norte,Mujer,50 a 59,NA,30118,2043266
2009,62,Río Negro,Patagonia Norte,Mujer,60 a 69,NA,21029,1572788
2009,62,Río Negro,Patagonia Norte,Mujer,70 a 79,NA,12582,1067525
2009,62,Río Negro,Patagonia Norte,Mujer,80+,NA,6335,671649
2009,62,Río Negro,Patagonia Norte,Varón,30 a 39,NA,45269,2875168
2009,62,Río Negro,Patagonia Norte,Varón,40 a 49,NA,36806,2226600
2009,62,Río Negro,Patagonia Norte,Varón,50 a 59,NA,29765,1896227
2009,62,Río Negro,Patagonia Norte,Varón,60 a 69,NA,20184,1360347
2009,62,Río Negro,Patagonia Norte,Varón,70 a 79,NA,10582,769536
2009,62,Río Negro,Patagonia Norte,Varón,80+,NA,3811,329851
2009,66,Salta,NOA1,Mujer,30 a 39,NA,82022,2948351
2009,66,Salta,NOA1,Mujer,40 a 49,NA,62122,2333346
2009,66,Salta,NOA1,Mujer,50 a 59,NA,48542,2043266
2009,66,Salta,NOA1,Mujer,60 a 69,NA,33502,1572788
2009,66,Salta,NOA1,Mujer,70 a 79,NA,20135,1067525
2009,66,Salta,NOA1,Mujer,80+,NA,9400,671649
2009,66,Salta,NOA1,Varón,30 a 39,NA,78530,2875168
2009,66,Salta,NOA1,Varón,40 a 49,NA,59639,2226600
2009,66,Salta,NOA1,Varón,50 a 59,NA,46135,1896227
2009,66,Salta,NOA1,Varón,60 a 69,NA,30885,1360347
2009,66,Salta,NOA1,Varón,70 a 79,NA,17050,769536
2009,66,Salta,NOA1,Varón,80+,NA,6075,329851
2009,70,San Juan,Cuyo,Mujer,30 a 39,NA,46797,2948351
2009,70,San Juan,Cuyo,Mujer,40 a 49,NA,37500,2333346
2009,70,San Juan,Cuyo,Mujer,50 a 59,NA,32895,2043266
2009,70,San Juan,Cuyo,Mujer,60 a 69,NA,24857,1572788
2009,70,San Juan,Cuyo,Mujer,70 a 79,NA,15127,1067525
2009,70,San Juan,Cuyo,Mujer,80+,NA,6933,671649
2009,70,San Juan,Cuyo,Varón,30 a 39,NA,45921,2875168
2009,70,San Juan,Cuyo,Varón,40 a 49,NA,34969,2226600
2009,70,San Juan,Cuyo,Varón,50 a 59,NA,29538,1896227
2009,70,San Juan,Cuyo,Varón,60 a 69,NA,21229,1360347
2009,70,San Juan,Cuyo,Varón,70 a 79,NA,11380,769536
2009,70,San Juan,Cuyo,Varón,80+,NA,4030,329851
2009,74,San Luis,Cuyo,Mujer,30 a 39,NA,30128,2948351
2009,74,San Luis,Cuyo,Mujer,40 a 49,NA,24082,2333346
2009,74,San Luis,Cuyo,Mujer,50 a 59,NA,19889,2043266
2009,74,San Luis,Cuyo,Mujer,60 a 69,NA,14714,1572788
2009,74,San Luis,Cuyo,Mujer,70 a 79,NA,9109,1067525
2009,74,San Luis,Cuyo,Mujer,80+,NA,4685,671649
2009,74,San Luis,Cuyo,Varón,30 a 39,NA,30397,2875168
2009,74,San Luis,Cuyo,Varón,40 a 49,NA,24177,2226600
2009,74,San Luis,Cuyo,Varón,50 a 59,NA,19649,1896227
2009,74,San Luis,Cuyo,Varón,60 a 69,NA,13707,1360347
2009,74,San Luis,Cuyo,Varón,70 a 79,NA,7169,769536
2009,74,San Luis,Cuyo,Varón,80+,NA,2548,329851
2009,78,Santa Cruz,Patagonia Sur,Mujer,30 a 39,NA,19729,2948351
2009,78,Santa Cruz,Patagonia Sur,Mujer,40 a 49,NA,14464,2333346
2009,78,Santa Cruz,Patagonia Sur,Mujer,50 a 59,NA,9866,2043266
2009,78,Santa Cruz,Patagonia Sur,Mujer,60 a 69,NA,6108,1572788
2009,78,Santa Cruz,Patagonia Sur,Mujer,70 a 79,NA,3198,1067525
2009,78,Santa Cruz,Patagonia Sur,Mujer,80+,NA,1268,671649
2009,78,Santa Cruz,Patagonia Sur,Varón,30 a 39,NA,21208,2875168
2009,78,Santa Cruz,Patagonia Sur,Varón,40 a 49,NA,15803,2226600
2009,78,Santa Cruz,Patagonia Sur,Varón,50 a 59,NA,10989,1896227
2009,78,Santa Cruz,Patagonia Sur,Varón,60 a 69,NA,6161,1360347
2009,78,Santa Cruz,Patagonia Sur,Varón,70 a 79,NA,2871,769536
2009,78,Santa Cruz,Patagonia Sur,Varón,80+,NA,826,329851
2009,82,Santa Fe,Centro,Mujer,30 a 39,NA,225794,2948351
2009,82,Santa Fe,Centro,Mujer,40 a 49,NA,186410,2333346
2009,82,Santa Fe,Centro,Mujer,50 a 59,NA,167464,2043266
2009,82,Santa Fe,Centro,Mujer,60 a 69,NA,135838,1572788
2009,82,Santa Fe,Centro,Mujer,70 a 79,NA,101039,1067525
2009,82,Santa Fe,Centro,Mujer,80+,NA,62226,671649
2009,82,Santa Fe,Centro,Varón,30 a 39,NA,222866,2875168
2009,82,Santa Fe,Centro,Varón,40 a 49,NA,178914,2226600
2009,82,Santa Fe,Centro,Varón,50 a 59,NA,156151,1896227
2009,82,Santa Fe,Centro,Varón,60 a 69,NA,115462,1360347
2009,82,Santa Fe,Centro,Varón,70 a 79,NA,69828,769536
2009,82,Santa Fe,Centro,Varón,80+,NA,28896,329851
2009,86,Santiago del Estero,NOA2,Mujer,30 a 39,NA,56397,2948351
2009,86,Santiago del Estero,NOA2,Mujer,40 a 49,NA,42071,2333346
2009,86,Santiago del Estero,NOA2,Mujer,50 a 59,NA,34748,2043266
2009,86,Santiago del Estero,NOA2,Mujer,60 a 69,NA,25172,1572788
2009,86,Santiago del Estero,NOA2,Mujer,70 a 79,NA,16459,1067525
2009,86,Santiago del Estero,NOA2,Mujer,80+,NA,8652,671649
2009,86,Santiago del Estero,NOA2,Varón,30 a 39,NA,55899,2875168
2009,86,Santiago del Estero,NOA2,Varón,40 a 49,NA,42786,2226600
2009,86,Santiago del Estero,NOA2,Varón,50 a 59,NA,35585,1896227
2009,86,Santiago del Estero,NOA2,Varón,60 a 69,NA,24168,1360347
2009,86,Santiago del Estero,NOA2,Varón,70 a 79,NA,13250,769536
2009,86,Santiago del Estero,NOA2,Varón,80+,NA,5225,329851
2009,90,Tucumán,NOA1,Mujer,30 a 39,NA,100911,2948351
2009,90,Tucumán,NOA1,Mujer,40 a 49,NA,77768,2333346
2009,90,Tucumán,NOA1,Mujer,50 a 59,NA,67941,2043266
2009,90,Tucumán,NOA1,Mujer,60 a 69,NA,47257,1572788
2009,90,Tucumán,NOA1,Mujer,70 a 79,NA,30220,1067525
2009,90,Tucumán,NOA1,Mujer,80+,NA,14871,671649
2009,90,Tucumán,NOA1,Varón,30 a 39,NA,98196,2875168
2009,90,Tucumán,NOA1,Varón,40 a 49,NA,73587,2226600
2009,90,Tucumán,NOA1,Varón,50 a 59,NA,64462,1896227
2009,90,Tucumán,NOA1,Varón,60 a 69,NA,42154,1360347
2009,90,Tucumán,NOA1,Varón,70 a 79,NA,22407,769536
2009,90,Tucumán,NOA1,Varón,80+,NA,8534,329851
2009,94,Tierra del Fuego,Patagonia Sur,Mujer,30 a 39,NA,10168,2948351
2009,94,Tierra del Fuego,Patagonia Sur,Mujer,40 a 49,NA,8209,2333346
2009,94,Tierra del Fuego,Patagonia Sur,Mujer,50 a 59,NA,4818,2043266
2009,94,Tierra del Fuego,Patagonia Sur,Mujer,60 a 69,NA,2318,1572788
2009,94,Tierra del Fuego,Patagonia Sur,Mujer,70 a 79,NA,1066,1067525
2009,94,Tierra del Fuego,Patagonia Sur,Mujer,80+,NA,359,671649
2009,94,Tierra del Fuego,Patagonia Sur,Varón,30 a 39,NA,10585,2875168
2009,94,Tierra del Fuego,Patagonia Sur,Varón,40 a 49,NA,8719,2226600
2009,94,Tierra del Fuego,Patagonia Sur,Varón,50 a 59,NA,5534,1896227
2009,94,Tierra del Fuego,Patagonia Sur,Varón,60 a 69,NA,2360,1360347
2009,94,Tierra del Fuego,Patagonia Sur,Varón,70 a 79,NA,877,769536
2009,94,Tierra del Fuego,Patagonia Sur,Varón,80+,NA,211,329851
2010,02,CABA,Centro,Mujer,30 a 39,236079,NA,2948351
2010,02,CABA,Centro,Mujer,40 a 49,185857,NA,2333346
2010,02,CABA,Centro,Mujer,50 a 59,181273,NA,2043266
2010,02,CABA,Centro,Mujer,60 a 69,159298,NA,1572788
2010,02,CABA,Centro,Mujer,70 a 79,121928,NA,1067525
2010,02,CABA,Centro,Mujer,80+,101710,NA,671649
2010,02,CABA,Centro,Varón,30 a 39,222466,NA,2875168
2010,02,CABA,Centro,Varón,40 a 49,164611,NA,2226600
2010,02,CABA,Centro,Varón,50 a 59,146892,NA,1896227
2010,02,CABA,Centro,Varón,60 a 69,116896,NA,1360347
2010,02,CABA,Centro,Varón,70 a 79,75226,NA,769536
2010,02,CABA,Centro,Varón,80+,43137,NA,329851
2010,06,Buenos Aires,Centro,Mujer,30 a 39,1148888,NA,2948351
2010,06,Buenos Aires,Centro,Mujer,40 a 49,927339,NA,2333346
2010,06,Buenos Aires,Centro,Mujer,50 a 59,811446,NA,2043266
2010,06,Buenos Aires,Centro,Mujer,60 a 69,635955,NA,1572788
2010,06,Buenos Aires,Centro,Mujer,70 a 79,436264,NA,1067525
2010,06,Buenos Aires,Centro,Mujer,80+,273339,NA,671649
2010,06,Buenos Aires,Centro,Varón,30 a 39,1126881,NA,2875168
2010,06,Buenos Aires,Centro,Varón,40 a 49,887183,NA,2226600
2010,06,Buenos Aires,Centro,Varón,50 a 59,749592,NA,1896227
2010,06,Buenos Aires,Centro,Varón,60 a 69,547287,NA,1360347
2010,06,Buenos Aires,Centro,Varón,70 a 79,311545,NA,769536
2010,06,Buenos Aires,Centro,Varón,80+,131209,NA,329851
2010,10,Catamarca,NOA2,Mujer,30 a 39,27059,NA,2948351
2010,10,Catamarca,NOA2,Mujer,40 a 49,19839,NA,2333346
2010,10,Catamarca,NOA2,Mujer,50 a 59,16648,NA,2043266
2010,10,Catamarca,NOA2,Mujer,60 a 69,11676,NA,1572788
2010,10,Catamarca,NOA2,Mujer,70 a 79,7390,NA,1067525
2010,10,Catamarca,NOA2,Mujer,80+,4389,NA,671649
2010,10,Catamarca,NOA2,Varón,30 a 39,26979,NA,2875168
2010,10,Catamarca,NOA2,Varón,40 a 49,19917,NA,2226600
2010,10,Catamarca,NOA2,Varón,50 a 59,16734,NA,1896227
2010,10,Catamarca,NOA2,Varón,60 a 69,10994,NA,1360347
2010,10,Catamarca,NOA2,Varón,70 a 79,5693,NA,769536
2010,10,Catamarca,NOA2,Varón,80+,2409,NA,329851
2010,14,Córdoba,Centro,Mujer,30 a 39,241886,NA,2948351
2010,14,Córdoba,Centro,Mujer,40 a 49,194566,NA,2333346
2010,14,Córdoba,Centro,Mujer,50 a 59,173796,NA,2043266
2010,14,Córdoba,Centro,Mujer,60 a 69,142743,NA,1572788
2010,14,Córdoba,Centro,Mujer,70 a 79,97928,NA,1067525
2010,14,Córdoba,Centro,Mujer,80+,60672,NA,671649
2010,14,Córdoba,Centro,Varón,30 a 39,238386,NA,2875168
2010,14,Córdoba,Centro,Varón,40 a 49,185136,NA,2226600
2010,14,Córdoba,Centro,Varón,50 a 59,159777,NA,1896227
2010,14,Córdoba,Centro,Varón,60 a 69,121542,NA,1360347
2010,14,Córdoba,Centro,Varón,70 a 79,70161,NA,769536
2010,14,Córdoba,Centro,Varón,80+,29155,NA,329851
2010,18,Corrientes,NEA,Mujer,30 a 39,68400,NA,2948351
2010,18,Corrientes,NEA,Mujer,40 a 49,55919,NA,2333346
2010,18,Corrientes,NEA,Mujer,50 a 59,46871,NA,2043266
2010,18,Corrientes,NEA,Mujer,60 a 69,32062,NA,1572788
2010,18,Corrientes,NEA,Mujer,70 a 79,20508,NA,1067525
2010,18,Corrientes,NEA,Mujer,80+,10929,NA,671649
2010,18,Corrientes,NEA,Varón,30 a 39,64105,NA,2875168
2010,18,Corrientes,NEA,Varón,40 a 49,52960,NA,2226600
2010,18,Corrientes,NEA,Varón,50 a 59,45808,NA,1896227
2010,18,Corrientes,NEA,Varón,60 a 69,30149,NA,1360347
2010,18,Corrientes,NEA,Varón,70 a 79,15473,NA,769536
2010,18,Corrientes,NEA,Varón,80+,6201,NA,329851
2010,22,Chaco,NEA,Mujer,30 a 39,72859,NA,2948351
2010,22,Chaco,NEA,Mujer,40 a 49,57024,NA,2333346
2010,22,Chaco,NEA,Mujer,50 a 59,46895,NA,2043266
2010,22,Chaco,NEA,Mujer,60 a 69,30197,NA,1572788
2010,22,Chaco,NEA,Mujer,70 a 79,19348,NA,1067525
2010,22,Chaco,NEA,Mujer,80+,9522,NA,671649
2010,22,Chaco,NEA,Varón,30 a 39,69372,NA,2875168
2010,22,Chaco,NEA,Varón,40 a 49,54585,NA,2226600
2010,22,Chaco,NEA,Varón,50 a 59,46393,NA,1896227
2010,22,Chaco,NEA,Varón,60 a 69,28363,NA,1360347
2010,22,Chaco,NEA,Varón,70 a 79,14901,NA,769536
2010,22,Chaco,NEA,Varón,80+,5387,NA,329851
2010,26,Chubut,Patagonia Sur,Mujer,30 a 39,39840,NA,2948351
2010,26,Chubut,Patagonia Sur,Mujer,40 a 49,29772,NA,2333346
2010,26,Chubut,Patagonia Sur,Mujer,50 a 59,23882,NA,2043266
2010,26,Chubut,Patagonia Sur,Mujer,60 a 69,15826,NA,1572788
2010,26,Chubut,Patagonia Sur,Mujer,70 a 79,9450,NA,1067525
2010,26,Chubut,Patagonia Sur,Mujer,80+,5019,NA,671649
2010,26,Chubut,Patagonia Sur,Varón,30 a 39,40267,NA,2875168
2010,26,Chubut,Patagonia Sur,Varón,40 a 49,29672,NA,2226600
2010,26,Chubut,Patagonia Sur,Varón,50 a 59,23664,NA,1896227
2010,26,Chubut,Patagonia Sur,Varón,60 a 69,14818,NA,1360347
2010,26,Chubut,Patagonia Sur,Varón,70 a 79,7371,NA,769536
2010,26,Chubut,Patagonia Sur,Varón,80+,2895,NA,329851
2010,30,Entre Ríos,Centro,Mujer,30 a 39,87514,NA,2948351
2010,30,Entre Ríos,Centro,Mujer,40 a 49,71491,NA,2333346
2010,30,Entre Ríos,Centro,Mujer,50 a 59,63047,NA,2043266
2010,30,Entre Ríos,Centro,Mujer,60 a 69,49040,NA,1572788
2010,30,Entre Ríos,Centro,Mujer,70 a 79,34040,NA,1067525
2010,30,Entre Ríos,Centro,Mujer,80+,20414,NA,671649
2010,30,Entre Ríos,Centro,Varón,30 a 39,85955,NA,2875168
2010,30,Entre Ríos,Centro,Varón,40 a 49,69152,NA,2226600
2010,30,Entre Ríos,Centro,Varón,50 a 59,59561,NA,1896227
2010,30,Entre Ríos,Centro,Varón,60 a 69,43292,NA,1360347
2010,30,Entre Ríos,Centro,Varón,70 a 79,23658,NA,769536
2010,30,Entre Ríos,Centro,Varón,80+,9110,NA,329851
2010,34,Formosa,NEA,Mujer,30 a 39,36130,NA,2948351
2010,34,Formosa,NEA,Mujer,40 a 49,29285,NA,2333346
2010,34,Formosa,NEA,Mujer,50 a 59,23824,NA,2043266
2010,34,Formosa,NEA,Mujer,60 a 69,15229,NA,1572788
2010,34,Formosa,NEA,Mujer,70 a 79,9104,NA,1067525
2010,34,Formosa,NEA,Mujer,80+,4395,NA,671649
2010,34,Formosa,NEA,Varón,30 a 39,33863,NA,2875168
2010,34,Formosa,NEA,Varón,40 a 49,28734,NA,2226600
2010,34,Formosa,NEA,Varón,50 a 59,23753,NA,1896227
2010,34,Formosa,NEA,Varón,60 a 69,15005,NA,1360347
2010,34,Formosa,NEA,Varón,70 a 79,8277,NA,769536
2010,34,Formosa,NEA,Varón,80+,3182,NA,329851
2010,38,Jujuy,NOA1,Mujer,30 a 39,50276,NA,2948351
2010,38,Jujuy,NOA1,Mujer,40 a 49,36662,NA,2333346
2010,38,Jujuy,NOA1,Mujer,50 a 59,30305,NA,2043266
2010,38,Jujuy,NOA1,Mujer,60 a 69,20904,NA,1572788
2010,38,Jujuy,NOA1,Mujer,70 a 79,12149,NA,1067525
2010,38,Jujuy,NOA1,Mujer,80+,5755,NA,671649
2010,38,Jujuy,NOA1,Varón,30 a 39,48444,NA,2875168
2010,38,Jujuy,NOA1,Varón,40 a 49,33957,NA,2226600
2010,38,Jujuy,NOA1,Varón,50 a 59,27572,NA,1896227
2010,38,Jujuy,NOA1,Varón,60 a 69,18701,NA,1360347
2010,38,Jujuy,NOA1,Varón,70 a 79,10165,NA,769536
2010,38,Jujuy,NOA1,Varón,80+,3646,NA,329851
2010,42,La Pampa,Patagonia Norte,Mujer,30 a 39,22759,NA,2948351
2010,42,La Pampa,Patagonia Norte,Mujer,40 a 49,19422,NA,2333346
2010,42,La Pampa,Patagonia Norte,Mujer,50 a 59,16594,NA,2043266
2010,42,La Pampa,Patagonia Norte,Mujer,60 a 69,13333,NA,1572788
2010,42,La Pampa,Patagonia Norte,Mujer,70 a 79,9000,NA,1067525
2010,42,La Pampa,Patagonia Norte,Mujer,80+,5636,NA,671649
2010,42,La Pampa,Patagonia Norte,Varón,30 a 39,22690,NA,2875168
2010,42,La Pampa,Patagonia Norte,Varón,40 a 49,19218,NA,2226600
2010,42,La Pampa,Patagonia Norte,Varón,50 a 59,16721,NA,1896227
2010,42,La Pampa,Patagonia Norte,Varón,60 a 69,12709,NA,1360347
2010,42,La Pampa,Patagonia Norte,Varón,70 a 79,7219,NA,769536
2010,42,La Pampa,Patagonia Norte,Varón,80+,2983,NA,329851
2010,46,La Rioja,Cuyo,Mujer,30 a 39,25216,NA,2948351
2010,46,La Rioja,Cuyo,Mujer,40 a 49,18410,NA,2333346
2010,46,La Rioja,Cuyo,Mujer,50 a 59,14788,NA,2043266
2010,46,La Rioja,Cuyo,Mujer,60 a 69,9898,NA,1572788
2010,46,La Rioja,Cuyo,Mujer,70 a 79,6094,NA,1067525
2010,46,La Rioja,Cuyo,Mujer,80+,3380,NA,671649
2010,46,La Rioja,Cuyo,Varón,30 a 39,24770,NA,2875168
2010,46,La Rioja,Cuyo,Varón,40 a 49,18365,NA,2226600
2010,46,La Rioja,Cuyo,Varón,50 a 59,14992,NA,1896227
2010,46,La Rioja,Cuyo,Varón,60 a 69,9589,NA,1360347
2010,46,La Rioja,Cuyo,Varón,70 a 79,4781,NA,769536
2010,46,La Rioja,Cuyo,Varón,80+,1961,NA,329851
2010,50,Mendoza,Cuyo,Mujer,30 a 39,125410,NA,2948351
2010,50,Mendoza,Cuyo,Mujer,40 a 49,98351,NA,2333346
2010,50,Mendoza,Cuyo,Mujer,50 a 59,89524,NA,2043266
2010,50,Mendoza,Cuyo,Mujer,60 a 69,71371,NA,1572788
2010,50,Mendoza,Cuyo,Mujer,70 a 79,46000,NA,1067525
2010,50,Mendoza,Cuyo,Mujer,80+,26795,NA,671649
2010,50,Mendoza,Cuyo,Varón,30 a 39,121617,NA,2875168
2010,50,Mendoza,Cuyo,Varón,40 a 49,91765,NA,2226600
2010,50,Mendoza,Cuyo,Varón,50 a 59,81164,NA,1896227
2010,50,Mendoza,Cuyo,Varón,60 a 69,61455,NA,1360347
2010,50,Mendoza,Cuyo,Varón,70 a 79,34677,NA,769536
2010,50,Mendoza,Cuyo,Varón,80+,14861,NA,329851
2010,54,Misiones,NEA,Mujer,30 a 39,73199,NA,2948351
2010,54,Misiones,NEA,Mujer,40 a 49,57850,NA,2333346
2010,54,Misiones,NEA,Mujer,50 a 59,45071,NA,2043266
2010,54,Misiones,NEA,Mujer,60 a 69,28340,NA,1572788
2010,54,Misiones,NEA,Mujer,70 a 79,17107,NA,1067525
2010,54,Misiones,NEA,Mujer,80+,7965,NA,671649
2010,54,Misiones,NEA,Varón,30 a 39,70912,NA,2875168
2010,54,Misiones,NEA,Varón,40 a 49,56999,NA,2226600
2010,54,Misiones,NEA,Varón,50 a 59,46123,NA,1896227
2010,54,Misiones,NEA,Varón,60 a 69,28054,NA,1360347
2010,54,Misiones,NEA,Varón,70 a 79,14890,NA,769536
2010,54,Misiones,NEA,Varón,80+,5466,NA,329851
2010,58,Neuquén,Patagonia Norte,Mujer,30 a 39,45041,NA,2948351
2010,58,Neuquén,Patagonia Norte,Mujer,40 a 49,34847,NA,2333346
2010,58,Neuquén,Patagonia Norte,Mujer,50 a 59,26677,NA,2043266
2010,58,Neuquén,Patagonia Norte,Mujer,60 a 69,16656,NA,1572788
2010,58,Neuquén,Patagonia Norte,Mujer,70 a 79,9002,NA,1067525
2010,58,Neuquén,Patagonia Norte,Mujer,80+,4648,NA,671649
2010,58,Neuquén,Patagonia Norte,Varón,30 a 39,43939,NA,2875168
2010,58,Neuquén,Patagonia Norte,Varón,40 a 49,33300,NA,2226600
2010,58,Neuquén,Patagonia Norte,Varón,50 a 59,25989,NA,1896227
2010,58,Neuquén,Patagonia Norte,Varón,60 a 69,15937,NA,1360347
2010,58,Neuquén,Patagonia Norte,Varón,70 a 79,7371,NA,769536
2010,58,Neuquén,Patagonia Norte,Varón,80+,2663,NA,329851
2010,62,Río Negro,Patagonia Norte,Mujer,30 a 39,48271,NA,2948351
2010,62,Río Negro,Patagonia Norte,Mujer,40 a 49,38720,NA,2333346
2010,62,Río Negro,Patagonia Norte,Mujer,50 a 59,31683,NA,2043266
2010,62,Río Negro,Patagonia Norte,Mujer,60 a 69,22299,NA,1572788
2010,62,Río Negro,Patagonia Norte,Mujer,70 a 79,13149,NA,1067525
2010,62,Río Negro,Patagonia Norte,Mujer,80+,7326,NA,671649
2010,62,Río Negro,Patagonia Norte,Varón,30 a 39,47076,NA,2875168
2010,62,Río Negro,Patagonia Norte,Varón,40 a 49,37436,NA,2226600
2010,62,Río Negro,Patagonia Norte,Varón,50 a 59,30913,NA,1896227
2010,62,Río Negro,Patagonia Norte,Varón,60 a 69,21326,NA,1360347
2010,62,Río Negro,Patagonia Norte,Varón,70 a 79,11056,NA,769536
2010,62,Río Negro,Patagonia Norte,Varón,80+,4361,NA,329851
2010,66,Salta,NOA1,Mujer,30 a 39,86456,NA,2948351
2010,66,Salta,NOA1,Mujer,40 a 49,63821,NA,2333346
2010,66,Salta,NOA1,Mujer,50 a 59,51141,NA,2043266
2010,66,Salta,NOA1,Mujer,60 a 69,35343,NA,1572788
2010,66,Salta,NOA1,Mujer,70 a 79,21135,NA,1067525
2010,66,Salta,NOA1,Mujer,80+,10795,NA,671649
2010,66,Salta,NOA1,Varón,30 a 39,81823,NA,2875168
2010,66,Salta,NOA1,Varón,40 a 49,61078,NA,2226600
2010,66,Salta,NOA1,Varón,50 a 59,48303,NA,1896227
2010,66,Salta,NOA1,Varón,60 a 69,32303,NA,1360347
2010,66,Salta,NOA1,Varón,70 a 79,17844,NA,769536
2010,66,Salta,NOA1,Varón,80+,6793,NA,329851
2010,70,San Juan,Cuyo,Mujer,30 a 39,48706,NA,2948351
2010,70,San Juan,Cuyo,Mujer,40 a 49,37731,NA,2333346
2010,70,San Juan,Cuyo,Mujer,50 a 59,33620,NA,2043266
2010,70,San Juan,Cuyo,Mujer,60 a 69,25952,NA,1572788
2010,70,San Juan,Cuyo,Mujer,70 a 79,15390,NA,1067525
2010,70,San Juan,Cuyo,Mujer,80+,7860,NA,671649
2010,70,San Juan,Cuyo,Varón,30 a 39,48157,NA,2875168
2010,70,San Juan,Cuyo,Varón,40 a 49,35454,NA,2226600
2010,70,San Juan,Cuyo,Varón,50 a 59,30064,NA,1896227
2010,70,San Juan,Cuyo,Varón,60 a 69,22262,NA,1360347
2010,70,San Juan,Cuyo,Varón,70 a 79,11510,NA,769536
2010,70,San Juan,Cuyo,Varón,80+,4512,NA,329851
2010,74,San Luis,Cuyo,Mujer,30 a 39,32029,NA,2948351
2010,74,San Luis,Cuyo,Mujer,40 a 49,24863,NA,2333346
2010,74,San Luis,Cuyo,Mujer,50 a 59,20990,NA,2043266
2010,74,San Luis,Cuyo,Mujer,60 a 69,15775,NA,1572788
2010,74,San Luis,Cuyo,Mujer,70 a 79,9507,NA,1067525
2010,74,San Luis,Cuyo,Mujer,80+,5366,NA,671649
2010,74,San Luis,Cuyo,Varón,30 a 39,31792,NA,2875168
2010,74,San Luis,Cuyo,Varón,40 a 49,24976,NA,2226600
2010,74,San Luis,Cuyo,Varón,50 a 59,20512,NA,1896227
2010,74,San Luis,Cuyo,Varón,60 a 69,14590,NA,1360347
2010,74,San Luis,Cuyo,Varón,70 a 79,7553,NA,769536
2010,74,San Luis,Cuyo,Varón,80+,2829,NA,329851
2010,78,Santa Cruz,Patagonia Sur,Mujer,30 a 39,21647,NA,2948351
2010,78,Santa Cruz,Patagonia Sur,Mujer,40 a 49,15297,NA,2333346
2010,78,Santa Cruz,Patagonia Sur,Mujer,50 a 59,10995,NA,2043266
2010,78,Santa Cruz,Patagonia Sur,Mujer,60 a 69,6600,NA,1572788
2010,78,Santa Cruz,Patagonia Sur,Mujer,70 a 79,3512,NA,1067525
2010,78,Santa Cruz,Patagonia Sur,Mujer,80+,1495,NA,671649
2010,78,Santa Cruz,Patagonia Sur,Varón,30 a 39,23588,NA,2875168
2010,78,Santa Cruz,Patagonia Sur,Varón,40 a 49,16602,NA,2226600
2010,78,Santa Cruz,Patagonia Sur,Varón,50 a 59,12131,NA,1896227
2010,78,Santa Cruz,Patagonia Sur,Varón,60 a 69,6458,NA,1360347
2010,78,Santa Cruz,Patagonia Sur,Varón,70 a 79,3061,NA,769536
2010,78,Santa Cruz,Patagonia Sur,Varón,80+,984,NA,329851
2010,82,Santa Fe,Centro,Mujer,30 a 39,233915,NA,2948351
2010,82,Santa Fe,Centro,Mujer,40 a 49,187158,NA,2333346
2010,82,Santa Fe,Centro,Mujer,50 a 59,170349,NA,2043266
2010,82,Santa Fe,Centro,Mujer,60 a 69,136948,NA,1572788
2010,82,Santa Fe,Centro,Mujer,70 a 79,100858,NA,1067525
2010,82,Santa Fe,Centro,Mujer,80+,67309,NA,671649
2010,82,Santa Fe,Centro,Varón,30 a 39,229648,NA,2875168
2010,82,Santa Fe,Centro,Varón,40 a 49,179642,NA,2226600
2010,82,Santa Fe,Centro,Varón,50 a 59,158752,NA,1896227
2010,82,Santa Fe,Centro,Varón,60 a 69,116654,NA,1360347
2010,82,Santa Fe,Centro,Varón,70 a 79,69911,NA,769536
2010,82,Santa Fe,Centro,Varón,80+,30934,NA,329851
2010,86,Santiago del Estero,NOA2,Mujer,30 a 39,59949,NA,2948351
2010,86,Santiago del Estero,NOA2,Mujer,40 a 49,42626,NA,2333346
2010,86,Santiago del Estero,NOA2,Mujer,50 a 59,36278,NA,2043266
2010,86,Santiago del Estero,NOA2,Mujer,60 a 69,25781,NA,1572788
2010,86,Santiago del Estero,NOA2,Mujer,70 a 79,16769,NA,1067525
2010,86,Santiago del Estero,NOA2,Mujer,80+,9462,NA,671649
2010,86,Santiago del Estero,NOA2,Varón,30 a 39,58360,NA,2875168
2010,86,Santiago del Estero,NOA2,Varón,40 a 49,43299,NA,2226600
2010,86,Santiago del Estero,NOA2,Varón,50 a 59,36907,NA,1896227
2010,86,Santiago del Estero,NOA2,Varón,60 a 69,25040,NA,1360347
2010,86,Santiago del Estero,NOA2,Varón,70 a 79,13548,NA,769536
2010,86,Santiago del Estero,NOA2,Varón,80+,5468,NA,329851
2010,90,Tucumán,NOA1,Mujer,30 a 39,106238,NA,2948351
2010,90,Tucumán,NOA1,Mujer,40 a 49,77831,NA,2333346
2010,90,Tucumán,NOA1,Mujer,50 a 59,71659,NA,2043266
2010,90,Tucumán,NOA1,Mujer,60 a 69,48885,NA,1572788
2010,90,Tucumán,NOA1,Mujer,70 a 79,30700,NA,1067525
