02;1;D09;NULL;16_75 a 79;1
02;1;R99;NULL;14_65 a 69;13
02;1;C90;NULL;13_60 a 64;1
02;1;P21;NULL;01_Menor de 1 año;1
02;1;X59;NULL;15_70 a 74;18
02;2;R57;NULL;15_70 a 74;2
02;2;C21;NULL;14_65 a 69;1
02;1;J94;NULL;17_80 y más;2
02;2;K28;NULL;16_75 a 79;1
02;1;J96;NULL;09_40 a 44;1
02;1;C80;NULL;11_50 a 54;2
02;1;C62;NULL;05_20 a 24;2
02;2;D75;NULL;15_70 a 74;1
02;1;Y28;NULL;13_60 a 64;1
02;2;I62;NULL;14_65 a 69;3
02;1;I42;NULL;13_60 a 64;76
02;1;M72;NULL;14_65 a 69;1
02;1;B23;NULL;07_30 a 34;1
02;2;L03;NULL;14_65 a 69;1
02;1;C49;NULL;11_50 a 54;2
02;2;C22;NULL;14_65 a 69;8
02;2;G93;NULL;15_70 a 74;2
02;2;I80;NULL;17_80 y más;8
02;2;K83;NULL;15_70 a 74;2
02;1;K92;NULL;09_40 a 44;2
02;1;C43;NULL;17_80 y más;10
02;2;C18;NULL;15_70 a 74;27
02;1;J44;NULL;17_80 y más;61
02;1;G93;NULL;17_80 y más;1
02;2;C90;NULL;11_50 a 54;2
02;2;J86;NULL;16_75 a 79;1
02;1;U07;NULL;02_1 a 9;2
02;1;C68;NULL;15_70 a 74;1
02;2;Y34;NULL;11_50 a 54;5
02;1;C60;NULL;16_75 a 79;1
02;2;C95;NULL;13_60 a 64;1
02;2;J98;NULL;02_1 a 9;1
02;1;K57;NULL;17_80 y más;5
02;2;J39;NULL;10_45 a 49;1
02;1;C80;NULL;15_70 a 74;27
02;2;Q79;NULL;01_Menor de 1 año;3
02;2;C64;NULL;12_55 a 59;4
02;1;I10;NULL;15_70 a 74;2
02;1;C68;NULL;14_65 a 69;4
02;1;Y20;NULL;12_55 a 59;1
02;2;K75;NULL;10_45 a 49;1
02;1;G03;NULL;17_80 y más;1
02;2;Y83;NULL;17_80 y más;12
02;2;L08;NULL;12_55 a 59;2
02;1;M86;NULL;14_65 a 69;1
02;2;K45;NULL;17_80 y más;1
02;2;G10;NULL;11_50 a 54;1
02;1;C70;NULL;06_25 a 29;1
02;1;Y34;NULL;17_80 y más;5
02;1;A04;NULL;17_80 y más;6
02;1;F05;NULL;14_65 a 69;1
02;2;C55;NULL;14_65 a 69;5
02;1;I35;NULL;13_60 a 64;1
02;1;R99;NULL;15_70 a 74;22
02;1;K56;NULL;12_55 a 59;1
02;1;J98;NULL;15_70 a 74;7
02;2;C25;NULL;15_70 a 74;27
02;2;C50;NULL;07_30 a 34;1
02;1;R10;NULL;17_80 y más;3
02;1;I11;NULL;17_80 y más;56
02;2;C55;NULL;11_50 a 54;5
02;2;J18;NULL;15_70 a 74;111
02;1;B21;NULL;11_50 a 54;1
02;1;C70;NULL;16_75 a 79;1
02;1;D48;NULL;11_50 a 54;1
02;1;I80;NULL;14_65 a 69;1
02;2;G45;NULL;17_80 y más;1
02;1;F03;NULL;17_80 y más;16
02;1;C41;NULL;06_25 a 29;1
02;2;G93;NULL;08_35 a 39;4
02;2;Q28;NULL;17_80 y más;1
02;1;D68;NULL;15_70 a 74;1
02;2;C84;NULL;12_55 a 59;1
02;2;Y24;NULL;17_80 y más;3
02;2;G20;NULL;16_75 a 79;13
02;2;I62;NULL;15_70 a 74;2
02;1;J84;NULL;11_50 a 54;3
02;2;N19;NULL;11_50 a 54;2
02;2;C93;NULL;17_80 y más;1
02;1;J15;NULL;16_75 a 79;21
02;2;M86;NULL;13_60 a 64;1
02;2;L08;NULL;13_60 a 64;1
02;2;J81;NULL;12_55 a 59;2
02;1;I69;NULL;13_60 a 64;2
02;1;G93;NULL;13_60 a 64;1
02;2;X59;NULL;09_40 a 44;3
02;1;F20;NULL;17_80 y más;1
02;1;K65;NULL;11_50 a 54;1
02;2;P52;NULL;01_Menor de 1 año;1
02;2;C76;NULL;03_10 a 14;1
02;1;X59;NULL;16_75 a 79;15
02;2;C48;NULL;15_70 a 74;2
02;2;K57;NULL;15_70 a 74;1
02;1;G70;NULL;08_35 a 39;1
02;1;Y21;NULL;07_30 a 34;1
02;2;J43;NULL;13_60 a 64;1
02;2;C65;NULL;16_75 a 79;1
02;1;N18;NULL;15_70 a 74;15
02;1;C83;NULL;16_75 a 79;3
02;2;D33;NULL;17_80 y más;1
02;2;B21;NULL;10_45 a 49;1
02;1;I67;NULL;14_65 a 69;5
02;1;Y57;NULL;17_80 y más;1
02;2;B99;NULL;16_75 a 79;1
02;2;A49;NULL;16_75 a 79;2
02;1;Y34;NULL;10_45 a 49;4
02;1;R00;NULL;16_75 a 79;1
02;1;C45;NULL;12_55 a 59;4
02;2;D59;NULL;17_80 y más;2
02;1;Y24;NULL;02_1 a 9;1
02;2;J98;NULL;07_30 a 34;1
02;1;I64;NULL;17_80 y más;27
02;1;J98;NULL;08_35 a 39;1
02;1;C18;NULL;16_75 a 79;36
02;1;J81;NULL;07_30 a 34;1
02;2;D62;NULL;17_80 y más;1
02;2;I50;NULL;16_75 a 79;181
02;1;C47;NULL;11_50 a 54;1
02;1;C91;NULL;14_65 a 69;2
02;1;C73;NULL;12_55 a 59;2
02;2;R55;NULL;17_80 y más;1
02;1;C71;NULL;02_1 a 9;3
02;1;J84;NULL;15_70 a 74;3
02;2;C84;NULL;16_75 a 79;1
02;1;I13;NULL;13_60 a 64;1
02;2;D38;NULL;14_65 a 69;3
02;1;C10;NULL;15_70 a 74;2
02;1;U07;NULL;15_70 a 74;488
02;1;U07;NULL;03_10 a 14;1
02;1;G93;NULL;10_45 a 49;3
02;2;D59;NULL;10_45 a 49;1
02;2;I85;NULL;15_70 a 74;1
02;2;C55;NULL;15_70 a 74;13
02;1;B21;NULL;15_70 a 74;1
02;2;G06;NULL;08_35 a 39;1
02;2;K86;NULL;08_35 a 39;1
02;2;E14;NULL;15_70 a 74;5
02;1;C64;NULL;15_70 a 74;9
02;1;N28;NULL;13_60 a 64;1
02;1;C48;NULL;13_60 a 64;1
02;1;K70;NULL;12_55 a 59;4
02;2;G30;NULL;15_70 a 74;3
02;2;K70;NULL;16_75 a 79;2
02;1;C61;NULL;09_40 a 44;1
02;9;I11;NULL;17_80 y más;7
02;2;E84;NULL;02_1 a 9;1
02;1;A09;NULL;17_80 y más;2
02;2;M46;NULL;12_55 a 59;1
02;1;K63;NULL;12_55 a 59;2
02;1;I62;NULL;12_55 a 59;1
02;2;K82;NULL;11_50 a 54;1
02;1;R00;NULL;12_55 a 59;1
02;1;I71;NULL;12_55 a 59;9
02;2;K74;NULL;12_55 a 59;6
02;2;K72;NULL;14_65 a 69;1
02;2;N18;NULL;09_40 a 44;3
02;2;C53;NULL;14_65 a 69;8
02;1;V89;NULL;06_25 a 29;1
02;2;E14;NULL;14_65 a 69;5
02;1;B20;NULL;09_40 a 44;6
02;2;A86;NULL;17_80 y más;2
02;1;I42;NULL;16_75 a 79;123
02;1;I73;NULL;16_75 a 79;5
02;2;A40;NULL;17_80 y más;2
02;1;F20;NULL;13_60 a 64;1
02;2;C92;NULL;12_55 a 59;4
02;1;I50;NULL;99_Sin especificar;1
02;1;I35;NULL;17_80 y más;19
02;2;D02;NULL;10_45 a 49;1
02;2;K76;NULL;16_75 a 79;2
02;2;X59;NULL;07_30 a 34;4
02;2;A19;NULL;10_45 a 49;2
02;2;C32;NULL;15_70 a 74;2
02;2;Q04;NULL;02_1 a 9;1
02;2;D04;NULL;17_80 y más;1
02;1;C92;NULL;02_1 a 9;2
02;1;I42;NULL;10_45 a 49;42
02;1;Y17;NULL;07_30 a 34;1
02;1;C15;NULL;17_80 y más;7
02;2;C90;NULL;16_75 a 79;3
02;2;C07;NULL;13_60 a 64;1
02;1;K72;NULL;13_60 a 64;6
02;2;B24;NULL;07_30 a 34;2
02;2;E86;NULL;16_75 a 79;2
02;2;I24;NULL;14_65 a 69;1
02;1;I25;NULL;15_70 a 74;9
02;2;I26;NULL;16_75 a 79;8
02;1;A41;NULL;13_60 a 64;50
02;1;J96;NULL;14_65 a 69;11
02;1;F03;NULL;13_60 a 64;1
02;2;X95;NULL;07_30 a 34;1
02;1;Y20;NULL;10_45 a 49;6
02;1;C92;NULL;07_30 a 34;1
02;2;I61;NULL;08_35 a 39;1
02;1;B45;NULL;06_25 a 29;1
02;1;I61;NULL;10_45 a 49;5
02;1;E66;NULL;10_45 a 49;1
02;2;J80;NULL;16_75 a 79;1
02;1;K83;NULL;16_75 a 79;1
02;1;C64;NULL;14_65 a 69;11
02;2;I61;NULL;16_75 a 79;19
02;2;G93;NULL;16_75 a 79;2
02;1;I60;NULL;15_70 a 74;9
02;2;I62;NULL;11_50 a 54;1
02;2;G23;NULL;17_80 y más;1
02;1;K56;NULL;13_60 a 64;1
02;1;G10;NULL;12_55 a 59;2
02;2;C57;NULL;07_30 a 34;1
02;1;Y28;NULL;08_35 a 39;3
02;2;B20;NULL;06_25 a 29;4
02;1;P26;NULL;01_Menor de 1 año;1
02;2;I48;NULL;14_65 a 69;1
02;2;J22;NULL;17_80 y más;8
02;9;R99;NULL;99_Sin especificar;1
02;2;G30;NULL;16_75 a 79;6
02;1;A81;NULL;11_50 a 54;1
02;2;K35;NULL;17_80 y más;2
02;1;M47;NULL;14_65 a 69;1
02;2;J80;NULL;17_80 y más;7
02;1;C80;NULL;08_35 a 39;2
02;2;R68;NULL;16_75 a 79;48
02;2;C90;NULL;08_35 a 39;1
02;1;R57;NULL;17_80 y más;22
02;1;I25;NULL;14_65 a 69;8
02;1;Y24;NULL;09_40 a 44;1
02;1;C24;NULL;12_55 a 59;1
02;2;E10;NULL;17_80 y más;5
02;2;C52;NULL;14_65 a 69;2
02;1;A41;NULL;12_55 a 59;24
02;1;R91;NULL;16_75 a 79;1
02;1;C26;NULL;15_70 a 74;3
02;2;C51;NULL;08_35 a 39;1
02;2;D69;NULL;16_75 a 79;1
02;2;U07;NULL;07_30 a 34;13
02;1;I42;NULL;08_35 a 39;9
02;1;C15;NULL;10_45 a 49;2
02;2;J15;NULL;15_70 a 74;10
02;1;I35;NULL;16_75 a 79;8
02;2;I26;NULL;12_55 a 59;1
02;2;M06;NULL;10_45 a 49;1
02;1;C81;NULL;13_60 a 64;1
02;1;E16;NULL;11_50 a 54;1
02;1;C69;NULL;16_75 a 79;1
02;2;J18;NULL;07_30 a 34;2
02;1;I25;NULL;11_50 a 54;5
02;2;K56;NULL;15_70 a 74;3
02;1;D48;NULL;15_70 a 74;1
02;2;K72;NULL;15_70 a 74;2
02;2;C05;NULL;14_65 a 69;1
02;1;K31;NULL;17_80 y más;1
02;2;C91;NULL;05_20 a 24;1
02;2;O98;M;06_25 a 29;2
02;1;C18;NULL;12_55 a 59;8
02;1;X59;NULL;08_35 a 39;9
02;1;B20;NULL;07_30 a 34;2
02;1;I31;NULL;16_75 a 79;1
02;1;C22;NULL;08_35 a 39;1
02;1;D38;NULL;11_50 a 54;1
02;1;X95;NULL;08_35 a 39;1
02;2;D18;NULL;12_55 a 59;1
02;1;J43;NULL;14_65 a 69;1
02;2;N17;NULL;14_65 a 69;3
02;2;K56;NULL;14_65 a 69;2
02;1;K65;NULL;15_70 a 74;14
02;1;C15;NULL;13_60 a 64;9
02;1;C45;NULL;10_45 a 49;1
02;2;C52;NULL;11_50 a 54;1
02;2;I11;NULL;16_75 a 79;7
02;1;Y28;NULL;10_45 a 49;2
02;1;C82;NULL;12_55 a 59;1
02;2;K76;NULL;15_70 a 74;3
02;2;C65;NULL;17_80 y más;2
02;1;C24;NULL;16_75 a 79;5
02;1;C83;NULL;17_80 y más;5
02;1;K26;NULL;15_70 a 74;3
02;1;C11;NULL;13_60 a 64;1
02;2;G12;NULL;16_75 a 79;2
02;1;R34;NULL;17_80 y más;1
02;1;J80;NULL;13_60 a 64;1
02;1;E14;NULL;12_55 a 59;1
02;2;C71;NULL;12_55 a 59;7
02;1;C10;NULL;14_65 a 69;1
02;2;I64;NULL;16_75 a 79;10
02;2;J22;NULL;13_60 a 64;2
02;2;J15;NULL;14_65 a 69;5
02;2;C34;NULL;12_55 a 59;23
02;9;I25;NULL;14_65 a 69;1
02;1;C92;NULL;09_40 a 44;1
02;2;E14;NULL;11_50 a 54;1
02;1;I50;NULL;13_60 a 64;58
02;2;C15;NULL;15_70 a 74;3
02;1;R17;NULL;13_60 a 64;1
02;1;G93;NULL;06_25 a 29;1
02;1;Y44;NULL;16_75 a 79;1
02;2;C15;NULL;11_50 a 54;1
02;1;Y20;NULL;13_60 a 64;3
02;1;Y34;NULL;06_25 a 29;4
02;1;N19;NULL;10_45 a 49;1
02;1;I33;NULL;11_50 a 54;2
02;2;C32;NULL;11_50 a 54;1
02;2;Q25;NULL;01_Menor de 1 año;1
02;1;C41;NULL;13_60 a 64;2
02;1;I63;NULL;12_55 a 59;5
02;2;I74;NULL;16_75 a 79;2
02;1;C93;NULL;07_30 a 34;1
02;1;I67;NULL;15_70 a 74;15
02;2;W79;NULL;14_65 a 69;2
02;1;J18;NULL;08_35 a 39;7
02;1;C16;NULL;15_70 a 74;9
02;2;C25;NULL;14_65 a 69;22
02;2;C20;NULL;13_60 a 64;3
02;2;E87;NULL;13_60 a 64;2
02;1;I61;NULL;13_60 a 64;6
02;1;N04;NULL;16_75 a 79;1
02;1;M00;NULL;15_70 a 74;1
02;1;N18;NULL;11_50 a 54;3
02;1;C80;NULL;16_75 a 79;21
02;2;Y20;NULL;15_70 a 74;2
02;2;C53;NULL;09_40 a 44;9
02;1;I10;NULL;16_75 a 79;3
02;1;J98;NULL;16_75 a 79;4
02;1;L89;NULL;14_65 a 69;16
02;2;I64;NULL;12_55 a 59;1
02;2;K85;NULL;13_60 a 64;3
02;1;A41;NULL;01_Menor de 1 año;1
02;1;A15;NULL;16_75 a 79;1
02;2;K55;NULL;10_45 a 49;1
02;1;I60;NULL;14_65 a 69;6
02;2;K92;NULL;01_Menor de 1 año;1
02;1;I61;NULL;17_80 y más;46
02;2;R10;NULL;16_75 a 79;2
02;1;C62;NULL;09_40 a 44;2
02;9;J69;NULL;99_Sin especificar;2
02;2;C16;NULL;09_40 a 44;1
02;2;I69;NULL;12_55 a 59;1
02;1;C24;NULL;17_80 y más;5
02;1;R04;NULL;14_65 a 69;1
02;2;G20;NULL;17_80 y más;39
02;1;A49;NULL;02_1 a 9;1
02;1;D43;NULL;09_40 a 44;1
02;2;W79;NULL;15_70 a 74;3
02;1;C67;NULL;13_60 a 64;7
02;2;C67;NULL;15_70 a 74;3
02;1;I95;NULL;11_50 a 54;1
02;1;G96;NULL;06_25 a 29;1
02;2;C41;NULL;14_65 a 69;2
02;2;J44;NULL;14_65 a 69;20
02;1;I21;NULL;08_35 a 39;6
