anio_enfr,region_deis,sexo,grupo_edad_10,proy_pob,dm_total,dm_total_se,dm2_total,dm2_total_se,dm2_prev,dm2_prev_se,dm2_prev_cv,defun_n,defun_mean,defun_se,ex,fwd,AVP,AVP_inf,AVP_sup,AVD,AVD_inf,AVD_sup,AVAD,AVAD_inf,AVAD_sup,AVP_tasa,AVP_tasa_inf,AVP_tasa_sup,AVD_tasa,AVD_tasa_inf,AVD_tasa_sup,AVAD_tasa,AVAD_tasa_inf,AVAD_tasa_sup
2009,NOA1,Mujer,80+,14389,1939,841.308060235659,1745.1,757.177254212903,0.127556465170675,0.0516336429359869,0.404790481351921,121,20.1666666666667,2.59272486435067,27.6229305313704,0.199850784311032,556.9596562711,415.879333898922,697.412913094684,352.977092594404,72.7371777610629,648.982497447035,907.917775394695,604.342229320523,1236.44097479669,3870.73220009104,2890.2587664113,4846.84768291531,2453.10370834946,505.505439996267,4510.26824273428,6309.80454093193,4200.02939273419,8592.95972476673
2009,NOA1,Varón,30 a 39,124318,3691,1109.16228368627,3321.9,998.246055318555,0.0350633312222926,0.0104425817368184,0.297820582722592,6,1,0.577350269189626,45.3386501397284,0.016576188398,46.5926251376627,5.40478299498099,96.5694477744009,55.1163970975462,22.663954976177,87.9722713199412,101.938515143588,49.582391751782,160.942151140716,37.4785832603989,4.34754661029054,77.6793768998865,44.3350094898134,18.2306302998576,70.763904921203,81.9981942627678,39.8835178749514,129.460054972502
2009,NOA1,Varón,40 a 49,92917,4573,1476.75136165868,4115.7,1329.07622549309,0.0587789203084833,0.0183026833930041,0.311381755516229,17,2.83333333333333,0.97182531580755,41.0383393552881,0.0872595074687928,116.199531847835,39.0755910380328,194.670218162067,360.212165954727,133.238974772582,583.96722628285,474.459459919654,237.407526437449,711.635978042155,125.05734348702,42.0542968865038,209.509797089948,387.670895481696,143.395691609266,628.482652563955,510.627183313768,255.504941439617,765.883506830995
2009,NOA1,Varón,50 a 59,72593,13256,2906.94238657964,11930.4,2616.2481479226,0.185148284370781,0.0359464366435319,0.1941494449473,75,12.5,2.04124145231932,37.2275117125716,0.149790434322404,465.027056755694,314.001006480602,616.633832734455,1778.4547335292,1018.88330168753,2555.28949292643,2243.78662649664,1460.31902259898,3039.79798137862,640.594901375744,432.54997931013,849.439798237372,2449.89838349317,1403.55585481732,3520.02189319415,3090.91320994674,2011.65266981525,4187.45331006932
2009,NOA1,Varón,60 a 69,48821,7288,1717.96609044011,6559.2,1546.1694813944,0.137960625946492,0.0312759784072211,0.226702207188822,155,25.8333333333333,2.93446947694317,35.0931757395918,0.20417545409127,906.916392415595,705.799618024253,1103.65106296479,1344.60042061689,699.419670670872,1968.37261109155,2253.82503953796,1582.20431644619,2901.1062566605,1857.6358378886,1445.68857259018,2260.60724476105,2754.14354604962,1432.6205335222,4031.81543002305,4616.50732172213,3240.82734160748,5942.33271883104
2009,NOA1,Varón,70 a 79,26751,4873,1272.61691925713,4385.7,1145.3552273334,0.137237537941609,0.0352620332174651,0.256941604653882,142,23.6666666666667,2.80871659105879,37.5978720540069,0.2901401799049,890.47748167525,683.759943896194,1093.44864810754,1279.34173281814,628.38637594677,1920.13958554223,2173.20284313973,1476.41241679083,2844.69365184762,3328.76334221244,2556.01638778436,4087.50569364712,4782.40713550202,2349.02013362779,7177.82357871567,8123.8190839211,5519.09243314579,10633.9712603178
2009,NOA1,Varón,80+,9252,2349,1219.52947345017,2114.1,1097.57652610619,0.23175838631879,0.0988002179932566,0.426306981001129,71,11.8333333333333,1.98606254796883,23.5385723736154,0.481838209781249,278.461285826464,185.101158864632,368.122833448707,1039.21938685134,153.268155167027,2033.14632718374,1316.2054545433,430.60666407198,2318.68624517408,3009.74152428084,2000.66103398867,3978.84601652299,11232.3755604338,1656.59484616328,21975.2088973599,14226.1722280944,4654.2008654559,25061.4596322317
2009,NOA2,Mujer,30 a 39,182774,13714,2375.01431710125,12342.6,2137.51288539153,0.0853403213762204,0.0141725886372408,0.16607142331655,7,0.777777777777778,0.509175077217316,50.7150874845366,0.0643872796179425,41.5342190804227,4.18095966950295,92.651358441078,796.148024593089,530.144074185742,1062.62197444021,839.716214964946,570.696532249254,1111.26418104195,22.7243585413805,2.28750241801511,50.691760557343,435.591508963578,290.054424691555,581.385741101149,459.42870154669,312.241638443791,607.999048574716
2009,NOA2,Mujer,40 a 49,139271,12104,2455.05766667832,10893.6,2209.55190000939,0.0934279024691464,0.0179788583241685,0.192435641270078,18,2,0.816496580927726,46.1550939869203,0.0607444624951787,92.9475430096266,22.8545513714478,164.354793470595,660.287846339808,397.34485219698,922.173734772149,752.79220197977,482.7265507054,1026.58965144195,66.7386196764772,16.410129439329,118.01078004078,474.102897473134,285.303366958649,662.143400113555,540.523297728723,346.609524384401,737.116593865164
2009,NOA2,Mujer,50 a 59,118443,16293,2901.1777367872,14663.7,2611.05996310355,0.155099213064816,0.0254909289825439,0.164352406945425,102,11.3333333333333,1.9436506316151,41.9936509794637,0.095738854348258,476.398583928765,316.608221096542,635.621011971689,1402.90253115738,908.816478392933,1901.21867270562,1877.62960391506,1364.8012683402,2398.97095816892,402.21759321257,267.30851219282,536.647173722118,1184.45372977498,767.302819409279,1605.17605321177,1585.26008621451,1152.28529194651,2025.42231973939
2009,NOA2,Mujer,60 a 69,83603,19614,3380.13117630271,17652.6,3042.11805867052,0.239776694149767,0.0349136592682394,0.145609060930801,181,20.1111111111111,2.58915115505134,38.7722836625193,0.141268066304241,780.749579987128,583.671750623904,984.419783478219,2497.09337218607,1640.1187862637,3341.11265423789,3273.57713640734,2411.62428781407,4141.95553249322,933.877468496499,698.146897388734,1177.49337162329,2986.84661099012,1961.79417755787,3996.40282554201,3915.62161215188,2884.61453274891,4954.31447734319
2009,NOA2,Mujer,70 a 79,53928,6791,1461.44412664333,6111.9,1315.29971397853,0.162382103669067,0.033163893648698,0.204233674150975,224,24.8888888888889,2.88032919929238,37.9917924303777,0.184921326838426,946.200600529286,734.182333079008,1163.52826505405,1132.13444237256,663.512333964203,1607.00001887683,2080.46623098801,1565.68830114032,2603.49607362954,1754.56275131525,1361.41212928165,2157.55871727869,2099.34438950557,1230.3670337565,2979.8991597627,3857.85905464324,2903.29383834061,4827.72599323087
2009,NOA2,Mujer,80+,27423,4156,1485.89793154806,3740.4,1337.30813839302,0.174662619659117,0.056055766158508,0.320937395007071,228,25.3333333333333,2.90593262902712,27.6229305313704,0.199850784311032,698.034081681597,541.042662647256,854.138300508826,746.534628371115,237.049562919348,1276.7844079964,1445.87087379295,908.15458479391,1997.86989255214,2545.43296386827,1972.95213013622,3114.67855635352,2722.29379853085,864.418783208796,4655.88888158263,5272.47519889492,3311.65293656387,7285.38049284228
2009,NOA2,Varón,30 a 39,179721,7057,2454.27436834356,6351.3,2208.84693150772,0.0488772086437235,0.016362064000898,0.334758560378614,5,0.555555555555556,0.430331482911935,45.3386501397284,0.016576188398,27.5860559991925,2.2778062160457,64.7596917963893,105.315220940891,35.3755346021381,177.134886788495,134.428475968857,57.2109987092095,215.416027122914,15.3493782024318,1.26741238700302,36.0334584140915,58.5992849699764,19.6835843346844,98.5610400501303,74.7984242068857,31.8332296777836,119.861355725215
2009,NOA2,Varón,40 a 49,135947,8601,2036.52022377892,7740.9,1832.86820140063,0.0772475526150346,0.0176041207613982,0.227892278337009,29,3.22222222222222,1.0363754503432,41.0383393552881,0.0872595074687928,132.373022268785,50.2144819584845,213.745938005906,675.021273314754,356.059983198127,995.93264324053,807.056021540458,475.098556878638,1131.23081612011,97.3710506806217,36.9368076960025,157.22740333064,496.532673258515,261.910879385442,732.588908354381,593.654896055417,349.473366001926,832.111643596481
2009,NOA2,Varón,50 a 59,115891,16208,3346.7030949434,14587.2,3012.03278544648,0.173576553742905,0.0317113762613504,0.182693892565237,124,13.7777777777778,2.14303350244288,37.2275117125716,0.149790434322404,513.176579584981,356.832821383219,672.294195698635,2175.69018924027,1285.96491468031,3064.94254665434,2690.29275972824,1795.82285296443,3583.75145253882,442.809691507521,307.903824613834,580.109064291994,1877.3590608764,1109.63311618703,2644.67693492535,2321.39921109339,1549.57921923569,3092.34664688269
2009,NOA2,Varón,60 a 69,76645,12105,2620.79608792701,10894.5,2358.71647913477,0.187026832157388,0.0361355864564099,0.193210706932152,254,28.2222222222222,3.06714972040939,35.0931757395918,0.20417545409127,989.81170889256,776.362992582589,1207.19668997291,2218.04035771019,1301.26837740732,3161.6184783806,3206.44864572043,2260.76975594846,4162.03115784883,1291.42371830199,1012.9336454858,1575.04950091057,2893.91396400312,1697.78638842367,4125.01595457055,4183.50661585286,2949.6637170702,5430.27093463217
2009,NOA2,Varón,70 a 79,41190,4617,1621.16261229476,4155.3,1459.04635106646,0.147345838800043,0.0476707782420944,0.323529857580753,258,28.6666666666667,3.09120616516523,37.5978720540069,0.2901401799049,1076.14763141362,851.451011203233,1296.84213176439,1198.52803084391,390.460231742438,2041.81815643738,2276.56426510813,1437.79722024934,3129.03088988052,2612.64295074926,2067.1303986483,3148.43926138478,2909.75486973517,947.949093815097,4957.0724846744,5526.98292087431,3490.64632252814,7596.57899946715
2009,NOA2,Varón,80+,16022,2070,1223.56048863971,1863,1101.20443977635,0.192957017089591,0.0963886482859616,0.499534299088008,152,16.8888888888889,2.37268405600696,23.5385723736154,0.481838209781249,398.037152460218,287.22009980903,507.241487449375,926.394745031699,118.10505551763,1933.70069555655,1322.10437018704,511.112832664247,2338.94806861645,2484.31626800785,1792.66071532287,3165.90617556719,5782.01688323367,737.143025325362,12069.0344248942,8251.80608030855,3190.06885946978,14598.3526938987
2009,Patagonia,Mujer,30 a 39,178565,11793,1681.59200340872,10613.7,1513.43280306931,0.0721152082186755,0.00990392570456062,0.137334772362147,2,0.111111111111111,0.192450089729875,50.7150874845366,0.0643872796179425,9.14394343769018,0.482431059832156,26.4547731131283,684.29240491745,490.096320619227,872.459661988348,693.511190091171,501.075441774495,882.307434853601,5.12079267364275,0.270171119666315,14.8152062907783,383.217542585305,274.463820244296,488.59500013348,388.380248139989,280.612349438297,494.10995147627
2009,Patagonia,Mujer,40 a 49,142195,12285,1598.83960495727,11056.5,1438.9556444612,0.0874425630521263,0.0110070138597662,0.125877072624286,17,0.944444444444444,0.561083607686782,46.1550939869203,0.0607444624951787,44.9066030800365,5.46666381702069,95.3219558735141,671.880799566782,501.226214765472,848.213614284903,717.974376589591,542.666743557286,900.914384515113,31.5810000914494,3.84448385458046,67.0360813485102,472.506627917143,352.492151457837,596.514374123494,504.922378838631,381.635601503067,633.576697151878
2009,Patagonia,Mujer,50 a 59,107786,14546,1929.09213932109,13091.4,1736.18292538644,0.131653894889278,0.0162088544366401,0.123117166038057,52,2.88888888888889,0.981306762925316,41.9936509794637,0.095738854348258,120.61119335495,39.1217529927091,200.400400667085,1258.21927989885,932.46310905597,1576.95288762456,1379.15567422088,1039.25486419944,1711.08870978993,111.898756197419,36.2957647493265,185.924332164739,1167.330896312,865.105959081856,1463.04055037256,1279.53136234844,964.183534224708,1587.4869739947
2009,Patagonia,Mujer,60 a 69,72420,13578,1694.99817410208,12220.2,1525.4983566933,0.176592485549133,0.0199298846828546,0.112858056337338,107,5.94444444444445,1.40765105103555,38.7722836625193,0.141268066304241,230.114874819868,122.995650251505,336.621715507257,1730.18230429575,1302.91112874627,2156.55399099677,1960.24021086724,1518.64095910413,2394.37400514995,317.750448522325,169.836578640575,464.81871790563,2389.09459306234,1799.10401649581,2977.84312482294,2706.76637788903,2096.99110619184,3306.23309189443
2009,Patagonia,Mujer,70 a 79,42980,7686,1192.4325777182,6917.4,1073.18931994499,0.199050414364641,0.0271854670638838,0.136575787348439,170,9.44444444444444,1.77430215807459,37.9917924303777,0.184921326838426,357.712874795785,226.386041823648,492.583116397737,1277.82117366854,892.7421303025,1675.19800759208,1636.61439986851,1229.22424833628,2046.63226395659,832.27751232151,526.724155010814,1146.07518938515,2973.05996665553,2077.11058702303,3897.62216750136,3807.85109322594,2859.99127114071,4761.82471837272
2009,Patagonia,Mujer,80+,21364,2762,635.477765438325,2485.8,571.929988894693,0.164600715137068,0.0360981130406818,0.219307145844547,224,12.4444444444444,2.03670030886926,27.6229305313704,0.199850784311032,343.142756059391,234.769194065988,454.620183630289,496.592643427652,273.944738555894,719.047195398184,839.893305706389,593.411400109877,1086.3895143608,1606.17279563467,1098.90092710161,2127.97314936477,2324.43663839942,1282.27269498172,3365.69554108867,3931.34855694808,2777.6231048019,5085.14095843852
2009,Patagonia,Varón,30 a 39,179114,6226,1173.69677078943,5603.4,1056.32709371112,0.0443689574078913,0.00821067206468685,0.185054428689968,2,0.111111111111111,0.192450089729875,45.3386501397284,0.016576188398,8.14393826189868,0.470376969080423,23.2079949498264,92.7045160497972,59.0614024349825,127.810947599052,101.809551250976,66.6460788947454,138.542472871242,4.54679045853405,0.262613178802563,12.9571082940621,51.7572696996311,32.9741965647479,71.3573185786995,56.840644087551,37.2087491177381,77.3487683102618
2009,Patagonia,Varón,40 a 49,141752,9376,1773.68070561282,8438.4,1596.31263505257,0.0878844371309247,0.0156192487404998,0.177724853801262,19,1.05555555555556,0.59317101400174,41.0383393552881,0.0872595074687928,44.7018043484522,5.56473897876191,92.3111877637581,736.207249154021,466.844403905994,1000.03456490312,781.408781606089,507.407136930705,1053.03482802136,31.5352195019839,3.92568639508572,65.1216122268173,519.362865535598,329.33884806281,705.481802657544,551.250621935556,357.954128993386,742.871231461542
2009,Patagonia,Varón,50 a 59,109337,12651,1887.76379654855,11385.9,1698.98741689316,0.117955597915609,0.0167413380209929,0.141929152298227,78,4.33333333333333,1.20185042515466,37.2275117125716,0.149790434322404,160.300329689548,72.6662213769181,248.987764761982,1701.77812124276,1205.6978127124,2215.97158972469,1865.53462076119,1360.35007199789,2380.19914614675,146.611238363544,66.460778489366,227.725074551142,1556.45218109401,1102.73540769584,2026.73531350292,1706.22444438863,1244.18090124834,2176.93840707788
2009,Patagonia,Varón,60 a 69,69729,11545,1577.75230628237,10390.5,1419.97707565597,0.173600320785926,0.0218388454215319,0.125799568357148,178,9.88888888888889,1.81557051537424,35.0931757395918,0.20417545409127,348.656459055839,223.822914345884,472.832039634385,2117.62942074433,1554.84204320973,2689.96051988267,2466.42195263871,1892.407611777,3044.68838124251,500.016433701672,320.98970922555,678.09955633149,3036.94219154775,2229.83556799858,3857.73569086415,3537.1537705097,2713.94629462203,4366.45926550289
2009,Patagonia,Varón,70 a 79,35249,10592,1646.62803176213,9532.8,1481.96522858588,0.293199643219635,0.0370147985134447,0.126244350460266,238,13.2222222222222,2.09938262529902,37.5978720540069,0.2901401799049,497.912398515934,344.587703440135,651.442191175399,2767.04534444451,1909.94231928073,3606.60694799933,3260.7384634047,2393.46250470193,4115.40692087251,1412.55751515202,977.581501433047,1848.11538249425,7849.99672173541,5418.4297973864,10231.7993361495,9250.58430992284,6790.15718091841,11675.244463311
2009,Patagonia,Varón,80+,12397,2343,734.740275675825,2108.7,661.266248108358,0.183285528031291,0.0521765168373661,0.284673413104708,148,8.22222222222222,1.65551826952793,23.5385723736154,0.481838209781249,192.833868232374,116.893668662373,269.664355464904,1019.64645204029,409.164666700931,1637.07638589989,1211.52347126494,591.662165785556,1844.36710140032,1555.48816836633,942.919001874432,2175.23881152621,8224.94516447761,3300.51356538623,13205.4237791392,9772.71494123526,4772.62374595109,14877.5276389475
2013,Centro,Mujer,30 a 39,2034559,131043,21320.5804193817,117938.7,19188.5223774331,0.0649235183275817,0.010172631402476,0.156686385219427,52,3.46666666666667,1.07496769977314,50.7150874845366,0.0643872796179425,175.215979539194,66.441284887101,283.626885626382,7597.98942860557,5187.86423230386,10034.5650572409,7771.70490528457,5366.97688176056,10203.3646372987,8.61198812810022,3.26563569240808,13.9404601010038,373.446502588796,254.987160967259,493.205901487294,381.984739950258,263.79067315131,501.502519086383
2013,Centro,Mujer,40 a 49,1635582,151029,23632.6942219594,135926.1,21269.4247997497,0.0837211236063017,0.0125432576316087,0.149821897883183,127,8.46666666666667,1.67994708911389,46.1550939869203,0.0607444624951787,390.917256853913,237.488572075369,539.742166875192,8278.73571989591,5747.42533972254,10836.1758132653,8664.87346855132,6135.43611594915,11239.2417472416,23.9008045364838,14.5201262960444,33.000006534383,506.164516355396,351.399400318819,662.527211308593,529.773100251245,375.122501711877,687.170789800915
2013,Centro,Mujer,50 a 59,1438612,191416,27494.4476185208,172274.4,24745.0028566699,0.134449778316108,0.0176765482195182,0.13147324183725,460,30.6666666666667,3.19722101554181,41.9936509794637,0.095738854348258,1286.59269781446,1024.89543849512,1551.8111626153,16463.5152372048,11722.489576846,21019.0037440645,17763.7676288032,12990.9636712663,22333.0911383513,89.4329185224688,71.2419636771497,107.868637451606,1144.40274634195,814.847198330478,1461.06133857249,1234.7851699279,903.020666535959,1552.40545319734
2013,Centro,Mujer,60 a 69,1193578,219209,28503.8516360499,197288.1,25653.4664724648,0.160260803025725,0.0187301322564312,0.116872821693179,1164,77.6,5.08592829940284,38.7722836625193,0.141268066304241,3011.06186777616,2621.0916749117,3393.86419131211,27965.7361150966,20534.1012789129,35098.9391593617,30990.8234107483,23539.7239439608,38077.6035497941,252.271897419034,219.599529725891,284.343728797959,2343.01705586871,1720.382017674,2940.6489696829,2596.46402754979,1972.19820941411,3190.20655120939
2013,Centro,Mujer,70 a 79,817149,159292,22102.7617314744,143362.8,19892.4855583241,0.18348676927015,0.022637387909056,0.123373407244021,1707,113.8,6.15900424852373,37.9917924303777,0.184921326838426,4330.99491972583,3863.32897538867,4790.8378495666,26496.8927110751,19356.0097694863,33606.8173707039,30834.4152992694,23642.5760374065,37892.5809468211,530.012876443076,472.781460344279,586.286937824876,3242.60235416982,2368.72464746164,4112.69148841936,3773.4140651545,2893.3004920041,4637.16910218591
2013,Centro,Mujer,80+,550404,50609,13607.360610598,45548.1,12246.6245495251,0.109504576304193,0.027312937200504,0.249422792382954,2622,174.8,7.63326055278258,27.6229305313704,0.199850784311032,4829.51264889882,4407.38808164598,5244.61907084895,9113.5748834738,4293.75095383602,13908.4545617287,13947.4774389719,9118.9854979016,18744.8632612119,877.448682949037,800.755096555617,952.867179535205,1655.797356755,780.108966111441,2526.95375791758,2534.04361868225,1656.7803827555,3405.65534792842
2013,Centro,Varón,30 a 39,1997173,81048,16216.4220667105,72943.2,14594.7798600286,0.040387199580089,0.00795324099627873,0.196924794959037,62,4.13333333333333,1.17378779077727,45.3386501397284,0.016576188398,187.904478464614,83.7209198264894,291.703904914073,1210.94768064092,736.598032505643,1687.82990592172,1399.37729463603,910.083676314833,1889.63984356871,9.40852287030789,4.19197134281754,14.6058406013937,60.6330889032106,36.8820343808795,84.510951526068,70.0679057165316,45.5685950248092,94.6157315149318
2013,Centro,Varón,40 a 49,1559774,123089,23024.7351546598,110780.1,20722.2616392069,0.0781949946213638,0.0139626508126939,0.178561951187591,233,15.5333333333333,2.27547308878347,41.0383393552881,0.0872595074687928,637.121484199762,456.441947435812,822.464942252236,9685.7256767557,6104.39377626727,13198.4932795168,10322.7997593334,6753.98960949922,13874.7249077942,40.8470383657993,29.2633386269942,52.7297507364679,620.969812085321,391.363990954284,846.179849101014,661.813811445339,433.010782940299,889.534311239587
2013,Centro,Varón,50 a 59,1313514,152525,22838.6435333379,137272.5,20554.7791799993,0.118604711442507,0.0167576952286248,0.141290299725977,766,51.0666666666667,4.12579958580421,37.2275117125716,0.149790434322404,1901.01039277942,1595.64683402013,2207.66128032183,20547.5398518164,14513.1867703461,26629.1409551525,22456.5634463165,16442.1991362027,28540.6064800102,144.727075065772,121.479240725271,168.072915882269,1564.31829823027,1104.91298686928,2027.32067988255,1709.65543163731,1251.77189860197,2172.84372149899
2013,Centro,Varón,60 a 69,1003542,197182,26491.317643325,177463.8,23842.1858789744,0.1783097012226,0.0217771179999256,0.122130864729223,1744,116.266666666667,6.225396015962,35.0931757395918,0.20417545409127,4079.9879451592,3658.19471582419,4511.34820281336,36257.0175112498,26848.4632219095,45736.7994113056,40348.051384359,30908.003370091,49792.5733259343,406.558763376042,364.528312300252,449.542540602522,3612.90484217399,2675.3701610804,4557.53714456451,4020.56429968641,3079.89136180559,4961.68305122599
2013,Centro,Varón,70 a 79,573207,137036,22946.7894901259,123332.4,20652.1105411398,0.254204505637199,0.0351588772274283,0.138309417999093,2054,136.933333333333,6.75606723208439,37.5978720540069,0.2901401799049,5147.30411606371,4649.6296857309,5645.30002473478,35684.9844944506,24018.1771478549,47547.6944080792,40839.7400497586,29165.696836075,52696.0975622543,897.983471252743,811.160660238081,984.862366428669,6225.49698354182,4190.14023692225,8295.03031332122,7124.78041087402,5088.16131625661,9193.20551951638
2013,Centro,Varón,80+,257595,15898,4221.14862340083,14308.2,3799.03376106159,0.0617589930852304,0.0170304554853114,0.27575668958541,1767,117.8,6.26631204670392,23.5385723736154,0.481838209781249,2773.41770454135,2484.01253255482,3058.78992401561,6901.66950127976,3319.86232151601,10505.2579813266,9671.58124962812,6083.1981256435,13333.7912300131,1076.65820553247,964.309296591478,1187.44149692953,2679.27153138833,1288.79144452183,4078.2072560906,3754.56870266431,2361.53579287001,5176.26166269265
2013,Cuyo,Mujer,30 a 39,243878,12951,3166.80442232488,11655.9,2850.12398009295,0.0626782603084468,0.0147004552823224,0.234538342480786,11,0.916666666666667,0.552770798392567,50.7150874845366,0.0643872796179425,48.7492964115038,5.63801628724204,101.91834282057,752.737608493156,392.919559691057,1110.7478844477,801.906617667193,438.060361813869,1163.29935921336,19.9892144480042,2.3118183219651,41.790707985374,308.653346547518,161.113163012267,455.452268940904,328.814660472529,179.62274654289,477.000532730857
2013,Cuyo,Mujer,40 a 49,189911,14547,3049.58108919595,13092.3,2744.62298027495,0.0835106586551341,0.0168887883057493,0.202235122770296,25,2.08333333333333,0.833333333333333,46.1550939869203,0.0607444624951787,95.2636605430394,22.9048993332368,172.009806315741,796.954401179949,470.064215668835,1127.28985328007,894.323483699744,550.054241470877,1237.47764044982,50.1622657681964,12.060859736001,90.5739037316115,419.646255972507,247.518161490822,593.588498444046,470.917157879082,289.637904845363,651.609248779597
2013,Cuyo,Mujer,50 a 59,163333,15349,3242.05035648845,13814.1,2917.84532083464,0.110343312671736,0.0218127129924219,0.197680425431066,113,9.41666666666667,1.77169096878911,41.9936509794637,0.095738854348258,395.656535798211,251.755723370875,536.567854706993,1323.23734134371,783.049390842727,1858.88387242087,1717.59116326923,1157.79226392564,2276.6950701521,242.239189752353,154.13647173007,328.511601885102,810.146964387911,479.418972799573,1138.0944894301,1051.58857259049,708.853853125605,1393.89778559881
2013,Cuyo,Mujer,60 a 69,133729,20737,3412.9606804996,18663.3,3071.66461245031,0.148914457148784,0.0228157626949902,0.153213886225931,357,29.75,3.14907393794853,38.7722836625193,0.141268066304241,1154.47862798445,911.749818746526,1392.26751195092,2642.03104271229,1797.60812705257,3502.70827401718,3792.43367216654,2917.95310514388,4681.88075984849,863.297136735077,681.789154743194,1041.11113666514,1975.66050947236,1344.21713095332,2619.2585557487,2835.90969211356,2181.98977420297,3501.02128921064
2013,Cuyo,Mujer,70 a 79,82767,14053,2515.47923204068,12647.7,2263.93130883671,0.17856416772554,0.0298922030237577,0.167403143668237,449,37.4166666666667,3.53160335006952,37.9917924303777,0.184921326838426,1426.12088904095,1155.83398743681,1687.8584897348,2336.21652382298,1504.7378470864,3151.23256337234,3763.06669987434,2885.23437903147,4607.21329162421,1723.05494827764,1396.49134007129,2039.28919706501,2822.64250706559,1818.04082192952,3807.35385283064,4546.57858793279,3485.97192000612,5566.48578735995
2013,Cuyo,Mujer,80+,47919,8638,2902.519011057,7774.2,2612.2671099471,0.233228332283323,0.0632249968861872,0.271086262407357,492,41,3.69684550213647,27.6229305313704,0.199850784311032,1132.41699195305,932.327379798894,1331.73142813687,1556.3069740487,533.180155149359,2581.87377790732,2685.11118691763,1646.31857098948,3722.9061074048,2363.18994960883,1945.63196184999,2779.13025759484,3247.78683622092,1112.66961987804,5387.99594713438,5603.43744009188,3435.6279784417,7769.16485612136
2013,Cuyo,Varón,30 a 39,240372,3722,1399.0235920407,3349.8,1259.1212328368,0.019317670668835,0.00722935371573898,0.374235270891228,7,0.583333333333333,0.440958551844098,45.3386501397284,0.016576188398,28.9827684178658,2.57846323593677,66.1095730657942,55.8258186719893,16.7941308948241,96.7472878350453,85.227726067187,36.3986298600369,139.970652731353,12.0574644375658,1.07269700128832,27.503025754162,23.224759402921,6.98672511558089,40.2489840060595,35.4565948060452,15.1426247067199,58.2308474911191
2013,Cuyo,Varón,40 a 49,181792,15474,3992.29400796341,13926.6,3593.0646071684,0.0931551381614593,0.0224902304725569,0.24142769702704,43,3.58333333333333,1.092906420717,41.0383393552881,0.0872595074687928,147.441283503394,58.505344160249,236.199165293818,1212.89320449214,615.644752870541,1821.87977729143,1359.13941963321,753.798955673811,1977.43629745248,81.1043849583005,32.1825735787323,129.928250579683,667.187337447268,338.653380165541,1002.17819116981,747.634340143246,414.64913509605,1087.74659910914
2013,Cuyo,Varón,50 a 59,150889,19768,3985.56158737425,17791.2,3587.00542864012,0.144113144273529,0.0264149527781576,0.183293154217922,188,15.6666666666667,2.28521820013368,37.2275117125716,0.149790434322404,582.260360537825,418.002108480336,747.655021443421,2662.5132020454,1633.44093258408,3731.6276888042,3244.47881947803,2198.25365405784,4315.17606479016,385.886552722746,277.02623019593,495.500017525082,1764.55089638436,1082.54473989759,2473.09458529396,2150.2421114051,1456.86806464211,2859.83475587363
2013,Cuyo,Varón,60 a 69,116940,17666,3448.89198268372,15899.4,3104.00278441469,0.181039135533972,0.0318678981667111,0.176027675301903,454,37.8333333333333,3.55121262544375,35.0931757395918,0.20417545409127,1327.55443952436,1079.66545158383,1570.95758118019,3249.57860978459,1988.90232138696,4504.85940818791,4578.40535114064,3294.13018464588,5847.70421362207,1135.24409058009,923.264453210049,1343.38770410483,2778.84266271985,1700.78871334612,3852.28271608339,3915.17474870929,2816.9404691687,5000.6022008056
2013,Cuyo,Varón,70 a 79,63079,11509,2809.78961221409,10358.1,2528.81065099386,0.193526147637464,0.0428968192453146,0.221659035582488,509,42.4166666666667,3.76017139089283,37.5978720540069,0.2901401799049,1594.2389600364,1315.61136764315,1873.69672486078,2997.67827775097,1598.7671875754,4429.92195549761,4585.88265712734,3154.82069172004,6069.22772138398,2527.36879157311,2085.65666488554,2970.39700195117,4752.26030493662,2534.54745252049,7022.81576356253,7270.06239339136,5001.38031947247,9621.62957780558
2013,Cuyo,Varón,80+,26705,5831,2323.76112934008,5247.9,2091.38501640339,0.327666083916084,0.0951629487762216,0.290426606375877,354,29.5,3.13581462037113,23.5385723736154,0.481838209781249,694.103307286275,547.916169320279,840.480962421828,2544.13571323418,677.48970577178,4514.09063029963,3238.14821223713,1356.88051477765,5212.86398712609,2599.15112258481,2051.73626407145,3147.27939495161,9526.81412931728,2536.93954604673,16903.5410234025,12125.6252096504,5080.99799579724,19520.1796934135
2013,NEA,Mujer,30 a 39,264248,19135,5326.32564644916,17221.5,4793.69308180045,0.0787927729254645,0.0205275007080051,0.260525171863458,13,1.08333333333333,0.600925212577332,50.7150874845366,0.0643872796179425,55.9474848470124,7.40540019278845,115.245500687973,1108.97164146876,509.268170354242,1719.27801685313,1166.58578046078,559.871718481806,1777.35343150015,21.1723399408936,2.80244323241366,43.6126293057935,419.670779521042,192.723566632195,650.630474725684,441.473835359502,211.873587872682,672.608092208892
2013,NEA,Mujer,40 a 49,207337,12682,2669.90476432657,11413.8,2402.91428789047,0.0718440979675078,0.0146632657138618,0.2040984037477,60,5,1.29099444873581,46.1550939869203,0.0607444624951787,230.354800003763,111.412826978829,344.676755593572,694.444915468942,407.201074522542,982.126410687595,922.49400106976,617.429014985068,1230.35485409831,111.101636468051,53.7351398828137,166.239868230741,334.935354263321,196.395758847935,473.686033215294,444.924929496308,297.790078464079,593.408245560756
